unixtimestamp,date,high,low,close,thursdays,expirydate,firstclose,firstclosedate,strikeprice,downloaded_filename,cleaned_filename,downloaded,strike_price_call_name,strike_price_call,strike_price_call_high,strike_price_call_low,strike_price_put_name,strike_price_put,strike_price_put_high,strike_price_put_low,position_price,position_price_max_1,position_price_max_2
1708659900,2024-02-23,22297.5,22186.099609375,22212.69921875,2024-02-29,2024-02-29,22212.69921875,2024-02-23,22200,op230224.csv,op230224_cleaned.csv,True,OPTIDXNIFTY29-FEB-2024CE22200,164.9,229.0,149.1,OPTIDXNIFTY29-FEB-2024PE22200,133.15,147.7,101.9,298.05,330.9,296.79999999999995
1708919100,2024-02-26,22202.150390625,22075.150390625,22122.05078125,2024-02-29,2024-02-29,22212.69921875,2024-02-23,22200,op260224.csv,op260224_cleaned.csv,True,OPTIDXNIFTY29-FEB-2024CE22200,104.8,158.0,92.8,OPTIDXNIFTY29-FEB-2024PE22200,162.0,206.7,127.8,266.8,285.8,299.5
1709005500,2024-02-27,22218.25,22085.650390625,22198.349609375,2024-02-29,2024-02-29,22212.69921875,2024-02-23,22200,op270224.csv,op270224_cleaned.csv,True,OPTIDXNIFTY29-FEB-2024CE22200,108.35,129.0,77.0,OPTIDXNIFTY29-FEB-2024PE22200,107.1,186.05,93.9,215.45,222.9,263.05
1709091900,2024-02-28,22229.150390625,21915.849609375,21951.150390625,2024-02-29,2024-02-29,22212.69921875,2024-02-23,22200,op280224.csv,op280224_cleaned.csv,True,OPTIDXNIFTY29-FEB-2024CE22200,16.1,108.25,12.8,OPTIDXNIFTY29-FEB-2024PE22200,291.75,326.6,79.2,307.85,187.45,339.40000000000003
1709178300,2024-02-29,22060.55078125,21860.650390625,21982.80078125,2024-02-29,2024-02-29,22212.69921875,2024-02-23,22200,op290224.csv,op290224_cleaned.csv,True,OPTIDXNIFTY29-FEB-2024CE22200,0.25,19.0,0.05,OPTIDXNIFTY29-FEB-2024PE22200,240.35,365.6,175.5,240.6,194.5,365.65000000000003
1709264700,2024-03-01,22353.30078125,22047.75,22338.75,2024-03-07,2024-03-07,22338.75,2024-03-01,22300,op010324.csv,op010324_cleaned.csv,True,OPTIDXNIFTY07-MAR-2024CE22300,191.35,203.5,75.1,OPTIDXNIFTY07-MAR-2024PE22300,132.4,281.35,124.65,323.75,328.15,356.45000000000005
1709523900,2024-03-04,22440.900390625,22358.30078125,22405.599609375,2024-03-07,2024-03-07,22338.75,2024-03-01,22300,op040324.csv,op040324_cleaned.csv,True,OPTIDXNIFTY07-MAR-2024CE22300,181.95,226.0,166.25,OPTIDXNIFTY07-MAR-2024PE22300,86.1,110.0,74.35,268.04999999999995,300.35,276.25
1709610300,2024-03-05,22416.900390625,22269.150390625,22356.30078125,2024-03-07,2024-03-07,22338.75,2024-03-01,22300,op050324.csv,op050324_cleaned.csv,True,OPTIDXNIFTY07-MAR-2024CE22300,125.1,179.15,81.4,OPTIDXNIFTY07-MAR-2024PE22300,72.55,136.15,57.85,197.64999999999998,237.0,217.55
1709696700,2024-03-06,22497.19921875,22224.349609375,22474.05078125,2024-03-07,2024-03-07,22338.75,2024-03-01,22300,op060324.csv,op060324_cleaned.csv,True,OPTIDXNIFTY07-MAR-2024CE22300,224.0,243.8,53.75,OPTIDXNIFTY07-MAR-2024PE22300,16.75,129.9,14.65,240.75,258.45,183.65
1709783100,2024-03-07,22525.650390625,22430.0,22493.55078125,2024-03-07,2024-03-07,22338.75,2024-03-01,22300,op070324.csv,op070324_cleaned.csv,True,OPTIDXNIFTY07-MAR-2024CE22300,196.6,243.6,147.5,OPTIDXNIFTY07-MAR-2024PE22300,0.15,13.9,0.05,196.75,243.65,161.4
1710128700,2024-03-11,22526.599609375,22307.25,22332.650390625,2024-03-14,2024-03-14,22332.650390625,2024-03-11,22300,op110324.csv,op110324_cleaned.csv,True,OPTIDXNIFTY14-MAR-2024CE22300,149.55,278.95,134.3,OPTIDXNIFTY14-MAR-2024PE22300,92.05,106.4,45.15,241.60000000000002,324.09999999999997,240.70000000000002
1710215100,2024-03-12,22452.55078125,22256.0,22335.69921875,2024-03-14,2024-03-14,22332.650390625,2024-03-11,22300,op120324.csv,op120324_cleaned.csv,True,OPTIDXNIFTY14-MAR-2024CE22300,149.6,220.55,121.45,OPTIDXNIFTY14-MAR-2024PE22300,66.45,103.45,40.15,216.05,260.7,224.9
1710301500,2024-03-13,22446.75,21905.650390625,21997.69921875,2024-03-14,2024-03-14,22332.650390625,2024-03-11,22300,op130324.csv,op130324_cleaned.csv,True,OPTIDXNIFTY14-MAR-2024CE22300,11.45,188.65,7.75,OPTIDXNIFTY14-MAR-2024PE22300,338.4,407.7,38.0,349.84999999999997,226.65,415.45
1710387900,2024-03-14,22204.599609375,21917.5,22146.650390625,2024-03-14,2024-03-14,22332.650390625,2024-03-11,22300,op140324.csv,op140324_cleaned.csv,True,OPTIDXNIFTY14-MAR-2024CE22300,0.15,15.4,0.05,OPTIDXNIFTY14-MAR-2024PE22300,154.05,389.7,87.3,154.20000000000002,102.7,389.75
1710474300,2024-03-15,22120.900390625,21931.69921875,22023.349609375,2024-03-21,2024-03-21,22023.349609375,2024-03-15,22000,op150324.csv,op150324_cleaned.csv,True,OPTIDXNIFTY21-MAR-2024CE22000,180.5,274.65,133.35,OPTIDXNIFTY21-MAR-2024PE22000,111.15,184.65,84.4,291.65,359.04999999999995,318.0
1710733500,2024-03-18,22123.69921875,21916.55078125,22055.69921875,2024-03-21,2024-03-21,22023.349609375,2024-03-15,22000,op180324.csv,op180324_cleaned.csv,True,OPTIDXNIFTY21-MAR-2024CE22000,160.85,221.0,112.75,OPTIDXNIFTY21-MAR-2024PE22000,92.1,174.7,63.25,252.95,284.25,287.45
1710819900,2024-03-19,21978.30078125,21793.099609375,21817.44921875,2024-03-21,2024-03-21,22023.349609375,2024-03-15,22000,op190324.csv,op190324_cleaned.csv,True,OPTIDXNIFTY21-MAR-2024CE22000,40.5,133.8,37.0,OPTIDXNIFTY21-MAR-2024PE22000,214.65,236.5,110.55,255.15,244.35000000000002,273.5
1710906300,2024-03-20,21930.900390625,21710.19921875,21839.099609375,2024-03-21,2024-03-21,22023.349609375,2024-03-15,22000,op200324.csv,op200324_cleaned.csv,True,OPTIDXNIFTY21-MAR-2024CE22000,21.7,54.5,16.55,OPTIDXNIFTY21-MAR-2024PE22000,172.45,294.0,112.6,194.14999999999998,167.1,310.55
1710992700,2024-03-21,22080.94921875,21941.30078125,22011.94921875,2024-03-21,2024-03-21,22023.349609375,2024-03-15,22000,op210324.csv,op210324_cleaned.csv,True,OPTIDXNIFTY21-MAR-2024CE22000,7.5,88.2,2.35,OPTIDXNIFTY21-MAR-2024PE22000,2.65,82.85,0.05,10.15,88.25,85.19999999999999
1711079100,2024-03-22,22180.69921875,21883.30078125,22096.75,2024-03-28,2024-03-28,22096.75,2024-03-22,22100,op220324.csv,op220324_cleaned.csv,True,OPTIDXNIFTY28-MAR-2024CE22100,156.0,225.75,76.95,OPTIDXNIFTY28-MAR-2024PE22100,90.1,223.0,63.25,246.1,289.0,299.95
1711424700,2024-03-26,22073.19921875,21947.55078125,22004.69921875,2024-03-28,2024-03-28,22096.75,2024-03-22,22100,op260324.csv,op260324_cleaned.csv,True,OPTIDXNIFTY28-MAR-2024CE22100,88.45,129.9,70.0,OPTIDXNIFTY28-MAR-2024PE22100,98.5,135.0,76.45,186.95,206.35000000000002,205.0
1711511100,2024-03-27,22193.599609375,22052.849609375,22123.650390625,2024-03-28,2024-03-28,22096.75,2024-03-22,22100,op270324.csv,op270324_cleaned.csv,True,OPTIDXNIFTY28-MAR-2024CE22100,98.4,153.9,74.3,OPTIDXNIFTY28-MAR-2024PE22100,34.8,95.95,22.0,133.2,175.9,170.25
1711597500,2024-03-28,22516.0,22163.599609375,22326.900390625,2024-03-28,2024-03-28,22096.75,2024-03-22,22100,op280324.csv,op280324_cleaned.csv,True,OPTIDXNIFTY28-MAR-2024CE22100,221.3,434.7,102.8,OPTIDXNIFTY28-MAR-2024PE22100,1.35,25.7,0.05,222.65,434.75,128.5
1711943100,2024-04-01,22529.94921875,22427.75,22462.0,2024-04-04,2024-04-04,22462.0,2024-04-01,22500,op010424.csv,op010424_cleaned.csv,True,OPTIDXNIFTY04-APR-2024CE22500,99.45,154.8,87.05,OPTIDXNIFTY04-APR-2024PE22500,115.45,162.3,100.4,214.9,255.20000000000002,249.35000000000002
1712029500,2024-04-02,22497.599609375,22388.150390625,22453.30078125,2024-04-04,2024-04-04,22462.0,2024-04-01,22500,op020424.csv,op020424_cleaned.csv,True,OPTIDXNIFTY04-APR-2024CE22500,65.15,106.0,48.75,OPTIDXNIFTY04-APR-2024PE22500,108.95,164.2,103.5,174.10000000000002,209.5,212.95
1712115900,2024-04-03,22521.099609375,22346.5,22434.650390625,2024-04-04,2024-04-04,22462.0,2024-04-01,22500,op030424.csv,op030424_cleaned.csv,True,OPTIDXNIFTY04-APR-2024CE22500,33.3,86.7,19.9,OPTIDXNIFTY04-APR-2024PE22500,102.6,199.35,55.3,135.89999999999998,142.0,219.25
1712202300,2024-04-04,22619.0,22303.80078125,22514.650390625,2024-04-04,2024-04-04,22462.0,2024-04-01,22500,op040424.csv,op040424_cleaned.csv,True,OPTIDXNIFTY04-APR-2024CE22500,11.4,104.8,5.15,OPTIDXNIFTY04-APR-2024PE22500,7.1,238.35,0.05,18.5,104.85,243.5
1712288700,2024-04-05,22537.599609375,22427.599609375,22513.69921875,2024-04-11,2024-04-10,22513.69921875,2024-04-05,22500,op050424.csv,op050424_cleaned.csv,True,OPTIDXNIFTY10-APR-2024CE22500,133.5,149.0,99.15,OPTIDXNIFTY10-APR-2024PE22500,101.95,162.2,89.05,235.45,238.05,261.35
1712547900,2024-04-08,22697.30078125,22550.349609375,22666.30078125,2024-04-11,2024-04-10,22513.69921875,2024-04-05,22500,op080424.csv,op080424_cleaned.csv,True,OPTIDXNIFTY10-APR-2024CE22500,214.3,242.9,137.5,OPTIDXNIFTY10-APR-2024PE22500,36.2,83.9,29.3,250.5,272.2,221.4
1712634300,2024-04-09,22768.400390625,22612.25,22642.75,2024-04-11,2024-04-10,22513.69921875,2024-04-05,22500,op090424.csv,op090424_cleaned.csv,True,OPTIDXNIFTY10-APR-2024CE22500,180.45,297.9,156.3,OPTIDXNIFTY10-APR-2024PE22500,19.0,29.8,11.9,199.45,309.79999999999995,186.10000000000002
1712720700,2024-04-10,22775.69921875,22673.69921875,22753.80078125,2024-04-11,2024-04-10,22513.69921875,2024-04-05,22500,op100424.csv,op100424_cleaned.csv,True,OPTIDXNIFTY10-APR-2024CE22500,251.7,264.8,181.05,OPTIDXNIFTY10-APR-2024PE22500,0.15,12.9,0.05,251.85,264.85,193.95000000000002
1712893500,2024-04-12,22726.44921875,22503.75,22519.400390625,2024-04-18,2024-04-18,22519.400390625,2024-04-12,22500,op120424.csv,op120424_cleaned.csv,True,OPTIDXNIFTY18-APR-2024CE22500,157.75,276.6,146.6,OPTIDXNIFTY18-APR-2024PE22500,89.5,98.5,42.1,247.25,318.70000000000005,245.1
1713152700,2024-04-15,22427.44921875,22259.55078125,22272.5,2024-04-18,2024-04-18,22519.400390625,2024-04-12,22500,op150424.csv,op150424_cleaned.csv,True,OPTIDXNIFTY18-APR-2024CE22500,34.75,103.7,31.4,OPTIDXNIFTY18-APR-2024PE22500,217.3,229.7,122.5,252.05,226.2,261.09999999999997
1713239100,2024-04-16,22213.75,22079.44921875,22147.900390625,2024-04-18,2024-04-18,22519.400390625,2024-04-12,22500,op160424.csv,op160424_cleaned.csv,True,OPTIDXNIFTY18-APR-2024CE22500,3.75,15.9,2.9,OPTIDXNIFTY18-APR-2024PE22500,347.4,430.1,225.0,351.15,240.9,433.0
1713411900,2024-04-18,22326.5,21961.69921875,21995.849609375,2024-04-18,2024-04-18,22519.400390625,2024-04-12,22500,op180424.csv,op180424_cleaned.csv,True,OPTIDXNIFTY18-APR-2024CE22500,0.15,3.85,0.05,OPTIDXNIFTY18-APR-2024PE22500,510.65,570.1,185.45,510.79999999999995,189.29999999999998,570.15
1713498300,2024-04-19,22179.55078125,21777.650390625,22147.0,2024-04-25,2024-04-25,22147.0,2024-04-19,22100,op190424.csv,op190424_cleaned.csv,True,OPTIDXNIFTY25-APR-2024CE22100,176.45,200.65,55.95,OPTIDXNIFTY25-APR-2024PE22100,146.75,348.5,127.5,323.2,328.15,404.45
1713757500,2024-04-22,22375.650390625,22198.150390625,22336.400390625,2024-04-25,2024-04-25,22147.0,2024-04-19,22100,op220424.csv,op220424_cleaned.csv,True,OPTIDXNIFTY25-APR-2024CE22100,293.7,332.85,186.95,OPTIDXNIFTY25-APR-2024PE22100,39.6,99.9,30.0,333.3,362.85,286.85
1713843900,2024-04-23,22447.55078125,22349.44921875,22368.0,2024-04-25,2024-04-25,22147.0,2024-04-19,22100,op230424.csv,op230424_cleaned.csv,True,OPTIDXNIFTY25-APR-2024CE22100,290.55,338.85,270.55,OPTIDXNIFTY25-APR-2024PE22100,18.6,31.9,13.6,309.15000000000003,352.45000000000005,302.45
