Date,Name,Type,StrikePrice,ExpiryDay,Price
2019-06-07,NIFTY,PE,11900.0,2019-07-11,552.3
2019-06-10,NIFTY,PE,11900.0,2019-07-11,552.3
2019-06-11,NIFTY,PE,11900.0,2019-07-11,552.3
2019-06-12,NIFTY,PE,11900.0,2019-07-11,552.3
2019-06-13,NIFTY,PE,11900.0,2019-07-11,200.0
2019-06-14,NIFTY,PE,11900.0,2019-07-11,200.0
2019-06-17,NIFTY,PE,11900.0,2019-07-11,200.0
2019-06-18,NIFTY,PE,11900.0,2019-07-11,200.0
2019-06-19,NIFTY,PE,11900.0,2019-07-11,200.0
2019-06-20,NIFTY,PE,11900.0,2019-07-11,200.0
2019-06-21,NIFTY,PE,11900.0,2019-07-11,200.0
2019-06-24,NIFTY,PE,11900.0,2019-07-11,230.0
2019-06-25,NIFTY,PE,11900.0,2019-07-11,182.6
2019-06-26,NIFTY,PE,11900.0,2019-07-11,140.1
2019-06-27,NIFTY,PE,11900.0,2019-07-11,132.5
2019-06-28,NIFTY,PE,11900.0,2019-07-11,171.75
2019-07-01,NIFTY,PE,11900.0,2019-07-11,132.4
2019-07-02,NIFTY,PE,11900.0,2019-07-11,101.15
2019-07-03,NIFTY,PE,11900.0,2019-07-11,86.65
2019-07-04,NIFTY,PE,11900.0,2019-07-11,66.55
2019-07-05,NIFTY,PE,11900.0,2019-07-11,124.45
2019-07-08,NIFTY,PE,11900.0,2019-07-11,341.8
2019-07-09,NIFTY,PE,11900.0,2019-07-11,347.05
2019-07-10,NIFTY,PE,11900.0,2019-07-11,392.8
2019-07-11,NIFTY,PE,11900.0,2019-07-11,310.7
2019-06-07,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-10,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-11,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-12,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-13,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-14,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-17,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-18,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-19,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-20,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-21,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-24,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-25,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-26,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-27,NIFTY,PE,11900.0,2019-07-18,588.7
2019-06-28,NIFTY,PE,11900.0,2019-07-18,200.0
2019-07-01,NIFTY,PE,11900.0,2019-07-18,165.65
2019-07-02,NIFTY,PE,11900.0,2019-07-18,139.65
2019-07-03,NIFTY,PE,11900.0,2019-07-18,114.2
2019-07-04,NIFTY,PE,11900.0,2019-07-18,97.0
2019-07-05,NIFTY,PE,11900.0,2019-07-18,149.85
2019-07-08,NIFTY,PE,11900.0,2019-07-18,339.65
2019-07-09,NIFTY,PE,11900.0,2019-07-18,346.15
2019-07-10,NIFTY,PE,11900.0,2019-07-18,394.4
2019-07-11,NIFTY,PE,11900.0,2019-07-18,312.45
2019-07-12,NIFTY,PE,11900.0,2019-07-18,349.75
2019-07-15,NIFTY,PE,11900.0,2019-07-18,318.65
2019-07-16,NIFTY,PE,11900.0,2019-07-18,236.3
2019-07-17,NIFTY,PE,11900.0,2019-07-18,213.1
2019-07-18,NIFTY,PE,11900.0,2019-07-18,289.5
2019-05-30,NIFTY,CE,11900.0,2019-07-11,99.65
2019-05-31,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-03,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-04,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-06,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-07,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-10,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-11,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-12,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-13,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-14,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-17,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-18,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-19,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-20,NIFTY,CE,11900.0,2019-07-11,99.65
2019-06-21,NIFTY,CE,11900.0,2019-07-11,92.1
2019-06-24,NIFTY,CE,11900.0,2019-07-11,78.2
2019-06-25,NIFTY,CE,11900.0,2019-07-11,104.3
2019-06-26,NIFTY,CE,11900.0,2019-07-11,136.55
2019-06-27,NIFTY,CE,11900.0,2019-07-11,134.55
2019-06-28,NIFTY,CE,11900.0,2019-07-11,103.55
2019-07-01,NIFTY,CE,11900.0,2019-07-11,120.8
2019-07-02,NIFTY,CE,11900.0,2019-07-11,127.85
2019-07-03,NIFTY,CE,11900.0,2019-07-11,121.35
2019-07-04,NIFTY,CE,11900.0,2019-07-11,132.95
2019-07-05,NIFTY,CE,11900.0,2019-07-11,35.85
2019-07-08,NIFTY,CE,11900.0,2019-07-11,3.6
2019-07-09,NIFTY,CE,11900.0,2019-07-11,1.9
2019-07-10,NIFTY,CE,11900.0,2019-07-11,0.9
2019-07-11,NIFTY,CE,11900.0,2019-07-11,0.05
2019-06-07,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-10,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-11,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-12,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-13,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-14,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-17,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-18,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-19,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-20,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-21,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-24,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-25,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-26,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-27,NIFTY,CE,11900.0,2019-07-18,91.55
2019-06-28,NIFTY,CE,11900.0,2019-07-18,91.55
2019-07-01,NIFTY,CE,11900.0,2019-07-18,148.25
2019-07-02,NIFTY,CE,11900.0,2019-07-18,154.8
2019-07-03,NIFTY,CE,11900.0,2019-07-18,150.15
2019-07-04,NIFTY,CE,11900.0,2019-07-18,165.9
2019-07-05,NIFTY,CE,11900.0,2019-07-18,67.65
2019-07-08,NIFTY,CE,11900.0,2019-07-18,12.4
2019-07-09,NIFTY,CE,11900.0,2019-07-18,9.9
2019-07-10,NIFTY,CE,11900.0,2019-07-18,5.2
2019-07-11,NIFTY,CE,11900.0,2019-07-18,2.35
2019-07-12,NIFTY,CE,11900.0,2019-07-18,1.55
2019-07-15,NIFTY,CE,11900.0,2019-07-18,0.95
2019-07-16,NIFTY,CE,11900.0,2019-07-18,0.65
2019-07-17,NIFTY,CE,11900.0,2019-07-18,0.4
2019-07-18,NIFTY,CE,11900.0,2019-07-18,0.05
2019-03-07,NIFTY,PE,11050.0,2019-03-14,66.95
2019-03-08,NIFTY,PE,11050.0,2019-03-14,68.45
2019-03-13,NIFTY,PE,11350.0,2019-03-20,85.5
2019-03-14,NIFTY,PE,11350.0,2019-03-20,63.55
2019-03-20,NIFTY,PE,11500.0,2019-03-28,56.4
2019-03-22,NIFTY,PE,11500.0,2019-03-28,82.85
2019-03-25,NIFTY,PE,11500.0,2019-03-28,141.0
2019-03-26,NIFTY,PE,11500.0,2019-03-28,40.75
2019-03-27,NIFTY,PE,11500.0,2019-03-28,60.85
2019-03-28,NIFTY,PE,11500.0,2019-03-28,0.3
2019-03-28,NIFTY,PE,11550.0,2019-04-04,65.45
2019-03-29,NIFTY,PE,11550.0,2019-04-04,51.9
2019-04-04,NIFTY,PE,11600.0,2019-04-11,60.9
2019-04-05,NIFTY,PE,11600.0,2019-04-11,32.55
2019-04-08,NIFTY,PE,11600.0,2019-04-11,46.5
2019-04-09,NIFTY,PE,11600.0,2019-04-11,17.95
2019-04-10,NIFTY,PE,11600.0,2019-04-11,30.0
2019-04-11,NIFTY,PE,11600.0,2019-04-11,3.45
2019-04-10,NIFTY,PE,11600.0,2019-04-18,75.1
2019-04-11,NIFTY,PE,11600.0,2019-04-18,53.7
2019-04-12,NIFTY,PE,11600.0,2019-04-18,32.25
2019-04-16,NIFTY,PE,11800.0,2019-04-25,66.95
2019-04-18,NIFTY,PE,11800.0,2019-04-25,75.95
2019-04-22,NIFTY,PE,11800.0,2019-04-25,185.15
2019-04-23,NIFTY,PE,11800.0,2019-04-25,212.05
2019-04-24,NIFTY,PE,11800.0,2019-04-25,67.5
2019-04-25,NIFTY,PE,11800.0,2019-04-25,139.15
2019-04-23,NIFTY,PE,11600.0,2019-05-02,80.55
2019-04-24,NIFTY,PE,11600.0,2019-05-02,22.8
2019-04-25,NIFTY,PE,11600.0,2019-05-02,32.4
2019-04-26,NIFTY,PE,11600.0,2019-05-02,12.75
2019-04-30,NIFTY,PE,11600.0,2019-05-02,3.6
2019-05-02,NIFTY,PE,11600.0,2019-05-02,0.1
2019-05-09,NIFTY,PE,11300.0,2019-05-16,88.15
2019-05-10,NIFTY,PE,11300.0,2019-05-16,99.4
2019-05-13,NIFTY,PE,11300.0,2019-05-16,164.3
2019-05-14,NIFTY,PE,11300.0,2019-05-16,110.8
2019-05-15,NIFTY,PE,11300.0,2019-05-16,138.3
2019-05-16,NIFTY,PE,11300.0,2019-05-16,49.85
2019-05-16,NIFTY,PE,11250.0,2019-05-23,228.6
2019-05-17,NIFTY,PE,11250.0,2019-05-23,184.65
2019-05-20,NIFTY,PE,11250.0,2019-05-23,39.1
2019-05-21,NIFTY,PE,11250.0,2019-05-23,58.9
2019-05-22,NIFTY,PE,11250.0,2019-05-23,72.65
2019-05-23,NIFTY,PE,11250.0,2019-05-23,0.15
2019-05-23,NIFTY,PE,11650.0,2019-05-30,112.15
2019-05-29,NIFTY,PE,11850.0,2019-06-06,84.65
2019-06-06,NIFTY,PE,11850.0,2019-06-13,69.7
2019-06-07,NIFTY,PE,11850.0,2019-06-13,57.25
2019-06-10,NIFTY,PE,11850.0,2019-06-13,30.8
2019-06-13,NIFTY,PE,11900.0,2019-06-20,60.2
2019-06-14,NIFTY,PE,11900.0,2019-06-20,103.65
2019-06-17,NIFTY,PE,11900.0,2019-06-20,219.15
2019-06-18,NIFTY,PE,11900.0,2019-06-20,208.15
2019-06-19,NIFTY,PE,11900.0,2019-06-20,202.0
2019-06-20,NIFTY,PE,11900.0,2019-06-20,69.35
2019-06-20,NIFTY,PE,11850.0,2019-06-27,74.85
2019-06-21,NIFTY,PE,11850.0,2019-06-27,128.35
2019-06-24,NIFTY,PE,11850.0,2019-06-27,148.45
2019-06-25,NIFTY,PE,11850.0,2019-06-27,69.85
2019-06-26,NIFTY,PE,11850.0,2019-06-27,27.75
2019-06-27,NIFTY,PE,11850.0,2019-06-27,8.5
2019-06-27,NIFTY,PE,11850.0,2019-07-04,64.2
2019-06-28,NIFTY,PE,11850.0,2019-07-04,93.0
2019-07-01,NIFTY,PE,11850.0,2019-07-04,45.45
2019-07-02,NIFTY,PE,11850.0,2019-07-04,19.4
2019-07-11,NIFTY,PE,11600.0,2019-07-18,75.45
2019-07-12,NIFTY,PE,11600.0,2019-07-18,87.75
2019-07-15,NIFTY,PE,11600.0,2019-07-18,61.8
2019-07-16,NIFTY,PE,11600.0,2019-07-18,20.7
2019-07-17,NIFTY,PE,11600.0,2019-07-18,5.3
2019-07-18,NIFTY,PE,11600.0,2019-07-18,1.35
2019-07-18,NIFTY,PE,11600.0,2019-07-25,62.6
2019-07-19,NIFTY,PE,11600.0,2019-07-25,192.1
2019-07-22,NIFTY,PE,11600.0,2019-07-25,243.3
2019-07-23,NIFTY,PE,11600.0,2019-07-25,257.85
2019-07-24,NIFTY,PE,11600.0,2019-07-25,315.9
2019-07-25,NIFTY,PE,11600.0,2019-07-25,348.1
2019-03-07,NIFTY,CE,11050.0,2019-03-14,73.45
2019-03-08,NIFTY,CE,11050.0,2019-03-14,55.25
2019-03-11,NIFTY,CE,11050.0,2019-03-14,129.4
2019-03-12,NIFTY,CE,11050.0,2019-03-14,250.95
2019-03-13,NIFTY,CE,11050.0,2019-03-14,280.85
2019-03-14,NIFTY,CE,11050.0,2019-03-14,287.4
2019-03-13,NIFTY,CE,11350.0,2019-03-20,72.1
2019-03-14,NIFTY,CE,11350.0,2019-03-20,73.6
2019-03-15,NIFTY,CE,11350.0,2019-03-20,130.0
2019-03-18,NIFTY,CE,11350.0,2019-03-20,134.15
2019-03-19,NIFTY,CE,11350.0,2019-03-20,189.0
2019-03-20,NIFTY,CE,11350.0,2019-03-20,169.75
2019-03-20,NIFTY,CE,11500.0,2019-03-28,111.35
2019-03-22,NIFTY,CE,11500.0,2019-03-28,57.35
2019-04-04,NIFTY,CE,11600.0,2019-04-11,91.45
2019-04-05,NIFTY,CE,11600.0,2019-04-11,116.0
2019-04-08,NIFTY,CE,11600.0,2019-04-11,64.6
2019-04-09,NIFTY,CE,11600.0,2019-04-11,98.55
2019-04-10,NIFTY,CE,11600.0,2019-04-11,33.6
2019-04-11,NIFTY,CE,11600.0,2019-04-11,1.5
2019-04-10,NIFTY,CE,11600.0,2019-04-18,100.4
2019-04-11,NIFTY,CE,11600.0,2019-04-18,90.4
2019-04-12,NIFTY,CE,11600.0,2019-04-18,106.2
2019-04-15,NIFTY,CE,11600.0,2019-04-18,113.7
2019-04-16,NIFTY,CE,11600.0,2019-04-18,193.15
2019-04-18,NIFTY,CE,11600.0,2019-04-18,149.5
2019-04-16,NIFTY,CE,11800.0,2019-04-25,85.45
2019-04-18,NIFTY,CE,11800.0,2019-04-25,49.75
2019-04-22,NIFTY,CE,11800.0,2019-04-25,9.6
2019-04-23,NIFTY,CE,11800.0,2019-04-25,3.55
2019-04-23,NIFTY,CE,11600.0,2019-05-02,89.3
2019-04-24,NIFTY,CE,11600.0,2019-05-02,161.9
2019-04-25,NIFTY,CE,11600.0,2019-05-02,100.6
2019-04-26,NIFTY,CE,11600.0,2019-05-02,148.15
2019-04-30,NIFTY,CE,11600.0,2019-05-02,137.1
2019-05-02,NIFTY,CE,11600.0,2019-05-02,117.35
2019-05-02,NIFTY,CE,11700.0,2019-05-09,84.45
2019-05-03,NIFTY,CE,11700.0,2019-05-09,79.2
2019-05-09,NIFTY,CE,11300.0,2019-05-16,102.1
2019-05-10,NIFTY,CE,11300.0,2019-05-16,93.85
2019-05-23,NIFTY,CE,11650.0,2019-05-30,149.85
2019-05-24,NIFTY,CE,11650.0,2019-05-30,238.45
2019-05-27,NIFTY,CE,11650.0,2019-05-30,272.0
2019-05-28,NIFTY,CE,11650.0,2019-05-30,291.65
2019-05-29,NIFTY,CE,11650.0,2019-05-30,211.75
2019-05-30,NIFTY,CE,11650.0,2019-05-30,291.75
2019-05-29,NIFTY,CE,11850.0,2019-06-06,105.95
2019-05-30,NIFTY,CE,11850.0,2019-06-06,141.15
2019-05-31,NIFTY,CE,11850.0,2019-06-06,97.9
2019-06-03,NIFTY,CE,11850.0,2019-06-06,234.6
2019-06-04,NIFTY,CE,11850.0,2019-06-06,178.85
2019-06-06,NIFTY,CE,11850.0,2019-06-06,1.35
2019-06-06,NIFTY,CE,11850.0,2019-06-13,84.7
2019-06-07,NIFTY,CE,11850.0,2019-06-13,83.2
2019-06-10,NIFTY,CE,11850.0,2019-06-13,91.45
2019-06-11,NIFTY,CE,11850.0,2019-06-13,118.05
2019-06-12,NIFTY,CE,11850.0,2019-06-13,57.15
2019-06-13,NIFTY,CE,11850.0,2019-06-13,53.4
2019-06-13,NIFTY,CE,11900.0,2019-06-20,76.95
2019-06-20,NIFTY,CE,11850.0,2019-06-27,73.65
2019-06-21,NIFTY,CE,11850.0,2019-06-27,33.0
2019-06-27,NIFTY,CE,11850.0,2019-07-04,98.3
2019-06-28,NIFTY,CE,11850.0,2019-07-04,59.4
2019-07-01,NIFTY,CE,11850.0,2019-07-04,72.05
2019-07-02,NIFTY,CE,11850.0,2019-07-04,82.65
2019-07-03,NIFTY,CE,11850.0,2019-07-04,76.0
2019-07-04,NIFTY,CE,11850.0,2019-07-04,95.3
2019-07-11,NIFTY,CE,11600.0,2019-07-18,58.15
2019-07-12,NIFTY,CE,11600.0,2019-07-18,33.3
2019-07-15,NIFTY,CE,11600.0,2019-07-18,36.9
2019-07-16,NIFTY,CE,11600.0,2019-07-18,72.75
2019-07-17,NIFTY,CE,11600.0,2019-07-18,79.2
2019-07-18,NIFTY,CE,11600.0,2019-07-18,4.3
2019-07-18,NIFTY,CE,11600.0,2019-07-25,64.4
2019-03-22,NIFTY,PE,11450.0,2019-03-28,58.5
2019-03-25,NIFTY,PE,11450.0,2019-03-28,102.7
2019-03-26,NIFTY,PE,11450.0,2019-03-28,23.3
2019-03-27,NIFTY,PE,11450.0,2019-03-28,29.45
2019-03-28,NIFTY,PE,11450.0,2019-03-28,0.1
2019-03-29,NIFTY,PE,11600.0,2019-04-04,70.8
2019-04-01,NIFTY,PE,11600.0,2019-04-04,30.1
2019-04-05,NIFTY,PE,11650.0,2019-04-11,47.5
2019-04-08,NIFTY,PE,11650.0,2019-04-11,72.15
2019-04-09,NIFTY,PE,11650.0,2019-04-11,30.2
2019-04-10,NIFTY,PE,11650.0,2019-04-11,56.75
2019-04-11,NIFTY,PE,11650.0,2019-04-11,47.65
2019-04-18,NIFTY,PE,11750.0,2019-04-25,50.65
2019-04-22,NIFTY,PE,11750.0,2019-04-25,140.2
2019-04-23,NIFTY,PE,11750.0,2019-04-25,164.85
2019-04-24,NIFTY,PE,11750.0,2019-04-25,33.4
2019-04-25,NIFTY,PE,11750.0,2019-04-25,89.65
2019-04-24,NIFTY,PE,11750.0,2019-05-02,63.0
2019-04-25,NIFTY,PE,11750.0,2019-05-02,98.2
2019-04-26,NIFTY,PE,11750.0,2019-05-02,49.9
2019-04-30,NIFTY,PE,11750.0,2019-05-02,34.35
2019-05-02,NIFTY,PE,11750.0,2019-05-02,19.4
2019-05-17,NIFTY,PE,11400.0,2019-05-23,239.6
2019-05-20,NIFTY,PE,11400.0,2019-05-23,55.45
2019-05-21,NIFTY,PE,11400.0,2019-05-23,82.9
2019-05-22,NIFTY,PE,11400.0,2019-05-23,91.9
2019-05-23,NIFTY,PE,11400.0,2019-05-23,0.25
2019-05-24,NIFTY,PE,11850.0,2019-05-30,74.4
2019-05-27,NIFTY,PE,11850.0,2019-05-30,41.45
2019-05-30,NIFTY,PE,11950.0,2019-06-06,93.05
2019-05-31,NIFTY,PE,11950.0,2019-06-06,109.3
2019-06-21,NIFTY,PE,11700.0,2019-06-27,57.45
2019-06-24,NIFTY,PE,11700.0,2019-06-27,58.4
2019-06-28,NIFTY,PE,11800.0,2019-07-04,67.5
2019-07-01,NIFTY,PE,11800.0,2019-07-04,28.65
2019-07-05,NIFTY,PE,11800.0,2019-07-11,64.85
2019-07-08,NIFTY,PE,11800.0,2019-07-11,243.9
2019-07-09,NIFTY,PE,11800.0,2019-07-11,249.85
2019-07-10,NIFTY,PE,11800.0,2019-07-11,292.85
2019-07-11,NIFTY,PE,11800.0,2019-07-11,210.2
2019-07-12,NIFTY,PE,11550.0,2019-07-18,59.05
2019-07-15,NIFTY,PE,11550.0,2019-07-18,37.9
2019-07-19,NIFTY,PE,11400.0,2019-07-25,58.15
2019-07-22,NIFTY,PE,11400.0,2019-07-25,74.75
2019-07-23,NIFTY,PE,11400.0,2019-07-25,77.4
2019-07-24,NIFTY,PE,11400.0,2019-07-25,117.5
2019-07-25,NIFTY,PE,11400.0,2019-07-25,141.2
2019-03-22,NIFTY,CE,11450.0,2019-03-28,80.6
2019-03-29,NIFTY,CE,11600.0,2019-04-04,100.45
2019-04-01,NIFTY,CE,11600.0,2019-04-04,119.4
2019-04-02,NIFTY,CE,11600.0,2019-04-04,131.45
2019-04-03,NIFTY,CE,11600.0,2019-04-04,78.1
2019-04-04,NIFTY,CE,11600.0,2019-04-04,1.25
2019-04-05,NIFTY,CE,11650.0,2019-04-11,83.95
2019-04-08,NIFTY,CE,11650.0,2019-04-11,42.45
2019-04-09,NIFTY,CE,11650.0,2019-04-11,64.6
2019-04-18,NIFTY,CE,11750.0,2019-04-25,72.55
2019-05-17,NIFTY,CE,11400.0,2019-05-23,251.5
2019-05-20,NIFTY,CE,11400.0,2019-05-23,497.95
2019-05-21,NIFTY,CE,11400.0,2019-05-23,389.85
2019-05-22,NIFTY,CE,11400.0,2019-05-23,459.55
2019-05-23,NIFTY,CE,11400.0,2019-05-23,255.9
2019-05-24,NIFTY,CE,11850.0,2019-05-30,95.6
2019-05-27,NIFTY,CE,11850.0,2019-05-30,110.3
2019-05-28,NIFTY,CE,11850.0,2019-05-30,110.9
2019-05-29,NIFTY,CE,11850.0,2019-05-30,42.85
2019-05-30,NIFTY,CE,11850.0,2019-05-30,85.4
2019-06-14,NIFTY,CE,11800.0,2019-06-20,80.0
2019-06-21,NIFTY,CE,11700.0,2019-06-27,105.9
2019-06-24,NIFTY,CE,11700.0,2019-06-27,71.9
2019-06-25,NIFTY,CE,11700.0,2019-06-27,124.05
2019-06-26,NIFTY,CE,11700.0,2019-06-27,166.25
2019-06-27,NIFTY,CE,11700.0,2019-06-27,138.45
2019-07-12,NIFTY,CE,11550.0,2019-07-18,53.55
2019-07-15,NIFTY,CE,11550.0,2019-07-18,61.45
2019-07-16,NIFTY,CE,11550.0,2019-07-18,113.3
2019-07-17,NIFTY,CE,11550.0,2019-07-18,126.55
2019-07-18,NIFTY,CE,11550.0,2019-07-18,49.05
2019-07-19,NIFTY,CE,11400.0,2019-07-25,76.75
2019-07-22,NIFTY,CE,11400.0,2019-07-25,35.35
2019-07-23,NIFTY,CE,11400.0,2019-07-25,16.2
2019-07-24,NIFTY,CE,11400.0,2019-07-25,2.75
2019-07-25,NIFTY,CE,11400.0,2019-07-25,0.1
2019-03-01,NIFTY,PE,10850.0,2019-03-07,58.9
2019-03-05,NIFTY,PE,10850.0,2019-03-07,14.3
2019-03-06,NIFTY,PE,10850.0,2019-03-07,3.55
2019-03-07,NIFTY,PE,10850.0,2019-03-07,0.05
2019-03-11,NIFTY,PE,11150.0,2019-03-14,42.65
2019-03-12,NIFTY,PE,11150.0,2019-03-14,9.65
2019-03-13,NIFTY,PE,11150.0,2019-03-14,2.6
2019-03-14,NIFTY,PE,11150.0,2019-03-14,0.05
2019-03-15,NIFTY,PE,11450.0,2019-03-20,64.2
2019-03-18,NIFTY,PE,11450.0,2019-03-20,36.75
2019-03-19,NIFTY,PE,11450.0,2019-03-20,7.55
2019-03-20,NIFTY,PE,11450.0,2019-03-20,0.1
2019-04-01,NIFTY,PE,11650.0,2019-04-04,45.4
2019-04-02,NIFTY,PE,11650.0,2019-04-04,29.0
2019-04-03,NIFTY,PE,11650.0,2019-04-04,28.1
2019-04-04,NIFTY,PE,11650.0,2019-04-04,49.7
2019-04-12,NIFTY,PE,11650.0,2019-04-18,49.25
2019-04-15,NIFTY,PE,11650.0,2019-04-18,25.5
2019-04-16,NIFTY,PE,11650.0,2019-04-18,4.2
2019-04-18,NIFTY,PE,11650.0,2019-04-18,0.05
2019-04-22,NIFTY,PE,11600.0,2019-04-25,47.45
2019-04-23,NIFTY,PE,11600.0,2019-04-25,52.65
2019-04-24,NIFTY,PE,11600.0,2019-04-25,4.55
2019-04-25,NIFTY,PE,11600.0,2019-04-25,0.75
2019-05-13,NIFTY,PE,11150.0,2019-05-16,76.3
2019-05-14,NIFTY,PE,11150.0,2019-05-16,37.6
2019-05-15,NIFTY,PE,11150.0,2019-05-16,38.2
2019-05-16,NIFTY,PE,11150.0,2019-05-16,0.2
2019-05-20,NIFTY,PE,11850.0,2019-05-23,203.85
2019-05-21,NIFTY,PE,11850.0,2019-05-23,273.75
2019-05-22,NIFTY,PE,11850.0,2019-05-23,236.35
2019-05-23,NIFTY,PE,11850.0,2019-05-23,182.8
2019-05-27,NIFTY,PE,11900.0,2019-05-30,59.85
2019-05-28,NIFTY,PE,11900.0,2019-05-30,39.8
2019-05-29,NIFTY,PE,11900.0,2019-05-30,56.0
2019-05-30,NIFTY,PE,11900.0,2019-05-30,0.75
2019-05-31,NIFTY,PE,11900.0,2019-06-06,83.2
2019-06-03,NIFTY,PE,11900.0,2019-06-06,18.0
2019-06-10,NIFTY,PE,11900.0,2019-06-13,48.05
2019-06-11,NIFTY,PE,11900.0,2019-06-13,24.7
2019-06-12,NIFTY,PE,11900.0,2019-06-13,31.2
2019-06-13,NIFTY,PE,11900.0,2019-06-13,1.0
2019-07-08,NIFTY,PE,11550.0,2019-07-11,55.65
2019-07-09,NIFTY,PE,11550.0,2019-07-11,48.5
2019-07-10,NIFTY,PE,11550.0,2019-07-11,62.3
2019-03-01,NIFTY,CE,10850.0,2019-03-07,83.5
2019-03-05,NIFTY,CE,10850.0,2019-03-07,152.35
2019-03-06,NIFTY,CE,10850.0,2019-03-07,192.05
2019-03-07,NIFTY,CE,10850.0,2019-03-07,204.6
2019-03-25,NIFTY,CE,11350.0,2019-03-28,68.0
2019-03-26,NIFTY,CE,11350.0,2019-03-28,163.45
2019-03-27,NIFTY,CE,11350.0,2019-03-28,106.85
2019-03-28,NIFTY,CE,11350.0,2019-03-28,213.9
2019-04-01,NIFTY,CE,11650.0,2019-04-04,84.6
2019-04-02,NIFTY,CE,11650.0,2019-04-04,96.25
2019-04-03,NIFTY,CE,11650.0,2019-04-04,43.9
2019-04-04,NIFTY,CE,11650.0,2019-04-04,0.1
2019-04-12,NIFTY,CE,11650.0,2019-04-18,74.25
2019-04-15,NIFTY,CE,11650.0,2019-04-18,75.25
2019-04-16,NIFTY,CE,11650.0,2019-04-18,143.85
2019-04-18,NIFTY,CE,11650.0,2019-04-18,103.55
2019-04-22,NIFTY,CE,11600.0,2019-04-25,66.7
2019-04-23,NIFTY,CE,11600.0,2019-04-25,38.05
2019-04-24,NIFTY,CE,11600.0,2019-04-25,133.4
2019-04-25,NIFTY,CE,11600.0,2019-04-25,43.45
2019-04-25,NIFTY,CE,11650.0,2019-05-02,66.1
2019-04-26,NIFTY,CE,11650.0,2019-05-02,105.05
2019-04-30,NIFTY,CE,11650.0,2019-05-02,91.2
2019-05-02,NIFTY,CE,11650.0,2019-05-02,68.65
2019-05-06,NIFTY,CE,11600.0,2019-05-09,71.55
2019-05-13,NIFTY,CE,11150.0,2019-05-16,84.45
2019-05-14,NIFTY,CE,11150.0,2019-05-16,102.4
2019-05-15,NIFTY,CE,11150.0,2019-05-16,42.0
2019-05-16,NIFTY,CE,11150.0,2019-05-16,81.3
2019-05-20,NIFTY,CE,11850.0,2019-05-23,203.45
2019-05-31,NIFTY,CE,11900.0,2019-06-06,70.85
2019-06-03,NIFTY,CE,11900.0,2019-06-06,190.25
2019-06-04,NIFTY,CE,11900.0,2019-06-06,130.65
2019-06-10,NIFTY,CE,11900.0,2019-06-13,61.05
2019-06-11,NIFTY,CE,11900.0,2019-06-13,80.9
2019-06-12,NIFTY,CE,11900.0,2019-06-13,29.6
2019-06-13,NIFTY,CE,11900.0,2019-06-13,8.6
2019-06-17,NIFTY,CE,11650.0,2019-06-20,74.1
2019-06-18,NIFTY,CE,11650.0,2019-06-20,64.85
2019-06-19,NIFTY,CE,11650.0,2019-06-20,58.0
2019-06-20,NIFTY,CE,11650.0,2019-06-20,171.1
