CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY01-AUG-2024CE25300,149.95,0.0,0.0,0.0,,136.0,13.95,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY04-JUL-2024CE25300,1.0,0.95,5.85,0.8,1.45,1.45,0.45,63762.0,10164075.0,406563.0,24010.6,257166700800.0,15603300.0
OPTIDXNIFTY25-JUL-2024CE21100,3059.95,0.0,0.0,0.0,,3021.9,38.05,215.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY11-JUL-2024PE21100,4.3,2.65,4.75,2.65,3.4,3.4,0.9,174.0,2825.0,113.0,24010.6,59617617.5,10117.5
OPTIDXNIFTY29-AUG-2024CE21100,3222.3,0.0,0.0,0.0,,3184.15,38.15,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY29-AUG-2024PE21100,13.25,13.2,13.2,13.2,13.2,13.15,0.1,250.0,25.0,1.0,24010.6,527830.0,330.0
OPTIDXNIFTY04-JUL-2024PE21100,2.3,2.2,3.95,1.1,1.45,1.45,0.85,3430.0,417100.0,16684.0,24010.6,8801421131.25,611131.25
OPTIDXNIFTY01-AUG-2024PE23400,198.15,162.75,162.75,144.0,151.5,151.5,46.65,74.0,625.0,25.0,24010.6,14717236.25,92236.25
OPTIDXNIFTY01-AUG-2024CE23400,1006.1,0.0,0.0,0.0,,969.65,36.45,2.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY26-SEP-2024CE23400,,0.0,0.0,0.0,,1413.9,,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY26-SEP-2024PE23400,,0.0,0.0,0.0,,385.3,,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY29-AUG-2024PE25300,1263.95,0.0,0.0,0.0,,1285.0,21.05,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY18-JUL-2024PE25300,1216.85,0.0,0.0,0.0,,1245.5,28.65,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY26-SEP-2024CE25300,,0.0,0.0,0.0,,475.5,,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY11-JUL-2024PE25300,1214.85,0.0,0.0,0.0,,1246.7,31.85,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY26-SEP-2024PE25300,,0.0,0.0,0.0,,1312.95,,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY18-JUL-2024CE25300,11.45,11.7,17.5,10.8,12.25,12.25,0.8,921.0,46550.0,1862.0,24010.6,1178366607.5,651607.5
OPTIDXNIFTY01-AUG-2024CE23500,798.15,874.6,900.0,787.15,841.0,899.0,100.85,67.0,700.0,28.0,24010.6,17054858.75,604858.75
OPTIDXNIFTY18-JUL-2024PE23500,120.0,106.5,111.1,85.0,97.6,97.6,22.4,3400.0,166275.0,6651.0,24010.6,3923596041.25,16133541.25
OPTIDXNIFTY11-JUL-2024CE23500,620.85,650.0,739.55,609.4,631.85,631.85,11.0,5206.0,55225.0,2209.0,24010.6,1335238845.0,37451345.0
OPTIDXNIFTY11-JUL-2024PE23500,77.25,75.0,84.75,50.9,58.9,58.9,18.35,25271.0,1955100.0,78204.0,24010.6,46060989873.75,116139873.75
OPTIDXNIFTY25-JUL-2024PE20600,7.1,6.2,8.95,5.5,7.75,7.75,0.65,242.0,8200.0,328.0,24010.6,168975441.25,55441.25
OPTIDXNIFTY25-JUL-2024CE20600,3566.35,0.0,0.0,0.0,,3518.75,47.6,348.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY01-AUG-2024PE23500,197.6,171.0,173.95,156.95,169.75,169.75,27.85,757.0,20900.0,836.0,24010.6,494648751.25,3498751.25
OPTIDXNIFTY18-JUL-2024PE22500,24.35,25.0,25.0,16.7,18.6,18.6,5.75,2105.0,50175.0,2007.0,24010.6,1129908031.25,970531.25
OPTIDXNIFTY26-SEP-2024CE22500,,1996.0,2109.5,1996.0,2026.0,2083.25,,72.0,1800.0,72.0,24010.6,44177250.0,3677250.0
OPTIDXNIFTY11-JUL-2024CE22500,1545.0,1610.0,1697.95,1575.0,1697.95,1572.55,27.55,169.0,625.0,25.0,24010.6,15075743.75,1013243.75
OPTIDXNIFTY26-SEP-2024CE23500,,1200.0,1220.0,1141.75,1141.75,1141.75,,171.0,6200.0,248.0,24010.6,153103272.5,7403272.5
OPTIDXNIFTY29-AUG-2024CE20600,3707.85,0.0,0.0,0.0,,3669.8,38.05,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY29-AUG-2024PE23500,271.4,264.55,264.55,230.0,247.15,247.15,24.25,22967.0,475500.0,19020.0,24010.6,11289843117.5,115593117.5
OPTIDXNIFTY18-JUL-2024CE22500,1653.35,0.0,0.0,0.0,,1614.4,38.95,5.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE23500,156.6,152.0,160.0,118.9,137.1,137.1,19.5,150002.0,4193700.0,167748.0,24010.6,99104922690.0,552972690.0
OPTIDXNIFTY11-JUL-2024PE22500,12.4,12.0,12.65,7.95,8.7,8.7,3.7,18608.0,466975.0,18679.0,24010.6,10511429913.75,4492413.75
OPTIDXNIFTY26-SEP-2024PE22500,,135.0,135.0,118.55,123.3,123.3,,1419.0,64075.0,2563.0,24010.6,1449639255.0,7951755.0
OPTIDXNIFTY04-JUL-2024CE22500,1541.9,1573.0,1678.0,1538.0,1560.6,1560.6,18.7,4738.0,30950.0,1238.0,24010.6,746506160.0,50131160.0
OPTIDXNIFTY01-AUG-2024PE22500,65.85,50.0,54.0,40.0,45.95,45.95,19.9,286.0,4225.0,169.0,24010.6,95272007.5,209507.5
OPTIDXNIFTY26-SEP-2024PE23500,,310.0,312.05,276.9,291.8,291.8,,1237.0,63150.0,2526.0,24010.6,1502413127.5,18388127.5
OPTIDXNIFTY25-JUL-2024PE22500,41.9,39.4,41.75,29.5,32.05,32.05,9.85,71844.0,1676075.0,67043.0,24010.6,37766435590.0,54748090.0
OPTIDXNIFTY26-SEP-2024CE17000,7351.55,0.0,0.0,0.0,,7314.3,37.25,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY01-AUG-2024PE23800,283.45,266.45,266.45,226.5,256.65,256.65,26.8,76.0,2850.0,114.0,24010.6,68519083.75,689083.75
OPTIDXNIFTY24-DEC-2025PE17000,21.05,0.0,0.0,0.0,,21.0,0.05,107.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE23400,135.55,129.95,130.0,101.7,117.35,117.35,18.2,26320.0,814250.0,32570.0,24010.6,19145179857.5,91729857.5
OPTIDXNIFTY11-JUL-2024PE24850,820.3,0.0,0.0,0.0,,844.15,23.85,4.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY11-JUL-2024CE24850,18.1,23.55,33.6,17.85,19.65,19.65,1.55,1744.0,338275.0,13531.0,24010.6,8414373352.5,8239602.5
OPTIDXNIFTY26-SEP-2024PE24850,,0.0,0.0,0.0,,1033.15,,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY18-JUL-2024CE25750,,13.0,13.0,5.25,8.0,8.0,,6.0,325.0,13.0,24010.6,8371692.5,2942.5
OPTIDXNIFTY18-JUL-2024PE24750,772.35,0.0,0.0,0.0,,793.15,20.8,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY01-AUG-2024PE24750,824.45,0.0,0.0,0.0,,842.3,17.85,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY11-JUL-2024PE21800,5.35,4.9,7.85,3.4,4.3,4.3,1.05,1026.0,20775.0,831.0,24010.6,452991392.5,96392.5
OPTIDXNIFTY25-JUN-2026PE12000,0.25,0.0,0.0,0.0,,0.25,0.0,20.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY31-DEC-2026PE28000,2205.2,0.0,0.0,0.0,,2213.95,8.75,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE28000,1735.1,0.0,0.0,0.0,,1738.85,3.75,0.0,0.0,0.0,24010.6,0.0,0.0
OPTIDXNIFTY27-MAR-2025PE28000,3040.1,0.0,0.0,0.0,,3063.8,23.7,0.0,0.0,0.0,24010.6,0.0,0.0
