CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY25-JUL-2024CE21200,1664.1,0.0,0.0,0.0,,1671.15,7.05,49.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY23-MAY-2024PE21200,2.3,2.4,2.5,0.65,0.85,0.85,1.45,42127.0,7749700.0,309988.0,22529.05,164302528143.75,8888143.75
OPTIDXNIFTY30-MAY-2024PE23900,1345.05,1369.3,1369.3,1364.0,1364.0,1330.1,14.95,110.0,50.0,2.0,22529.05,1263332.5,68332.5
OPTIDXNIFTY23-MAY-2024PE23900,1374.9,0.0,0.0,0.0,,1361.7,13.2,60.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY23-MAY-2024CE23900,0.65,0.7,0.85,0.45,0.55,0.55,0.1,12990.0,1362850.0,54514.0,22529.05,32572992007.5,877007.5
OPTIDXNIFTY13-JUN-2024CE21200,1423.5,0.0,0.0,0.0,,1433.6,10.1,0.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY20-JUN-2024PE21200,24.4,0.0,0.0,0.0,,18.75,5.65,0.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY13-JUN-2024PE23900,1306.35,0.0,0.0,0.0,,1286.85,19.5,0.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE21200,75.75,0.0,0.0,0.0,,67.9,7.85,11.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY06-JUN-2024PE21200,6.85,0.0,0.0,0.0,,3.6,3.25,0.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY06-JUN-2024CE21200,1386.7,0.0,0.0,0.0,,1398.35,11.65,0.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE21200,172.8,180.05,183.35,148.85,158.9,158.9,13.9,10713.0,99950.0,3998.0,22529.05,2135298197.5,16358197.5
OPTIDXNIFTY20-JUN-2024PE23900,1290.15,0.0,0.0,0.0,,1274.1,16.05,0.0,0.0,0.0,22529.05,0.0,0.0
OPTIDXNIFTY23-MAY-2024CE21200,1315.45,1305.5,1382.0,1278.0,1350.15,1350.15,34.7,74.0,1175.0,47.0,22529.05,26499711.25,1589711.25
OPTIDXNIFTY25-JUL-2024CE23900,181.75,259.45,265.0,250.7,265.0,174.55,7.2,249.0,375.0,15.0,22529.05,9058117.5,95617.5
OPTIDXNIFTY27-JUN-2024PE23900,1280.5,0.0,0.0,0.0,,1259.95,20.55,65.0,0.0,0.0,22529.05,0.0,0.0
