CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY21-MAR-2024CE23500,18.2,9.05,21.05,9.0,17.25,17.25,0.95,172.0,10850.0,217.0,22198.35,255155440.0,180440.0
OPTIDXNIFTY07-MAR-2024PE20600,3.95,3.95,4.15,3.1,3.4,3.4,0.55,2312.0,197150.0,3943.0,22198.35,4062011155.0,721155.0
OPTIDXNIFTY28-MAR-2024PE22500,463.45,463.5,490.0,421.55,432.65,432.65,30.8,11901.0,542850.0,10857.0,22198.35,12460382300.0,246257300.0
OPTIDXNIFTY04-APR-2024PE20600,7.75,0.0,0.0,0.0,,5.6,2.15,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE22500,164.9,165.0,185.0,147.9,171.15,171.15,6.25,1146.0,136600.0,2732.0,22198.35,3096065487.5,22565487.5
OPTIDXNIFTY07-MAR-2024PE22500,373.85,396.0,408.4,315.0,330.3,330.3,43.55,4329.0,299650.0,5993.0,22198.35,6848457112.5,106332112.5
OPTIDXNIFTY28-MAR-2024CE22500,270.55,262.2,301.45,250.1,288.35,288.35,17.8,23182.0,1408350.0,28167.0,22198.35,32076868810.0,388993810.0
OPTIDXNIFTY21-MAR-2024PE20600,1.85,0.0,0.0,0.0,,1.1,0.75,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY25-APR-2024PE20600,60.2,56.0,60.9,54.0,56.55,56.55,3.65,1003.0,19600.0,392.0,22198.35,404894385.0,1134385.0
OPTIDXNIFTY14-MAR-2024CE23400,10.5,10.0,13.7,8.1,9.3,9.3,1.2,278.0,13800.0,276.0,22198.35,323054357.5,134357.5
OPTIDXNIFTY29-FEB-2024PE23400,1264.95,0.0,0.0,0.0,,1193.0,71.95,38.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY21-MAR-2024PE23400,1189.55,0.0,0.0,0.0,,1119.75,69.8,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY07-MAR-2024PE23400,1235.25,0.0,0.0,0.0,,1163.3,71.95,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY14-MAR-2024PE23350,1161.05,0.0,0.0,0.0,,1090.0,71.05,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY25-APR-2024CE23350,118.45,178.25,182.45,178.25,180.9,180.9,62.45,3.0,250.0,5.0,22198.35,5882717.5,45217.5
OPTIDXNIFTY04-APR-2024CE23350,52.25,0.0,0.0,0.0,,58.75,6.5,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE20600,1533.15,1519.65,1626.65,1506.2,1621.7,1621.7,88.55,283.0,3550.0,71.0,22198.35,78573495.0,5443495.0
OPTIDXNIFTY29-FEB-2024CE22500,21.6,17.4,23.8,11.0,14.45,14.45,7.15,161807.0,73058750.0,1461175.0,22198.35,1644984405052.5,1162530052.5
OPTIDXNIFTY28-MAR-2024PE20600,25.5,27.4,27.65,21.65,23.3,23.3,2.2,6027.0,140050.0,2801.0,22198.35,2888369555.0,3339555.0
OPTIDXNIFTY25-APR-2024PE22500,532.0,535.05,551.95,498.0,510.55,510.55,21.45,3400.0,66300.0,1326.0,22198.35,1526580030.0,34830030.0
OPTIDXNIFTY07-MAR-2024CE22500,96.8,89.5,112.85,76.2,101.1,101.1,4.3,17223.0,3453400.0,69068.0,22198.35,78032741380.0,331241380.0
OPTIDXNIFTY04-APR-2024PE22500,473.4,0.0,0.0,0.0,,426.7,46.7,6.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY14-MAR-2024PE23500,1307.55,0.0,0.0,0.0,,1236.0,71.55,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE20600,1655.0,1670.0,1670.0,1635.0,1635.0,1659.4,4.4,6.0,100.0,2.0,22198.35,2225250.0,165250.0
OPTIDXNIFTY28-MAR-2024PE22400,412.2,419.85,436.15,375.15,385.0,385.0,27.2,3893.0,136950.0,2739.0,22198.35,3122808040.0,55128040.0
OPTIDXNIFTY29-FEB-2024CE21400,744.25,718.95,825.0,692.9,805.85,805.85,61.6,3279.0,28900.0,578.0,22198.35,640665405.0,22205405.0
OPTIDXNIFTY25-APR-2024PE21400,163.55,165.0,169.9,152.95,157.6,157.6,5.95,554.0,8050.0,161.0,22198.35,173571640.0,1301640.0
OPTIDXNIFTY28-MAR-2024PE21400,94.25,97.05,101.55,86.4,89.8,89.8,4.45,6167.0,265150.0,5303.0,22198.35,5698745675.0,24535675.0
OPTIDXNIFTY29-FEB-2024PE21400,3.85,2.95,4.25,1.7,1.95,1.95,1.9,85210.0,24816750.0,496335.0,22198.35,531143450925.0,65000925.0
OPTIDXNIFTY04-APR-2024CE21400,942.0,0.0,0.0,0.0,,1001.3,59.3,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY25-APR-2024CE21400,1206.7,0.0,0.0,0.0,,1120.85,85.85,3.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY04-APR-2024PE21400,70.1,0.0,0.0,0.0,,57.05,13.05,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE21400,811.95,900.3,910.8,900.3,910.8,876.6,64.65,3.0,100.0,2.0,22198.35,2230555.0,90555.0
OPTIDXNIFTY14-MAR-2024PE21400,50.55,49.25,53.0,40.0,41.25,41.25,9.3,781.0,54900.0,1098.0,22198.35,1177296437.5,2436437.5
OPTIDXNIFTY21-MAR-2024PE21400,75.5,76.0,76.0,65.0,65.95,65.95,9.55,157.0,8550.0,171.0,22198.35,183541230.0,571230.0
OPTIDXNIFTY07-MAR-2024CE21400,837.3,848.8,907.0,805.0,886.95,886.95,49.65,193.0,5650.0,113.0,22198.35,125717772.5,4807772.5
OPTIDXNIFTY07-MAR-2024PE21400,25.3,26.55,28.9,17.15,18.45,18.45,6.85,12589.0,1390350.0,27807.0,22198.35,29782951217.5,29461217.5
OPTIDXNIFTY21-MAR-2024CE21400,855.95,0.0,0.0,0.0,,918.1,62.15,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY25-APR-2024CE21250,1186.15,1371.0,1371.0,1371.0,1371.0,1371.0,184.85,8.0,50.0,1.0,22198.35,1131050.0,68550.0
OPTIDXNIFTY28-MAR-2024CE21250,1030.3,0.0,0.0,0.0,,1094.1,63.8,49.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY29-FEB-2024PE21250,1.9,1.9,2.25,1.15,1.45,1.45,0.45,19794.0,4470650.0,89413.0,22198.35,95008583675.0,7271175.0
OPTIDXNIFTY14-MAR-2024PE20600,0.45,0.0,0.0,0.0,,0.2,0.25,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY29-FEB-2024PE22500,378.45,400.0,419.85,288.75,318.6,318.6,59.85,16008.0,3125000.0,62500.0,22198.35,71401107395.0,1088607395.0
OPTIDXNIFTY07-MAR-2024PE23500,1334.8,0.0,0.0,0.0,,1262.85,71.95,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY25-APR-2024PE23500,1216.4,1184.8,1194.05,1108.4,1125.7,1125.7,90.7,95.0,3350.0,67.0,22198.35,82663355.0,3938355.0
OPTIDXNIFTY14-MAR-2024CE23500,7.55,6.95,8.05,6.15,6.8,6.8,0.75,1187.0,57850.0,1157.0,22198.35,1359892257.5,417257.5
OPTIDXNIFTY28-MAR-2024CE20600,1713.9,1700.0,1770.25,1670.0,1765.85,1765.85,51.95,320.0,3900.0,78.0,22198.35,86993835.0,6653835.0
OPTIDXNIFTY04-APR-2024CE20600,1674.05,0.0,0.0,0.0,,1744.45,70.4,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY25-APR-2024CE20600,1766.75,0.0,0.0,0.0,,1835.2,68.45,12.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY26-SEP-2024CE17000,5779.0,0.0,0.0,0.0,,5852.2,73.2,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY25-APR-2024PE23800,1476.05,0.0,0.0,0.0,,1410.1,65.95,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE17000,22.8,0.0,0.0,0.0,,21.65,1.15,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE23800,0.8,0.0,0.0,0.0,,0.9,0.1,0.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY26-JUN-2025CE17000,6588.8,0.0,0.0,0.0,,6661.7,72.9,55.0,0.0,0.0,22198.35,0.0,0.0
OPTIDXNIFTY21-MAR-2024PE23350,1142.35,0.0,0.0,0.0,,1073.0,69.35,0.0,0.0,0.0,22198.35,0.0,0.0
