CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY19-DEC-2024PE22350,2.2,0.0,0.0,0.0,,2.05,0.15,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY30-JAN-2025PE22350,57.2,0.0,0.0,0.0,,32.95,24.25,66.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY19-DEC-2024CE22350,1973.1,0.0,0.0,0.0,,1941.4,31.7,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY12-DEC-2024CE21950,2340.85,0.0,0.0,0.0,,2309.4,31.45,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE21950,2.1,1.65,1.65,0.95,1.15,1.15,0.95,8439.0,749925.0,29997.0,24194.5,16461771281.25,917531.25
OPTIDXNIFTY28-NOV-2024CE22350,1884.3,0.0,0.0,0.0,,1852.75,31.55,6.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE21950,2398.75,0.0,0.0,0.0,,2367.2,31.55,3.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY19-DEC-2024PE21950,0.4,0.0,0.0,0.0,,0.35,0.05,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE22350,33.6,31.95,37.2,30.05,30.45,30.45,3.15,370.0,9100.0,364.0,24194.5,203684782.5,299782.5
OPTIDXNIFTY05-DEC-2024CE22350,1913.2,0.0,0.0,0.0,,1881.7,31.5,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY30-JAN-2025CE21950,2553.35,0.0,0.0,0.0,,2521.95,31.4,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY02-JAN-2025PE21950,3.0,0.0,0.0,0.0,,2.85,0.15,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE22350,2004.95,0.0,0.0,0.0,,1973.2,31.75,4.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY19-DEC-2024CE21950,2369.5,0.0,0.0,0.0,,2338.05,31.45,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE21950,2284.05,0.0,0.0,0.0,,2252.6,31.45,2.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY05-DEC-2024PE21950,5.3,5.45,6.3,3.3,3.7,3.7,1.6,334.0,18575.0,743.0,24194.5,407802688.75,81438.75
OPTIDXNIFTY02-JAN-2025CE21950,2428.6,0.0,0.0,0.0,,2397.05,31.55,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY12-DEC-2024CE22350,1942.55,0.0,0.0,0.0,,1910.95,31.6,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY02-JAN-2025PE22350,9.5,0.0,0.0,0.0,,9.3,0.2,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE21950,23.15,22.2,28.6,19.8,20.85,20.85,2.3,190.0,24325.0,973.0,24194.5,534470651.25,536901.25
OPTIDXNIFTY05-DEC-2024PE22350,7.85,6.95,8.2,5.1,5.45,5.45,2.4,3062.0,77125.0,3085.0,24194.5,1724257282.5,513532.5
OPTIDXNIFTY30-JAN-2025CE22350,2175.85,0.0,0.0,0.0,,2144.5,31.35,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE22350,2.75,2.45,2.45,1.1,1.3,1.3,1.45,4013.0,580150.0,23206.0,24194.5,12967344012.5,991512.5
OPTIDXNIFTY30-JAN-2025PE21950,15.2,0.0,0.0,0.0,,15.15,0.05,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY12-DEC-2024PE22350,0.5,20.0,20.0,20.0,20.0,0.4,0.1,42.0,25.0,1.0,24194.5,559250.0,500.0
OPTIDXNIFTY05-DEC-2024CE21950,2312.45,0.0,0.0,0.0,,2281.0,31.45,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY12-DEC-2024PE21950,0.05,0.0,0.0,0.0,,0.05,0.0,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY30-JAN-2025CE26150,65.8,67.0,67.0,51.0,58.0,92.95,27.15,64.0,100.0,4.0,24194.5,2620925.0,5925.0
OPTIDXNIFTY02-JAN-2025PE22400,10.85,0.0,0.0,0.0,,10.65,0.2,0.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE25150,811.85,0.0,0.0,0.0,,924.25,112.4,261.0,0.0,0.0,24194.5,0.0,0.0
OPTIDXNIFTY02-JAN-2025CE25150,159.2,0.0,0.0,0.0,,146.1,13.1,0.0,0.0,0.0,24194.5,0.0,0.0
