CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY26-DEC-2024PE15000,0.1,0.0,0.0,0.0,,0.05,0.05,566.0,0.0,0.0,21647.2,0.0,0.0
OPTIDXNIFTY30-DEC-2027PE15000,5.45,0.0,0.0,0.0,,5.25,0.2,7.0,0.0,0.0,21647.2,0.0,0.0
OPTIDXNIFTY26-JUN-2025PE15000,0.55,0.0,0.0,0.0,,0.55,0.0,36.0,0.0,0.0,21647.2,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE20100,1716.45,0.0,0.0,0.0,,1739.65,23.2,6.0,0.0,0.0,21647.2,0.0,0.0
OPTIDXNIFTY18-JAN-2024CE20100,1548.4,1609.0,1609.0,1536.6,1558.75,1558.75,10.35,54.0,2550.0,51.0,21647.2,55265185.0,4010185.0
OPTIDXNIFTY18-JAN-2024PE20100,2.1,2.0,2.0,1.25,1.45,1.45,0.65,1339.0,216250.0,4325.0,21647.2,4346966182.5,341182.5
OPTIDXNIFTY01-FEB-2024CE20100,1601.3,0.0,0.0,0.0,,1625.8,24.5,0.0,0.0,0.0,21647.2,0.0,0.0
OPTIDXNIFTY11-JAN-2024CE20100,1522.4,1564.0,1565.0,1545.0,1547.95,21647.2,20124.8,11.0,1050.0,21.0,21647.2,22739102.5,1634102.5
OPTIDXNIFTY18-JAN-2024PE20850,7.05,5.4,6.95,4.4,5.05,5.05,2.0,7393.0,1175850.0,23517.0,21647.2,24522739282.5,6266782.5
OPTIDXNIFTY18-JAN-2024CE20850,802.1,0.0,0.0,0.0,,825.45,23.35,2.0,0.0,0.0,21647.2,0.0,0.0
OPTIDXNIFTY11-JAN-2024PE20850,0.95,0.45,0.45,0.05,0.05,21647.2,21646.25,20880.0,10701500.0,214030.0,21647.2,223129094032.5,2819032.5
OPTIDXNIFTY29-FEB-2024CE19400,2398.6,0.0,0.0,0.0,,2423.3,24.7,4.0,0.0,0.0,21647.2,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE21400,670.95,686.5,707.0,619.05,644.95,644.95,26.0,602.0,7650.0,153.0,21647.2,168713182.5,5003182.5
OPTIDXNIFTY28-MAR-2024PE21400,313.1,296.0,325.4,292.0,310.05,310.05,3.05,203.0,2800.0,56.0,21647.2,60793367.5,873367.5
OPTIDXNIFTY01-FEB-2024CE21400,495.4,504.6,504.6,444.65,471.6,471.6,23.8,470.0,13550.0,271.0,21647.2,296373720.0,6403720.0
OPTIDXNIFTY29-FEB-2024PE21400,228.75,210.45,249.0,209.0,227.2,227.2,1.55,2103.0,79050.0,1581.0,21647.2,1709638035.0,17968035.0
OPTIDXNIFTY08-FEB-2024PE21400,157.15,160.0,201.0,160.0,173.8,173.8,16.65,134.0,6550.0,131.0,21647.2,141315185.0,1145185.0
OPTIDXNIFTY01-FEB-2024PE21400,146.2,130.0,167.0,130.0,146.05,146.05,0.15,629.0,35850.0,717.0,21647.2,772423645.0,5233645.0
OPTIDXNIFTY11-JAN-2024PE21400,6.85,1.45,2.8,0.05,0.15,21647.2,21640.35,130617.0,342447100.0,6848942.0,21647.2,7328780658420.0,412718420.0
OPTIDXNIFTY18-JAN-2024CE21400,329.6,361.35,376.45,270.0,305.45,305.45,24.15,8544.0,1035150.0,20703.0,21647.2,22481488992.5,329278992.5
