CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY07-MAR-2024PE21200,41.85,45.15,46.75,33.2,34.05,34.05,7.8,2634.0,243850.0,4877.0,22196.95,5179042317.5,9422317.5
OPTIDXNIFTY29-FEB-2024CE21200,985.1,935.0,1044.0,900.0,1026.1,1026.1,41.0,2521.0,6650.0,133.0,22196.95,147408552.5,6428552.5
OPTIDXNIFTY25-APR-2024PE21200,162.85,173.95,174.0,151.35,153.0,153.0,9.85,237.0,7750.0,155.0,22196.95,165577692.5,1277692.5
OPTIDXNIFTY22-FEB-2024CE21200,922.9,862.75,1011.7,852.6,1006.1,1006.1,83.2,400.0,14800.0,296.0,22196.95,328054387.5,14294387.5
OPTIDXNIFTY21-MAR-2024PE21200,32.85,0.0,0.0,0.0,,25.1,7.75,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE21200,1037.3,0.0,0.0,0.0,,1102.0,64.7,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY28-MAR-2024CE21200,1203.85,1142.2,1251.25,1142.2,1238.75,1238.75,34.9,731.0,11600.0,232.0,22196.95,259861682.5,13941682.5
OPTIDXNIFTY25-APR-2024CE21200,1267.2,0.0,0.0,0.0,,1326.05,58.85,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY25-APR-2024PE21950,274.35,365.0,365.0,365.0,365.0,246.95,27.4,14.0,50.0,1.0,22196.95,1115750.0,18250.0
OPTIDXNIFTY07-MAR-2024CE21950,458.95,406.65,486.0,404.2,478.55,478.55,19.6,109.0,9150.0,183.0,22196.95,204946750.0,4104250.0
OPTIDXNIFTY07-MAR-2024CE22350,227.95,199.65,247.85,192.55,236.85,236.85,8.9,225.0,34000.0,680.0,22196.95,767553287.5,7653287.5
OPTIDXNIFTY14-MAR-2024CE21950,434.15,0.0,0.0,0.0,,476.1,41.95,1.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY28-MAR-2024PE22350,425.4,463.35,472.8,398.0,405.35,405.35,20.05,178.0,6650.0,133.0,22196.95,151502137.5,2874637.5
OPTIDXNIFTY29-FEB-2024CE22350,132.65,125.0,146.3,100.7,139.25,139.25,6.6,4147.0,1054900.0,21098.0,22196.95,23709222997.5,132207997.5
OPTIDXNIFTY25-APR-2024CE21950,846.0,816.0,880.0,800.05,874.25,874.25,28.25,56.0,1150.0,23.0,22196.95,26213787.5,971287.5
OPTIDXNIFTY28-MAR-2024PE21950,267.85,290.7,294.5,248.8,251.8,251.8,16.05,263.0,11500.0,230.0,22196.95,255613237.5,3188237.5
OPTIDXNIFTY07-MAR-2024PE22350,338.95,372.0,372.0,316.75,317.45,317.45,21.5,10.0,350.0,7.0,22196.95,7939925.0,117425.0
OPTIDXNIFTY29-FEB-2024PE21950,129.85,135.0,161.1,100.4,105.5,105.5,24.35,4543.0,715600.0,14312.0,22196.95,15798323810.0,90903810.0
OPTIDXNIFTY14-MAR-2024PE22350,350.55,0.0,0.0,0.0,,305.55,45.0,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY21-MAR-2024CE21950,487.7,0.0,0.0,0.0,,529.85,42.15,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE22350,221.8,0.0,0.0,0.0,,247.4,25.6,2.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE21950,351.85,320.55,383.0,287.75,373.95,373.95,22.1,2037.0,214600.0,4292.0,22196.95,4781911937.5,71441937.5
OPTIDXNIFTY28-MAR-2024CE21950,632.05,600.05,671.65,589.0,660.5,660.5,28.45,273.0,4200.0,84.0,22196.95,94792387.5,2602387.5
OPTIDXNIFTY25-APR-2024CE22350,486.95,600.0,630.45,568.85,629.25,629.25,142.3,5.0,300.0,6.0,22196.95,6886450.0,181450.0
OPTIDXNIFTY21-MAR-2024PE22350,372.2,0.0,0.0,0.0,,329.35,42.85,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY21-MAR-2024PE21950,190.0,0.0,0.0,0.0,,161.45,28.55,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY07-MAR-2024PE21950,176.7,193.3,205.0,150.2,160.65,160.65,16.05,221.0,20850.0,417.0,22196.95,461467165.0,3809665.0
OPTIDXNIFTY22-FEB-2024CE22350,43.3,31.0,48.3,21.4,41.75,41.75,1.55,33932.0,50488800.0,1009776.0,22196.95,1130170767952.5,1746087952.5
OPTIDXNIFTY22-FEB-2024CE21950,243.25,205.05,292.8,169.15,273.8,273.8,30.55,5846.0,9727800.0,194556.0,22196.95,215652187042.5,2126977042.5
OPTIDXNIFTY22-FEB-2024PE21950,70.25,70.3,95.95,34.2,37.5,37.5,32.75,44681.0,39549600.0,790992.0,22196.95,870545863885.0,2432143885.0
OPTIDXNIFTY14-MAR-2024PE21950,213.2,220.0,237.75,202.05,202.05,136.0,77.2,26.0,1600.0,32.0,22196.95,35479200.0,359200.0
OPTIDXNIFTY21-MAR-2024CE22350,272.2,0.0,0.0,0.0,,299.95,27.75,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY25-APR-2024PE22350,443.6,0.0,0.0,0.0,,406.55,37.05,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY28-MAR-2024CE22350,398.85,375.0,426.05,362.0,418.2,418.2,19.35,212.0,13650.0,273.0,22196.95,310449037.5,5371537.5
OPTIDXNIFTY22-FEB-2024PE22350,269.75,300.45,350.0,190.0,200.25,200.25,69.5,6087.0,2016900.0,40338.0,22196.95,45574347902.5,496632902.5
OPTIDXNIFTY22-FEB-2024CE21100,1027.3,938.0,1106.3,938.0,1097.8,1097.8,70.5,709.0,6050.0,121.0,22196.95,133806277.5,6151277.5
OPTIDXNIFTY28-MAR-2024PE21100,89.85,93.95,97.4,80.65,82.25,82.25,7.6,2435.0,97400.0,1948.0,22196.95,2063978815.0,8838815.0
OPTIDXNIFTY07-MAR-2024CE21100,1095.1,0.0,0.0,0.0,,1163.2,68.1,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE21100,1130.65,0.0,0.0,0.0,,1196.9,66.25,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY21-MAR-2024CE21100,1167.45,0.0,0.0,0.0,,1232.15,64.7,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE21400,811.75,750.05,855.0,720.0,845.95,845.95,34.2,3514.0,19700.0,394.0,22196.95,436947872.5,15367872.5
OPTIDXNIFTY22-FEB-2024CE21400,725.05,656.05,806.9,645.45,790.8,790.8,65.75,1795.0,25600.0,512.0,22196.95,565386850.0,17546850.0
OPTIDXNIFTY25-APR-2024PE21400,202.4,210.95,212.15,184.7,188.2,188.2,14.2,279.0,10900.0,218.0,22196.95,235474097.5,2214097.5
OPTIDXNIFTY28-MAR-2024PE21400,131.4,139.05,146.0,119.4,122.45,122.45,8.95,3673.0,112400.0,2248.0,22196.95,2420209360.0,14849360.0
OPTIDXNIFTY29-FEB-2024PE21400,33.8,35.55,40.15,23.0,24.4,24.4,9.4,23182.0,2279150.0,45583.0,22196.95,48842560592.5,68750592.5
OPTIDXNIFTY25-APR-2024CE21400,1104.85,0.0,0.0,0.0,,1160.15,55.3,2.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE21400,857.1,0.0,0.0,0.0,,917.65,60.55,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY14-MAR-2024PE21400,89.65,95.0,100.0,76.95,78.45,78.45,11.2,81.0,3750.0,75.0,22196.95,80594975.0,344975.0
OPTIDXNIFTY21-MAR-2024PE21400,56.3,0.0,0.0,0.0,,44.45,11.85,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY28-MAR-2024CE21400,1036.4,985.0,1064.0,982.35,1007.15,1001.45,34.95,748.0,1500.0,30.0,22196.95,33603702.5,1503702.5
OPTIDXNIFTY07-MAR-2024CE21400,932.0,0.0,0.0,0.0,,875.8,56.2,25.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY07-MAR-2024PE21400,62.5,67.7,71.0,50.3,51.45,51.45,11.05,1443.0,201850.0,4037.0,22196.95,4331432195.0,11842195.0
OPTIDXNIFTY22-FEB-2024PE21400,7.3,7.0,8.25,3.55,3.9,3.9,3.4,104815.0,29334000.0,586680.0,22196.95,627887342010.0,139742010.0
OPTIDXNIFTY21-MAR-2024CE21400,900.9,0.0,0.0,0.0,,959.8,58.9,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY22-FEB-2024CE19750,2383.2,0.0,0.0,0.0,,2454.25,71.05,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE18650,3506.7,3540.0,3540.0,3464.75,3507.6,3507.6,0.9,657.0,200.0,4.0,22196.95,4432617.5,702617.5
OPTIDXNIFTY21-MAR-2024CE23000,110.4,103.35,123.8,100.0,120.85,120.85,10.45,166.0,5150.0,103.0,22196.95,119018252.5,568252.5
OPTIDXNIFTY25-APR-2024CE23000,315.3,304.95,333.0,291.3,325.1,325.1,9.8,4643.0,97900.0,1958.0,22196.95,2282363832.5,30663832.5
OPTIDXNIFTY31-DEC-2026PE23000,575.95,0.0,0.0,0.0,,558.8,17.15,124.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY21-MAR-2024PE23000,825.25,0.0,0.0,0.0,,764.5,60.75,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY28-DEC-2028CE23000,5943.1,0.0,0.0,0.0,,6004.0,60.9,0.0,0.0,0.0,22196.95,0.0,0.0
OPTIDXNIFTY30-DEC-2027PE23000,473.75,0.0,0.0,0.0,,460.3,13.45,0.0,0.0,0.0,22196.95,0.0,0.0
