CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY29-JUN-2028CE15000,9682.3,0.0,0.0,0.0,,9847.6,165.3,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE15000,0.65,0.0,0.0,0.0,,0.55,0.1,550.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY25-JUN-2026CE15000,8073.15,0.0,0.0,0.0,,8238.3,165.15,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY30-DEC-2027PE15000,11.35,0.0,0.0,0.0,,10.4,0.95,7.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY26-JUN-2025PE15000,2.4,0.0,0.0,0.0,,2.0,0.4,36.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY28-MAR-2024CE15000,5950.0,6000.0,6000.0,5991.75,5991.75,6168.0,218.0,41.0,100.0,2.0,20855.1,2099587.5,599587.5
OPTIDXNIFTY25-JAN-2024CE17400,3453.35,0.0,0.0,0.0,,3618.45,165.1,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY28-DEC-2023PE17400,6.6,7.6,9.4,4.2,6.4,0.05,6.55,334.0,1100.0,22.0,20855.1,19147522.5,7522.5
OPTIDXNIFTY04-JAN-2024CE19750,1074.6,0.0,0.0,0.0,,1228.3,153.7,1.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY25-JAN-2024PE19750,71.2,71.0,71.8,63.7,64.05,64.05,7.15,178.0,6700.0,134.0,20855.1,132770990.0,445990.0
OPTIDXNIFTY25-JAN-2024PE18500,19.7,21.85,22.15,18.1,18.9,18.9,0.8,5915.0,56550.0,1131.0,20855.1,1047292395.0,1117395.0
OPTIDXNIFTY25-JAN-2024CE18500,2391.05,2440.0,2532.0,2412.55,2530.5,2530.5,139.45,232.0,3300.0,66.0,20855.1,69198452.5,8148452.5
OPTIDXNIFTY14-DEC-2023CE18500,2221.0,0.0,0.0,0.0,,2385.85,164.85,1.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY31-DEC-2026PE23000,894.4,0.0,0.0,0.0,,848.7,45.7,52.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE23000,1584.4,1580.0,1610.0,1495.0,1508.1,1508.1,76.3,359.0,13150.0,263.0,20855.1,322559795.0,20109795.0
OPTIDXNIFTY07-DEC-2023CE18500,2197.05,2251.0,2372.0,2251.0,2362.75,2362.75,165.7,176.0,3150.0,63.0,20855.1,65635030.0,7360030.0
OPTIDXNIFTY28-DEC-2023PE23000,2188.3,2152.05,2178.7,2026.0,2038.05,2038.05,150.25,12079.0,144050.0,2881.0,20855.1,3612513977.5,299363977.5
OPTIDXNIFTY24-DEC-2025CE23000,1808.3,1890.0,1890.0,1890.0,1890.0,1909.35,101.05,1.0,50.0,1.0,20855.1,1244500.0,94500.0
OPTIDXNIFTY30-DEC-2027CE23000,3929.6,0.0,0.0,0.0,,4060.4,130.8,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE23000,1727.45,0.0,0.0,0.0,,1605.0,122.45,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY25-JAN-2024PE21750,962.05,0.0,0.0,0.0,,831.95,130.1,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY25-JAN-2024CE21750,64.7,68.55,105.55,68.5,98.6,98.6,33.9,236.0,47650.0,953.0,20855.1,1040751240.0,4363740.0
OPTIDXNIFTY29-FEB-2024PE21750,946.55,0.0,0.0,0.0,,832.55,114.0,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE21750,230.5,223.0,223.0,200.2,203.0,280.8,50.3,8.0,350.0,7.0,20855.1,7683875.0,71375.0
OPTIDXNIFTY14-DEC-2023PE18050,0.05,0.0,0.0,0.0,,0.05,0.0,7.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY14-DEC-2023CE18050,2670.15,0.0,0.0,0.0,,2835.1,164.95,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY25-JAN-2024PE20600,225.0,220.45,224.4,185.0,190.1,190.1,34.9,1967.0,113300.0,2266.0,20855.1,2357013562.5,23033562.5
OPTIDXNIFTY21-DEC-2023CE20600,300.8,315.1,421.35,304.05,414.8,414.8,114.0,1382.0,149600.0,2992.0,20855.1,3137995225.0,56235225.0
OPTIDXNIFTY07-DEC-2023PE20600,60.85,44.0,55.1,14.2,15.55,15.55,45.3,130644.0,99128100.0,1982562.0,20855.1,2044974332615.0,2935472615.0
OPTIDXNIFTY14-DEC-2023CE20600,246.55,270.85,359.55,248.7,350.1,350.1,103.55,9881.0,1798750.0,35975.0,20855.1,37618397270.0,564147270.0
OPTIDXNIFTY14-DEC-2023PE18850,5.15,5.1,6.15,4.4,4.65,4.65,0.5,102.0,5600.0,112.0,20855.1,105587545.0,27545.0
OPTIDXNIFTY25-JAN-2024PE18850,25.8,25.8,25.8,24.05,24.7,24.7,1.1,57.0,600.0,12.0,20855.1,11324995.0,14995.0
OPTIDXNIFTY26-SEP-2024CE17000,4604.4,0.0,0.0,0.0,,4768.0,163.6,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE17000,47.65,0.0,0.0,0.0,,44.25,3.4,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY28-MAR-2024CE17000,4015.05,4052.05,4175.0,4033.2,4164.85,4164.85,149.8,1594.0,8900.0,178.0,20855.1,188028845.0,36728845.0
OPTIDXNIFTY25-JUN-2026PE17000,42.8,0.0,0.0,0.0,,38.75,4.05,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY27-JUN-2024CE26000,,0.0,0.0,0.0,,20.4,,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY25-JUN-2026PE26000,,0.0,0.0,0.0,,2256.75,,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY24-JUN-2027CE26000,,0.0,0.0,0.0,,2137.95,,0.0,0.0,0.0,20855.1,0.0,0.0
OPTIDXNIFTY07-DEC-2023CE19650,1069.05,1110.0,1206.0,1100.0,1205.25,1205.25,136.2,505.0,3450.0,69.0,20855.1,71871745.0,4079245.0
OPTIDXNIFTY14-DEC-2023PE19650,11.25,11.5,11.5,7.75,8.15,8.15,3.1,937.0,116700.0,2334.0,20855.1,2294298227.5,1143227.5
OPTIDXNIFTY04-JAN-2024CE19650,1167.15,0.0,0.0,0.0,,1323.6,156.45,0.0,0.0,0.0,20855.1,0.0,0.0
