CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY20-JUN-2024PE23150,662.0,0.0,0.0,0.0,,612.25,49.75,0.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY30-MAY-2024PE23150,561.5,535.0,610.0,494.55,510.45,510.45,51.05,790.0,2525.0,101.0,22597.8,59773413.75,1319663.75
OPTIDXNIFTY30-MAY-2024CE23400,7.3,7.45,7.55,4.2,4.55,4.55,2.75,42481.0,1777075.0,71083.0,22597.8,41593136651.25,9581651.25
OPTIDXNIFTY06-JUN-2024PE23400,910.75,925.0,925.0,833.65,838.85,838.85,71.9,113.0,400.0,16.0,22597.8,9703808.75,343808.75
OPTIDXNIFTY13-JUN-2024CE23400,75.9,118.65,118.65,118.65,118.65,82.85,6.95,2.0,25.0,1.0,22597.8,587966.25,2966.25
OPTIDXNIFTY27-JUN-2024CE23400,283.05,286.0,287.05,260.6,278.15,278.15,4.9,5413.0,33600.0,1344.0,22597.8,795532643.75,9292643.75
OPTIDXNIFTY30-MAY-2024PE24050,1479.35,1383.9,1388.7,1383.9,1386.3,1386.3,93.05,158.0,200.0,8.0,22597.8,5087260.0,277260.0
OPTIDXNIFTY23-MAY-2024CE24050,0.55,0.65,0.65,0.15,0.2,0.2,0.35,2252.0,177725.0,7109.0,22597.8,4274365296.25,79046.25
OPTIDXNIFTY27-JUN-2024CE24050,127.95,129.1,129.1,115.8,120.75,120.75,7.2,832.0,3025.0,121.0,22597.8,73123972.5,372722.5
OPTIDXNIFTY06-JUN-2024CE24050,4.5,0.0,0.0,0.0,,4.7,0.2,0.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE24050,1392.75,1392.85,1392.85,1378.1,1382.35,1382.35,10.4,70.0,350.0,14.0,22597.8,8901317.5,483817.5
OPTIDXNIFTY23-MAY-2024PE24050,1511.65,0.0,0.0,0.0,,1447.55,64.1,80.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY06-JUN-2024PE24050,1450.95,1370.95,1381.35,1370.95,1374.4,1374.4,76.55,14.0,350.0,14.0,22597.8,8898532.5,481032.5
OPTIDXNIFTY20-JUN-2024CE24050,29.95,0.0,0.0,0.0,,32.5,2.55,0.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY20-JUN-2024PE24050,1411.35,0.0,0.0,0.0,,1349.8,61.55,0.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE24050,1355.3,0.0,0.0,0.0,,1300.95,54.35,89.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE23350,841.6,0.0,0.0,0.0,,796.65,44.95,11.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY30-MAY-2024PE23350,753.1,741.8,749.95,682.75,684.25,684.25,68.85,443.0,175.0,7.0,22597.8,4210875.0,124625.0
OPTIDXNIFTY27-JUN-2024CE23350,298.95,283.7,303.75,283.7,296.25,296.25,2.7,353.0,525.0,21.0,22597.8,12411778.75,153028.75
OPTIDXNIFTY06-JUN-2024PE23350,795.05,0.0,0.0,0.0,,735.15,59.9,0.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY13-JUN-2024PE23350,801.7,0.0,0.0,0.0,,745.2,56.5,0.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY23-MAY-2024PE23350,811.95,808.75,808.75,716.8,738.7,738.7,73.25,113.0,8200.0,328.0,22597.8,197584841.25,6114841.25
OPTIDXNIFTY25-JUL-2024PE22850,550.05,0.0,0.0,0.0,,514.0,36.05,24.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY30-MAY-2024PE22850,327.55,308.95,363.8,257.0,270.5,270.5,57.05,2036.0,197725.0,7909.0,22597.8,4574291710.0,56275460.0
OPTIDXNIFTY25-JUL-2024PE23400,874.45,918.45,918.6,918.45,918.6,828.75,45.7,35.0,100.0,4.0,22597.8,2431852.5,91852.5
OPTIDXNIFTY13-JUN-2024CE20650,1972.2,0.0,0.0,0.0,,2036.5,64.3,0.0,0.0,0.0,22597.8,0.0,0.0
OPTIDXNIFTY27-JUN-2024CE20650,2037.9,2175.15,2176.45,2172.3,2175.05,2175.05,137.15,76.0,400.0,16.0,22597.8,9130012.5,870012.5
