CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY11-JAN-2024CE22350,40.5,40.5,40.5,30.55,34.35,16.6,23.9,58.0,300.0,6.0,21255.05,6715162.5,10162.5
OPTIDXNIFTY25-JAN-2024CE22350,78.65,67.0,82.7,58.9,72.85,72.85,5.8,250.0,22050.0,441.0,21255.05,494317107.5,1499607.5
OPTIDXNIFTY28-DEC-2023CE22350,6.4,4.9,5.45,2.0,2.3,2.3,4.1,6429.0,1024900.0,20498.0,21255.05,22909660490.0,3145490.0
OPTIDXNIFTY28-DEC-2023CE21950,14.0,12.9,15.35,6.45,8.05,8.05,5.95,14138.0,3551800.0,71036.0,21255.05,77995074867.5,33064867.5
OPTIDXNIFTY25-JAN-2024PE21950,684.95,826.45,826.45,589.6,602.7,602.7,82.25,137.0,9350.0,187.0,21255.05,211342012.5,6109512.5
OPTIDXNIFTY11-JAN-2024PE21950,757.15,0.0,0.0,0.0,,668.45,88.7,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE22350,150.45,0.0,0.0,0.0,,171.85,21.4,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY29-FEB-2024PE21950,768.6,0.0,0.0,0.0,,700.05,68.55,1.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY11-JAN-2024PE22350,1121.9,0.0,0.0,0.0,,1024.9,97.0,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY21-DEC-2023CE21950,2.1,1.15,1.35,0.05,0.05,21255.05,21252.95,62114.0,37206700.0,744134.0,21255.05,816707332932.5,20267932.5
OPTIDXNIFTY29-FEB-2024CE21950,255.1,0.0,0.0,0.0,,287.4,32.3,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY21-DEC-2023PE22350,1241.75,1210.0,1210.0,1100.2,1105.3,21255.05,20013.3,1.0,150.0,3.0,21255.05,3523527.5,171027.5
OPTIDXNIFTY04-JAN-2024PE22350,1141.65,0.0,0.0,0.0,,1042.15,99.5,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY18-JAN-2024CE21950,74.55,0.0,0.0,0.0,,91.15,16.6,27.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023PE21950,752.75,832.2,873.15,591.85,620.55,620.55,132.2,429.0,27700.0,554.0,21255.05,629730777.5,21715777.5
OPTIDXNIFTY18-JAN-2024PE21950,757.0,0.0,0.0,0.0,,672.75,84.25,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY04-JAN-2024PE21950,760.5,785.35,824.65,556.3,556.3,556.3,204.2,5.0,250.0,5.0,21255.05,5662897.5,175397.5
OPTIDXNIFTY21-DEC-2023CE22350,1.8,1.8,1.8,0.05,0.05,21255.05,21253.25,11442.0,14421400.0,288428.0,21255.05,322323698997.5,5408997.5
OPTIDXNIFTY21-DEC-2023PE21950,805.2,902.5,952.2,681.8,708.3,21255.05,20449.85,71.0,11250.0,225.0,21255.05,255432020.0,8494520.0
OPTIDXNIFTY11-JAN-2024PE22400,1169.6,0.0,0.0,0.0,,1072.05,97.55,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY04-JAN-2024PE21550,378.2,435.0,475.2,268.1,278.95,278.95,99.25,284.0,40550.0,811.0,21255.05,888079922.5,14227422.5
OPTIDXNIFTY11-JAN-2024PE21550,398.85,498.0,503.0,308.45,324.5,324.5,74.35,93.0,1050.0,21.0,21255.05,23102282.5,474782.5
OPTIDXNIFTY29-FEB-2024CE21550,406.45,475.1,535.55,475.1,535.55,535.55,129.1,19.0,200.0,4.0,21255.05,4411532.5,101532.5
OPTIDXNIFTY18-JAN-2024CE21350,255.1,265.7,364.7,252.55,364.7,364.7,109.6,32.0,1850.0,37.0,21255.05,40075125.0,577625.0
OPTIDXNIFTY25-JAN-2024CE21350,359.65,287.65,435.15,287.65,417.7,417.7,58.05,463.0,55850.0,1117.0,21255.05,1213025160.0,20627660.0
OPTIDXNIFTY25-JAN-2024PE21350,339.05,405.95,409.5,256.45,262.55,262.55,76.5,403.0,55400.0,1108.0,21255.05,1201229935.0,18439935.0
OPTIDXNIFTY18-JAN-2024PE21350,305.05,365.5,369.85,275.9,284.8,283.5,21.55,62.0,4800.0,96.0,21255.05,104063967.5,1583967.5
OPTIDXNIFTY04-JAN-2024PE21350,247.0,344.4,344.4,160.0,180.15,180.15,66.85,1511.0,330600.0,6612.0,21255.05,7134500585.0,76190585.0
OPTIDXNIFTY29-JUN-2028CE15000,10110.15,0.0,0.0,0.0,,10212.4,102.25,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE15000,0.3,0.0,0.0,0.0,,0.25,0.05,566.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY25-JUN-2026CE15000,8496.85,0.0,0.0,0.0,,8599.0,102.15,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY26-JUN-2025PE15000,1.35,0.0,0.0,0.0,,1.15,0.2,36.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY30-DEC-2027PE15000,8.5,0.0,0.0,0.0,,7.9,0.6,7.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023PE20100,6.8,9.0,14.45,3.9,4.5,4.5,2.3,25905.0,5127100.0,102542.0,21255.05,103086162910.0,31452910.0
OPTIDXNIFTY29-FEB-2024CE20100,1379.3,0.0,0.0,0.0,,1467.95,88.65,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023CE20100,1127.15,1036.5,1281.85,981.35,1258.8,1258.8,131.65,7705.0,41300.0,826.0,21255.05,876742832.5,46612832.5
OPTIDXNIFTY18-JAN-2024CE20100,1174.05,0.0,0.0,0.0,,1269.55,95.5,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY18-JAN-2024PE20100,16.4,0.0,0.0,0.0,,10.7,5.7,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY11-JAN-2024CE20100,1140.65,0.0,0.0,0.0,,1238.05,97.4,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY18-JAN-2024PE20850,131.55,138.15,138.15,137.4,137.4,101.15,30.4,2.0,150.0,3.0,21255.05,3148185.0,20685.0
OPTIDXNIFTY18-JAN-2024CE20850,543.25,0.0,0.0,0.0,,613.85,70.6,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY11-JAN-2024PE20850,107.4,150.0,150.0,75.45,85.5,78.15,29.25,50.0,1850.0,37.0,21255.05,38785455.0,212955.0
OPTIDXNIFTY21-DEC-2023PE20850,9.45,20.7,29.05,0.05,0.15,21255.05,21245.6,50511.0,370918100.0,7418362.0,21255.05,7736018304505.0,2375919505.0
OPTIDXNIFTY29-FEB-2024CE19400,2018.3,0.0,0.0,0.0,,2116.05,97.75,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY25-JAN-2024CE17400,3865.6,0.0,0.0,0.0,,3967.3,101.7,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023PE17400,1.4,1.8,2.2,1.05,1.35,1.35,0.05,310.0,20350.0,407.0,21255.05,354121222.5,31222.5
OPTIDXNIFTY29-FEB-2024CE21400,540.2,521.95,628.15,469.75,610.3,610.3,70.1,359.0,11900.0,238.0,21255.05,261261857.5,6601857.5
OPTIDXNIFTY21-DEC-2023PE21400,250.15,315.6,416.75,121.55,153.15,21255.05,21004.9,8557.0,20349300.0,406986.0,21255.05,439224960732.5,3749940732.5
OPTIDXNIFTY29-FEB-2024PE21400,442.5,483.05,501.0,373.2,376.05,376.05,66.45,605.0,26600.0,532.0,21255.05,581267462.5,12027462.5
OPTIDXNIFTY11-JAN-2024PE21400,319.35,374.0,402.35,233.2,240.55,240.55,78.8,465.0,55500.0,1110.0,21255.05,1205099227.5,17399227.5
OPTIDXNIFTY18-JAN-2024CE21400,284.4,220.0,355.2,210.5,332.2,332.2,47.8,78.0,9150.0,183.0,21255.05,198599882.5,2789882.5
OPTIDXNIFTY25-JAN-2024PE21400,360.9,403.0,435.85,274.85,283.85,283.85,77.05,4999.0,499850.0,9997.0,21255.05,10872802015.0,176012015.0
OPTIDXNIFTY04-JAN-2024CE21400,165.0,147.0,233.85,101.0,215.4,215.4,50.4,5915.0,1229150.0,24583.0,21255.05,26525312082.5,221502082.5
OPTIDXNIFTY11-JAN-2024CE21400,226.95,194.4,295.0,180.0,280.5,280.5,53.55,346.0,41700.0,834.0,21255.05,902477972.5,10097972.5
OPTIDXNIFTY25-JAN-2024CE21400,336.2,247.85,408.0,247.85,380.45,380.45,44.25,6775.0,549450.0,10989.0,21255.05,11945092090.0,186862090.0
OPTIDXNIFTY28-DEC-2023PE21400,249.45,327.95,422.65,150.0,163.85,163.85,85.6,33467.0,7673100.0,153462.0,21255.05,165864605875.0,1660265875.0
OPTIDXNIFTY21-DEC-2023CE21400,7.2,3.9,7.35,0.05,0.2,21255.05,21247.85,145400.0,754937050.0,15098741.0,21255.05,16157507233302.5,1854363302.5
OPTIDXNIFTY11-JAN-2024CE19900,1334.65,0.0,0.0,0.0,,1434.15,99.5,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY21-DEC-2023CE19900,1220.5,1114.7,1362.25,1096.3,1346.1,21255.05,20034.55,35.0,3850.0,77.0,21255.05,81599760.0,4984760.0
OPTIDXNIFTY11-JAN-2024CE21300,283.75,224.15,352.35,212.0,337.05,337.05,53.3,738.0,76250.0,1525.0,21255.05,1648221000.0,24096000.0
OPTIDXNIFTY28-DEC-2023CE21300,114.85,50.0,185.0,50.0,168.9,168.9,54.05,58900.0,39626100.0,792522.0,21255.05,849124005005.0,5088075005.0
OPTIDXNIFTY25-JAN-2024CE21300,389.4,308.95,470.0,304.0,447.9,447.9,58.5,6310.0,658400.0,13168.0,21255.05,14290672687.5,266752687.5
OPTIDXNIFTY04-JAN-2024PE21300,225.8,295.95,315.2,151.45,160.7,160.7,65.1,4464.0,1162500.0,23250.0,21255.05,25003642255.0,242392255.0
OPTIDXNIFTY11-JAN-2024PE21300,271.7,322.0,342.8,193.4,201.9,201.9,69.8,634.0,55450.0,1109.0,21255.05,1195257605.0,14172605.0
OPTIDXNIFTY18-JAN-2024PE21300,290.25,341.5,365.0,229.55,232.3,232.3,57.95,98.0,8450.0,169.0,21255.05,182374942.5,2389942.5
OPTIDXNIFTY29-FEB-2024CE21300,607.65,540.0,688.0,536.0,667.05,667.05,59.4,295.0,12100.0,242.0,21255.05,265148957.5,7418957.5
OPTIDXNIFTY21-DEC-2023CE21300,16.5,0.1,25.0,0.05,0.45,21255.05,21238.55,264186.0,1829915350.0,36598307.0,21255.05,38989743955745.0,12547000745.0
OPTIDXNIFTY11-JAN-2024PE19750,1.8,0.0,0.0,0.0,,0.9,0.9,1.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY21-DEC-2023CE19750,1395.6,1250.0,1504.3,1250.0,1485.85,21255.05,19859.45,16.0,1500.0,30.0,21255.05,31737672.5,2112672.5
OPTIDXNIFTY28-DEC-2023CE21250,137.8,99.0,218.0,76.3,200.0,200.0,62.2,25443.0,17716550.0,354331.0,21255.05,379279947590.0,2803260090.0
OPTIDXNIFTY29-FEB-2024PE21250,376.9,339.2,367.6,313.6,322.7,322.7,54.2,30.0,550.0,11.0,21255.05,11874020.0,186520.0
OPTIDXNIFTY04-JAN-2024CE18650,2551.8,0.0,0.0,0.0,,2653.25,101.45,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY21-DEC-2023PE18650,0.3,0.9,1.2,0.05,0.1,21255.05,21254.75,7241.0,2858800.0,57176.0,21255.05,53317850892.5,1230892.5
OPTIDXNIFTY28-DEC-2023CE18650,2527.7,0.0,0.0,0.0,,2629.2,101.5,77.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE18650,2745.35,0.0,0.0,0.0,,2846.3,100.95,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE22250,172.7,0.0,0.0,0.0,,196.6,23.9,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY04-JAN-2024CE22250,23.95,19.45,21.1,13.15,15.15,15.15,8.8,477.0,85650.0,1713.0,21255.05,1907186062.5,1473562.5
OPTIDXNIFTY11-JAN-2024CE22250,45.8,36.15,45.1,32.5,41.55,41.55,4.25,102.0,1850.0,37.0,21255.05,41236230.0,73730.0
OPTIDXNIFTY29-FEB-2024PE22250,982.3,0.0,0.0,0.0,,905.35,76.95,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY21-DEC-2023CE22250,1.8,0.9,1.2,0.05,0.05,21255.05,21253.25,13746.0,8417900.0,168358.0,21255.05,187301897890.0,3622890.0
OPTIDXNIFTY25-JAN-2024PE18500,9.35,10.95,14.0,7.8,8.25,8.25,1.1,6335.0,67850.0,1357.0,21255.05,1255870847.5,645847.5
OPTIDXNIFTY25-JAN-2024CE18500,2818.6,2784.25,2985.0,2730.0,2972.1,2972.1,153.5,2144.0,4250.0,85.0,21255.05,90778870.0,12153870.0
OPTIDXNIFTY31-DEC-2026PE23000,773.7,1100.0,1100.0,1078.0,1078.0,745.9,27.8,57.0,100.0,2.0,21255.05,2408900.0,108900.0
OPTIDXNIFTY30-DEC-2027PE23000,621.5,0.0,0.0,0.0,,600.15,21.35,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY26-JUN-2025CE23000,1482.15,0.0,0.0,0.0,,1538.45,56.3,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023CE23000,3.5,3.9,3.9,1.2,1.35,1.35,2.15,57385.0,5170450.0,103409.0,21255.05,118929059680.0,8709680.0
OPTIDXNIFTY26-DEC-2024CE23000,921.55,900.0,989.85,840.0,975.45,975.45,53.9,2359.0,17000.0,340.0,21255.05,406525917.5,15525917.5
OPTIDXNIFTY26-DEC-2024PE23000,1345.7,1379.35,1400.0,1270.0,1275.0,1275.0,70.7,667.0,1950.0,39.0,21255.05,47424582.5,2574582.5
OPTIDXNIFTY28-DEC-2023PE17650,1.7,2.15,2.25,1.0,1.45,1.45,0.25,62.0,13400.0,268.0,21255.05,236534537.5,24537.5
OPTIDXNIFTY25-JAN-2024PE17650,0.05,0.0,0.0,0.0,,0.05,0.0,19.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY21-DEC-2023CE18200,2953.5,0.0,0.0,0.0,,21255.05,18301.55,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY25-JAN-2024PE18200,0.05,3.05,3.05,3.05,3.05,0.05,0.0,1249.0,100.0,2.0,21255.05,1820305.0,305.0
OPTIDXNIFTY21-DEC-2023PE18200,0.3,0.35,0.7,0.05,0.1,21255.05,21254.75,22091.0,11692050.0,233841.0,21255.05,212798623235.0,3313235.0
OPTIDXNIFTY28-DEC-2023PE18200,2.55,2.8,3.2,1.15,1.45,1.45,1.1,4059.0,226150.0,4523.0,21255.05,4116314112.5,384112.5
OPTIDXNIFTY25-JAN-2024CE18200,3070.9,3162.1,3166.5,3162.1,3166.5,3172.45,101.55,7.0,150.0,3.0,21255.05,3204755.0,474755.0
OPTIDXNIFTY28-DEC-2023CE18200,2954.35,3055.0,3099.35,3055.0,3095.65,3078.6,124.25,281.0,250.0,5.0,21255.05,5320487.5,770487.5
OPTIDXNIFTY11-JAN-2024PE21150,203.3,240.0,265.0,148.35,153.4,153.4,49.9,79.0,12750.0,255.0,21255.05,272174265.0,2511765.0
OPTIDXNIFTY04-JAN-2024PE21150,163.8,198.95,232.95,104.0,111.3,111.3,52.5,1234.0,441700.0,8834.0,21255.05,9411341652.5,69386652.5
OPTIDXNIFTY21-DEC-2023CE21150,62.7,39.0,136.45,10.05,97.25,21255.05,21192.35,29228.0,772782900.0,15455658.0,21255.05,16377834156670.0,33475821670.0
OPTIDXNIFTY11-JAN-2024CE21150,363.45,306.45,446.55,303.55,428.85,428.85,65.4,83.0,5700.0,114.0,21255.05,122734805.0,2179805.0
OPTIDXNIFTY29-FEB-2024PE21150,338.9,352.25,386.65,288.85,290.55,290.55,48.35,27.0,2250.0,45.0,21255.05,48312707.5,725207.5
OPTIDXNIFTY25-JAN-2024CE21150,469.5,394.0,568.1,388.55,548.3,548.3,78.8,262.0,40350.0,807.0,21255.05,872927850.0,19525350.0
OPTIDXNIFTY28-DEC-2023PE21150,120.8,150.15,207.3,60.4,69.45,69.45,51.35,19469.0,15081450.0,301629.0,21255.05,320596924212.5,1624256712.5
OPTIDXNIFTY29-FEB-2024CE21150,610.25,0.0,0.0,0.0,,669.45,59.2,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE20200,1400.0,0.0,0.0,0.0,,1380.75,19.25,18.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY04-JAN-2024PE20200,17.25,25.0,29.6,12.3,13.35,13.35,3.9,1204.0,318250.0,6365.0,21255.05,6435007627.5,6357627.5
OPTIDXNIFTY11-JAN-2024CE20200,1045.45,0.0,0.0,0.0,,1141.25,95.8,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023CE14500,6671.6,0.0,0.0,0.0,,6773.8,102.2,21.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023PE14500,0.05,0.0,0.0,0.0,,0.05,0.0,1131.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY18-JAN-2024PE21750,600.7,0.0,0.0,0.0,,523.9,76.8,80.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY25-JAN-2024PE21750,574.5,636.0,654.0,456.55,469.3,469.3,105.2,709.0,15450.0,309.0,21255.05,344033555.0,7996055.0
OPTIDXNIFTY25-JAN-2024CE21750,189.9,149.65,235.0,149.65,216.45,216.45,26.55,627.0,66200.0,1324.0,21255.05,1452741385.0,12891385.0
OPTIDXNIFTY29-FEB-2024PE21750,640.6,640.6,640.6,640.6,640.6,578.3,62.3,23.0,50.0,1.0,21255.05,1119530.0,32030.0
OPTIDXNIFTY11-JAN-2024PE21750,537.9,0.0,0.0,0.0,,510.9,27.0,75.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023PE18050,1.8,1.7,7.0,1.2,1.6,1.6,0.2,159.0,32250.0,645.0,21255.05,582174567.5,62067.5
OPTIDXNIFTY04-JAN-2024PE22500,1289.25,1207.0,1230.0,1191.0,1230.0,1189.1,100.15,21.0,250.0,5.0,21255.05,5927700.0,302700.0
OPTIDXNIFTY11-JAN-2024PE20600,69.45,91.15,96.45,46.8,49.15,49.15,20.3,255.0,37450.0,749.0,21255.05,774197185.0,2727185.0
OPTIDXNIFTY21-DEC-2023PE22500,1345.7,1464.75,1501.5,1235.9,1257.05,21255.05,19909.35,162.0,7000.0,140.0,21255.05,166711800.0,9211800.0
OPTIDXNIFTY25-JAN-2024CE22500,65.9,55.0,66.4,43.2,57.55,57.55,8.35,17005.0,1685650.0,33713.0,21255.05,38019456905.0,92331905.0
OPTIDXNIFTY25-JAN-2024PE20600,113.55,161.8,161.8,78.0,83.95,83.95,29.6,5654.0,461000.0,9220.0,21255.05,9549046980.0,52446980.0
OPTIDXNIFTY28-DEC-2023CE22500,5.5,5.85,5.85,1.75,1.85,1.85,3.65,62421.0,7962000.0,159240.0,21255.05,179164939095.0,19939095.0
OPTIDXNIFTY26-SEP-2024CE17000,5015.25,0.0,0.0,0.0,,5116.55,101.3,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE17000,37.95,0.0,0.0,0.0,,35.85,2.1,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY18-JAN-2024PE19650,,0.0,0.0,0.0,,1.7,,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY27-JUN-2024CE26000,22.1,0.0,0.0,0.0,,24.85,2.75,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY25-JUN-2026CE26000,1324.15,0.0,0.0,0.0,,1368.45,44.3,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY25-JUN-2026PE26000,2114.4,0.0,0.0,0.0,,2057.85,56.55,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY24-JUN-2027CE26000,2265.5,0.0,0.0,0.0,,2323.15,57.65,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY31-DEC-2026PE26000,1841.3,0.0,0.0,0.0,,1792.05,49.25,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY25-JAN-2024CE19650,1636.3,1617.75,1895.65,1617.75,1895.65,1895.65,259.35,2.0,200.0,4.0,21255.05,4281340.0,351340.0
OPTIDXNIFTY04-JAN-2024CE19650,1554.75,0.0,0.0,0.0,,1655.9,101.15,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY04-JAN-2024CE18300,2900.85,0.0,0.0,0.0,,3002.35,101.5,0.0,0.0,0.0,21255.05,0.0,0.0
OPTIDXNIFTY28-DEC-2023PE18300,2.0,2.55,2.7,1.5,1.65,1.65,0.35,1158.0,54100.0,1082.0,21255.05,990131915.0,101915.0
OPTIDXNIFTY25-JAN-2024CE20750,776.55,770.85,849.8,702.6,819.45,819.45,42.9,93.0,1900.0,38.0,21255.05,40917085.0,1492085.0
OPTIDXNIFTY11-JAN-2024CE20750,566.6,0.0,0.0,0.0,,643.75,77.15,0.0,0.0,0.0,21255.05,0.0,0.0
