CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY04-JAN-2024PE18800,1.55,1.6,1.6,0.85,1.15,1.15,0.4,13257.0,381300.0,7626.0,21665.8,7168865097.5,425097.5
OPTIDXNIFTY25-JAN-2024CE18800,3025.15,2940.0,2940.0,2940.0,2940.0,2940.0,85.15,87.0,50.0,1.0,21665.8,1087000.0,147000.0
OPTIDXNIFTY25-JAN-2024PE18600,5.1,4.6,4.6,4.6,4.6,0.05,5.05,1666.0,200.0,4.0,21665.8,3720920.0,920.0
OPTIDXNIFTY04-JAN-2024PE18600,1.5,1.5,1.5,0.7,1.15,1.15,0.35,2585.0,353300.0,7066.0,21665.8,6571770047.5,390047.5
OPTIDXNIFTY29-FEB-2024CE21200,1109.35,997.05,1005.0,868.0,916.4,916.4,192.95,387.0,5750.0,115.0,21665.8,127354222.5,5454222.5
OPTIDXNIFTY11-JAN-2024CE21200,694.2,615.0,630.75,482.05,537.4,537.4,156.8,876.0,45600.0,912.0,21665.8,991519392.5,24799392.5
OPTIDXNIFTY18-JAN-2024CE21200,649.95,690.0,690.0,575.4,602.8,602.8,47.15,25.0,550.0,11.0,21665.8,12000730.0,340730.0
OPTIDXNIFTY01-FEB-2024PE21200,126.8,128.35,170.0,125.0,149.0,149.0,22.2,70.0,1350.0,27.0,21665.8,28817947.5,197947.5
OPTIDXNIFTY28-MAR-2024CE21200,1066.75,0.0,0.0,0.0,,1003.3,63.45,0.0,0.0,0.0,21665.8,0.0,0.0
OPTIDXNIFTY04-JAN-2024PE21200,6.6,6.0,15.95,3.95,5.7,5.7,0.9,57778.0,48441500.0,968830.0,21665.8,1027321098547.5,361298547.5
OPTIDXNIFTY01-FEB-2024CE21200,745.45,791.95,791.95,755.0,755.0,677.6,67.85,2.0,100.0,2.0,21665.8,2197347.5,77347.5
OPTIDXNIFTY11-JAN-2024CE21100,804.95,704.95,714.4,586.05,615.15,615.15,189.8,216.0,4050.0,81.0,21665.8,87961257.5,2506257.5
OPTIDXNIFTY25-JAN-2024PE21100,87.1,96.0,125.2,80.0,98.35,98.35,11.25,19579.0,833900.0,16678.0,21665.8,17680581782.5,85291782.5
OPTIDXNIFTY28-MAR-2024PE21100,249.05,271.0,292.0,265.55,269.5,269.5,20.45,81.0,1800.0,36.0,21665.8,38468852.5,488852.5
OPTIDXNIFTY18-JAN-2024CE21100,800.0,695.0,728.35,695.0,727.5,727.5,72.5,11.0,250.0,5.0,21665.8,5453997.5,178997.5
OPTIDXNIFTY01-FEB-2024PE21100,99.7,118.95,144.9,118.1,122.2,74.1,25.6,96.0,1450.0,29.0,21665.8,30783792.5,188792.5
OPTIDXNIFTY11-JAN-2024PE21100,27.65,32.05,48.1,24.8,30.0,30.0,2.35,9951.0,1520600.0,30412.0,21665.8,32135165367.5,50505367.5
OPTIDXNIFTY01-FEB-2024CE21550,491.55,553.7,553.7,490.5,495.35,434.55,57.0,1.0,150.0,3.0,21665.8,3309477.5,76977.5
OPTIDXNIFTY04-JAN-2024PE21550,31.2,40.0,95.8,26.95,45.0,45.0,13.8,48996.0,93473300.0,1869466.0,21665.8,2019465767522.5,5116152522.5
OPTIDXNIFTY11-JAN-2024PE21550,92.5,100.85,166.5,92.55,118.75,118.75,26.25,2916.0,1380300.0,27606.0,21665.8,29921642522.5,176177522.5
OPTIDXNIFTY28-MAR-2024CE21550,826.25,913.0,913.0,867.0,867.0,867.0,40.75,3.0,100.0,2.0,21665.8,2244000.0,89000.0
OPTIDXNIFTY29-FEB-2024CE21550,671.2,750.0,750.0,642.05,687.5,615.0,56.2,34.0,1000.0,20.0,21665.8,22241702.5,691702.5
OPTIDXNIFTY28-MAR-2024PE21550,290.4,0.0,0.0,0.0,,313.9,23.5,0.0,0.0,0.0,21665.8,0.0,0.0
