CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY28-NOV-2024PE25300,273.35,275.0,288.0,240.05,246.0,246.0,27.35,1093.0,8675.0,347.0,26004.15,221770491.25,2292991.25
OPTIDXNIFTY10-OCT-2024CE25300,769.25,769.25,803.6,705.15,775.65,775.65,6.4,305.0,8825.0,353.0,26004.15,229871903.75,6599403.75
OPTIDXNIFTY31-OCT-2024CE25300,943.95,921.3,983.35,886.4,961.95,961.95,18.0,7073.0,19625.0,785.0,26004.15,514594185.0,18081685.0
OPTIDXNIFTY03-OCT-2024CE26400,40.05,38.9,41.85,25.55,37.15,37.15,2.9,24980.0,2425025.0,97001.0,26004.15,64099886152.5,79226152.5
OPTIDXNIFTY17-OCT-2024CE26400,151.4,150.95,159.6,123.05,151.1,151.1,0.3,495.0,3625.0,145.0,26004.15,96211882.5,511882.5
OPTIDXNIFTY24-OCT-2024PE26400,655.65,0.0,0.0,0.0,,612.8,42.85,1.0,0.0,0.0,26004.15,0.0,0.0
OPTIDXNIFTY26-SEP-2024CE26400,4.0,3.85,4.45,1.4,2.3,2.3,1.7,186846.0,38083025.0,1523321.0,26004.15,1005489625401.25,97765401.25
OPTIDXNIFTY24-DEC-2025CE19500,8168.35,0.0,0.0,0.0,,8227.1,58.75,61.0,0.0,0.0,26004.15,0.0,0.0
OPTIDXNIFTY31-OCT-2024PE27250,1273.3,0.0,0.0,0.0,,1221.8,51.5,0.0,0.0,0.0,26004.15,0.0,0.0
OPTIDXNIFTY17-OCT-2024PE25150,112.4,85.8,85.8,85.8,85.8,95.4,17.0,37.0,125.0,5.0,26004.15,3154475.0,10725.0
OPTIDXNIFTY26-SEP-2024CE22400,3549.15,3553.4,3553.4,3553.4,3553.4,3608.55,59.4,31.0,100.0,4.0,26004.15,2595340.0,355340.0
OPTIDXNIFTY03-OCT-2024CE25150,866.05,816.45,873.55,814.2,873.55,873.55,7.5,177.0,175.0,7.0,26004.15,4545441.25,144191.25
OPTIDXNIFTY10-OCT-2024CE25150,942.2,0.0,0.0,0.0,,985.85,43.65,245.0,0.0,0.0,26004.15,0.0,0.0
OPTIDXNIFTY31-OCT-2024CE25150,1153.7,1000.0,1021.75,996.3,1021.75,1193.85,40.15,452.0,100.0,4.0,26004.15,2615358.75,100358.75
OPTIDXNIFTY26-SEP-2024CE25150,799.25,769.4,876.0,740.0,850.1,850.1,50.85,2888.0,14700.0,588.0,26004.15,381625556.25,11920556.25
OPTIDXNIFTY03-OCT-2024CE24450,1535.15,0.0,0.0,0.0,,1593.1,57.95,1.0,0.0,0.0,26004.15,0.0,0.0
OPTIDXNIFTY24-OCT-2024CE24450,1677.35,0.0,0.0,0.0,,1728.9,51.55,0.0,0.0,0.0,26004.15,0.0,0.0
OPTIDXNIFTY10-OCT-2024PE24450,11.75,0.0,0.0,0.0,,8.1,3.65,0.0,0.0,0.0,26004.15,0.0,0.0
