CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY28-JUN-2029PE26000,842.9,0.0,0.0,0.0,,822.55,20.35,1.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY25-JUN-2026CE26000,3472.6,0.0,0.0,0.0,,3537.85,65.25,0.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY25-JUN-2026PE26000,1190.25,0.0,0.0,0.0,,1156.3,33.95,0.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY27-MAR-2025PE26000,1037.8,1047.95,1049.0,1000.05,1014.25,1014.25,23.55,2058.0,10875.0,435.0,25151.95,293857148.75,11107148.75
OPTIDXNIFTY03-OCT-2024CE26000,79.35,81.85,103.7,74.3,92.5,92.5,13.15,738.0,21825.0,873.0,25151.95,569380110.0,1930110.0
OPTIDXNIFTY19-SEP-2024PE26000,961.6,0.0,0.0,0.0,,880.85,80.75,0.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY30-DEC-2027PE26000,1019.85,0.0,0.0,0.0,,994.2,25.65,0.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY05-SEP-2024PE26000,903.15,930.0,935.0,779.65,798.85,798.85,104.3,1150.0,72050.0,2882.0,25151.95,1934084041.25,60784041.25
OPTIDXNIFTY26-SEP-2024CE26000,51.0,50.0,69.8,46.1,60.05,60.05,9.05,125251.0,5166325.0,206653.0,25151.95,134618584296.25,294134296.25
OPTIDXNIFTY26-SEP-2024PE26000,880.9,900.0,920.0,774.4,790.15,790.15,90.75,25587.0,465075.0,18603.0,25151.95,12476452250.0,384502250.0
OPTIDXNIFTY26-JUN-2025CE26000,1798.3,0.0,0.0,0.0,,1850.9,52.6,0.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY24-DEC-2025PE26000,1259.95,1235.0,1299.0,1235.0,1245.7,1245.7,14.25,935.0,1750.0,70.0,25151.95,47714903.75,2214903.75
OPTIDXNIFTY19-SEP-2024CE24900,429.65,442.6,522.65,400.0,487.15,487.15,57.5,210.0,4550.0,182.0,25151.95,115443895.0,2148895.0
OPTIDXNIFTY12-SEP-2024PE24900,136.25,140.85,144.05,93.0,97.1,97.1,39.15,5875.0,621325.0,24853.0,25151.95,15539915598.75,68923098.75
OPTIDXNIFTY12-SEP-2024CE24900,355.0,282.0,436.65,282.0,414.8,414.8,59.8,1365.0,161800.0,6472.0,25151.95,4090206892.5,61386892.5
OPTIDXNIFTY29-AUG-2024CE24900,161.0,145.0,319.8,92.35,267.15,25151.95,24990.95,76650.0,52380425.0,2095217.0,25151.95,1313512251268.75,9239668768.75
OPTIDXNIFTY31-OCT-2024PE24850,336.35,333.65,338.4,317.95,321.1,321.1,15.25,57.0,700.0,28.0,25151.95,17622161.25,227161.25
OPTIDXNIFTY12-SEP-2024CE24850,391.15,422.6,473.2,340.05,456.65,456.65,65.5,331.0,37000.0,1480.0,25151.95,934825457.5,15375457.5
OPTIDXNIFTY12-SEP-2024CE22550,2568.05,0.0,0.0,0.0,,2663.2,95.15,0.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY19-SEP-2024CE22550,2599.5,0.0,0.0,0.0,,2694.25,94.75,0.0,0.0,0.0,25151.95,0.0,0.0
OPTIDXNIFTY12-SEP-2024PE22800,6.0,3.6,5.75,2.7,4.2,4.2,1.8,299.0,19275.0,771.0,25151.95,439545320.0,75320.0
OPTIDXNIFTY05-SEP-2024PE22550,1.95,1.95,3.2,1.3,1.85,1.85,0.1,141.0,20100.0,804.0,25151.95,453292682.5,37682.5
OPTIDXNIFTY26-SEP-2024PE22550,17.9,18.0,18.0,14.0,14.0,14.0,3.9,251.0,5725.0,229.0,25151.95,129193452.5,94702.5
