CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY19-SEP-2024CE22500,2873.0,3065.85,3125.0,2901.1,2901.1,25415.8,22542.8,0.0,300.0,0.0,25415.8,7654118.75,904118.75
OPTIDXNIFTY03-OCT-2024PE23500,13.0,9.15,9.5,6.6,7.15,7.15,5.85,11229.0,464125.0,18565.0,25415.8,10910407945.0,3470445.0
OPTIDXNIFTY10-OCT-2024CE23500,1986.15,0.0,0.0,0.0,,2018.0,31.85,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE23500,2190.0,2323.05,2353.85,2215.6,2290.4,2290.4,100.4,89.0,1150.0,46.0,25415.8,29676380.0,2651380.0
OPTIDXNIFTY19-SEP-2024CE23500,1882.15,2058.0,2118.4,1860.6,1916.05,25415.8,23533.65,0.0,20975.0,0.0,25415.8,533320670.0,40408170.0
OPTIDXNIFTY03-OCT-2024CE23500,1948.4,2145.0,2145.0,2118.0,2118.0,1981.3,32.9,36.0,175.0,7.0,25415.8,4487200.0,374700.0
OPTIDXNIFTY31-OCT-2024PE23500,50.8,46.8,46.8,32.9,38.35,38.35,12.45,42087.0,885100.0,35404.0,25415.8,20831836446.25,31986446.25
OPTIDXNIFTY28-NOV-2024PE23500,92.0,76.25,86.3,71.0,78.25,78.25,13.75,17418.0,103800.0,4152.0,25415.8,2447358585.0,8058585.0
OPTIDXNIFTY26-SEP-2024CE22500,2912.65,3040.0,3099.5,2935.0,2968.35,2968.35,55.7,6305.0,1700.0,68.0,25415.8,43372780.0,5122780.0
OPTIDXNIFTY26-SEP-2024CE23500,1895.55,1998.0,2127.75,1925.0,1987.9,1987.9,92.35,9456.0,29025.0,1161.0,25415.8,739976297.5,57888797.5
OPTIDXNIFTY31-OCT-2024CE23500,2041.55,2168.0,2265.45,2063.0,2119.0,2119.0,77.45,1808.0,7325.0,293.0,25415.8,187912346.25,15774846.25
OPTIDXNIFTY26-SEP-2024PE22500,4.1,3.4,3.4,1.85,2.7,2.7,1.4,167634.0,8449550.0,337982.0,25415.8,190138492117.5,23617117.5
OPTIDXNIFTY31-OCT-2024CE25950,223.9,273.05,291.95,213.0,235.85,235.85,11.95,454.0,18800.0,752.0,25415.8,492402625.0,4542625.0
OPTIDXNIFTY31-OCT-2024PE25950,661.2,601.0,605.05,483.45,581.0,737.75,76.55,271.0,1200.0,48.0,25415.8,31828942.5,688942.5
OPTIDXNIFTY26-SEP-2024PE25950,563.45,425.0,532.7,349.1,479.2,479.2,84.25,422.0,28875.0,1155.0,25415.8,761630387.5,12324137.5
OPTIDXNIFTY03-OCT-2024CE25950,65.45,63.6,96.35,49.1,56.4,56.4,9.05,1245.0,79550.0,3182.0,25415.8,2069063238.75,4740738.75
OPTIDXNIFTY17-OCT-2024CE25950,288.35,0.0,0.0,0.0,,291.95,3.6,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY19-SEP-2024CE25950,4.3,2.5,3.4,0.05,0.15,25415.8,25411.5,0.0,107045775.0,0.0,25415.8,2777945859602.5,107998352.5
OPTIDXNIFTY28-NOV-2024CE25950,634.8,0.0,0.0,0.0,,644.0,9.2,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY10-OCT-2024CE25950,220.4,0.0,0.0,0.0,,222.2,1.8,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY17-OCT-2024PE25950,714.4,0.0,0.0,0.0,,684.8,29.6,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY26-SEP-2024CE25950,25.2,25.2,39.5,12.85,15.55,15.55,9.65,18713.0,3584550.0,143382.0,25415.8,93096393586.25,77321086.25
OPTIDXNIFTY10-OCT-2024PE25950,681.7,490.0,499.8,425.65,499.45,499.45,182.25,5.0,325.0,13.0,25415.8,8587741.25,153991.25
OPTIDXNIFTY19-SEP-2024PE25950,561.65,460.6,574.0,326.85,536.7,25415.8,24854.15,0.0,119325.0,0.0,25415.8,3149255838.75,52772088.75
OPTIDXNIFTY10-OCT-2024PE26450,1059.35,0.0,0.0,0.0,,1025.5,33.85,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY03-OCT-2024PE26450,1047.65,877.0,877.0,877.0,877.0,1012.45,35.2,2.0,25.0,1.0,25415.8,683175.0,21925.0
OPTIDXNIFTY10-OCT-2024CE26450,37.15,37.15,37.15,12.7,28.1,99.4,62.25,63.0,1850.0,74.0,25415.8,48985513.75,53013.75
OPTIDXNIFTY31-OCT-2024CE26450,90.05,96.0,116.15,76.3,84.65,84.65,5.4,632.0,25275.0,1011.0,25415.8,670667378.75,2143628.75
OPTIDXNIFTY26-SEP-2024PE26450,1061.45,0.0,0.0,0.0,,1008.8,52.65,11.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY19-SEP-2024CE26450,1.0,0.4,1.1,0.05,0.1,25415.8,25414.8,0.0,15400675.0,0.0,25415.8,407353844776.25,5991026.25
OPTIDXNIFTY31-OCT-2024PE26450,1097.15,0.0,0.0,0.0,,1066.75,30.4,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE26450,1142.8,0.0,0.0,0.0,,1115.25,27.55,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE26450,442.8,0.0,0.0,0.0,,448.75,5.95,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY19-SEP-2024CE24900,492.35,599.25,726.4,475.95,511.65,25415.8,24923.45,0.0,283550.0,0.0,25415.8,7220229557.5,159834557.5
OPTIDXNIFTY10-OCT-2024CE24900,702.65,830.4,830.4,665.65,745.65,745.65,43.0,100.0,750.0,30.0,25415.8,19235561.25,560561.25
OPTIDXNIFTY26-SEP-2024CE23900,1502.8,1701.0,1701.0,1551.0,1590.4,1590.4,87.6,455.0,850.0,34.0,25415.8,21666405.0,1351405.0
OPTIDXNIFTY31-OCT-2024PE23900,70.4,48.75,63.15,45.4,56.1,56.1,14.3,7274.0,248475.0,9939.0,25415.8,5951709903.75,13157403.75
OPTIDXNIFTY28-NOV-2024CE23900,1954.05,0.0,0.0,0.0,,1979.45,25.4,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY03-OCT-2024PE23900,20.9,12.95,14.5,10.05,12.05,12.05,8.85,2093.0,60150.0,2406.0,25415.8,1438308916.25,723916.25
OPTIDXNIFTY31-OCT-2024CE23900,1756.3,1700.0,1720.0,1700.0,1720.0,1783.1,26.8,5.0,75.0,3.0,25415.8,1920500.0,128000.0
OPTIDXNIFTY10-OCT-2024CE23900,1603.0,0.0,0.0,0.0,,1632.35,29.35,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE23900,133.25,95.0,112.25,91.0,104.45,104.45,28.8,2170.0,21575.0,863.0,25415.8,517900426.25,2257926.25
OPTIDXNIFTY17-OCT-2024PE23900,39.75,0.0,0.0,0.0,,34.25,5.5,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY10-OCT-2024PE23900,23.1,20.8,21.8,16.6,17.7,17.7,5.4,83.0,2125.0,85.0,25415.8,50826147.5,38647.5
OPTIDXNIFTY17-OCT-2024CE23900,1652.1,0.0,0.0,0.0,,1680.2,28.1,0.0,0.0,0.0,25415.8,0.0,0.0
OPTIDXNIFTY19-SEP-2024PE23900,1.7,0.7,0.85,0.05,0.05,25415.8,25414.1,0.0,5702725.0,0.0,25415.8,136296517208.75,1389708.75
OPTIDXNIFTY19-SEP-2024PE26400,999.05,820.0,991.5,820.0,988.3,25415.8,24416.75,0.0,1425.0,0.0,25415.8,38926175.0,1306175.0
OPTIDXNIFTY03-OCT-2024CE26400,16.3,17.0,21.05,8.2,9.1,9.1,7.2,7365.0,413525.0,16541.0,25415.8,10921111165.0,4051165.0
OPTIDXNIFTY17-OCT-2024CE26400,160.95,102.6,102.6,102.6,102.6,161.7,0.75,1.0,25.0,1.0,25415.8,662565.0,2565.0
OPTIDXNIFTY26-SEP-2024CE26400,5.7,6.0,6.15,2.7,3.1,3.1,2.6,40004.0,5187825.0,207513.0,25415.8,136976920433.75,18340433.75
OPTIDXNIFTY26-SEP-2024CE24900,568.9,650.0,765.65,569.55,618.2,618.2,49.3,19667.0,180650.0,7226.0,25415.8,4613051008.75,114866008.75
OPTIDXNIFTY26-SEP-2024PE24900,72.75,48.55,48.55,23.3,32.3,32.3,40.45,99030.0,10244825.0,409793.0,25415.8,255422349973.75,326207473.75
OPTIDXNIFTY17-OCT-2024CE24900,834.85,950.0,950.0,950.0,950.0,851.0,16.15,2.0,50.0,2.0,25415.8,1292500.0,47500.0
OPTIDXNIFTY17-OCT-2024PE24900,216.85,150.0,150.0,120.0,120.55,120.55,96.3,14.0,325.0,13.0,25415.8,8132775.0,40275.0
OPTIDXNIFTY24-DEC-2025CE19500,7636.3,0.0,0.0,0.0,,7671.6,35.3,61.0,0.0,0.0,25415.8,0.0,0.0
