CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY29-FEB-2024CE21400,1000.55,955.7,990.0,869.0,907.3,907.3,93.25,1017.0,5900.0,118.0,22032.3,131880095.0,5620095.0
OPTIDXNIFTY28-MAR-2024PE21400,210.6,218.15,233.4,208.5,221.95,221.95,11.35,496.0,11850.0,237.0,22032.3,256139322.5,2549322.5
OPTIDXNIFTY01-FEB-2024CE21400,788.8,712.0,731.0,712.0,731.0,723.15,65.65,469.0,100.0,2.0,22032.3,2212150.0,72150.0
OPTIDXNIFTY29-FEB-2024PE21400,128.15,132.45,149.0,126.1,135.0,135.0,6.85,4491.0,181950.0,3639.0,22032.3,3918047025.0,24317025.0
OPTIDXNIFTY08-FEB-2024PE21400,83.6,92.9,102.1,82.0,90.05,90.05,6.45,137.0,9300.0,186.0,22032.3,199841102.5,821102.5
OPTIDXNIFTY01-FEB-2024PE21400,62.05,64.2,74.0,57.8,61.55,61.55,0.5,1222.0,62150.0,1243.0,22032.3,1333904490.0,3894490.0
OPTIDXNIFTY15-FEB-2024CE21400,876.9,0.0,0.0,0.0,,814.75,62.15,0.0,0.0,0.0,22032.3,0.0,0.0
OPTIDXNIFTY18-JAN-2024CE21400,722.85,690.0,726.05,572.0,633.75,633.75,89.1,4335.0,187700.0,3754.0,22032.3,4140132885.0,123352885.0
OPTIDXNIFTY08-FEB-2024CE21400,833.15,787.1,787.1,769.1,769.1,769.5,63.65,5.0,150.0,3.0,22032.3,3327165.0,117165.0
OPTIDXNIFTY25-JAN-2024PE21400,33.95,36.75,40.2,27.9,29.75,29.75,4.2,34378.0,2353300.0,47066.0,22032.3,50435922432.5,75302432.5
OPTIDXNIFTY25-JAN-2024CE21400,765.2,709.7,762.4,608.45,657.75,657.75,107.45,6688.0,122900.0,2458.0,22032.3,2715659112.5,85599112.5
OPTIDXNIFTY28-MAR-2024CE21400,1117.95,1151.65,1165.75,1075.0,1075.0,1059.85,58.1,58.0,450.0,9.0,22032.3,10147865.0,517865.0
