CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY09-MAY-2024CE22350,407.2,464.45,492.15,186.1,243.3,243.3,163.9,15703.0,7954775.0,318191.0,22475.85,179594826907.5,1805605657.5
OPTIDXNIFTY06-JUN-2024PE21950,,0.0,0.0,0.0,,139.2,,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY06-JUN-2024CE22350,,0.0,0.0,0.0,,543.5,,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE22350,273.95,381.0,508.8,381.0,470.15,470.15,196.2,229.0,4850.0,194.0,22475.85,110615600.0,2218100.0
OPTIDXNIFTY09-MAY-2024PE22350,34.05,24.05,140.85,19.55,75.45,75.45,41.4,44485.0,44938225.0,1797529.0,22475.85,1008181129535.0,3811800785.0
OPTIDXNIFTY23-MAY-2024CE22350,520.0,388.7,392.0,342.75,388.35,388.35,131.65,45.0,2400.0,96.0,22475.85,54533770.0,893770.0
OPTIDXNIFTY25-JUL-2024PE21950,217.15,0.0,0.0,0.0,,258.2,41.05,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY23-MAY-2024PE21950,56.25,54.5,75.3,22.65,75.3,75.3,19.05,33.0,450.0,18.0,22475.85,9898166.25,20666.25
OPTIDXNIFTY23-MAY-2024PE22350,122.95,111.7,231.95,93.1,175.15,175.15,52.2,166.0,11450.0,458.0,22475.85,257954257.5,2046757.5
OPTIDXNIFTY25-JUL-2024PE22350,333.75,500.45,503.95,500.45,503.95,503.95,170.2,2.0,100.0,4.0,22475.85,2285220.0,50220.0
OPTIDXNIFTY06-JUN-2024CE21950,,0.0,0.0,0.0,,813.4,,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY16-MAY-2024PE21950,26.7,17.4,71.2,17.3,43.95,43.95,17.25,1263.0,158125.0,6325.0,22475.85,3477492956.25,6649206.25
OPTIDXNIFTY09-MAY-2024PE21950,8.2,4.0,32.95,3.9,12.35,12.35,4.15,39026.0,15563150.0,622526.0,22475.85,341874301750.0,263159250.0
OPTIDXNIFTY09-MAY-2024CE21950,773.65,865.0,871.35,481.9,573.3,573.3,200.35,99.0,27125.0,1085.0,22475.85,610180035.0,14786285.0
OPTIDXNIFTY23-MAY-2024CE21950,847.4,672.25,672.25,672.25,672.25,672.25,175.15,1.0,25.0,1.0,22475.85,565556.25,16806.25
OPTIDXNIFTY25-JUL-2024CE22350,1004.25,0.0,0.0,0.0,,883.55,120.7,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY30-MAY-2024CE21950,905.6,777.0,777.0,690.6,736.0,754.9,150.7,409.0,650.0,26.0,22475.85,14739823.75,472323.75
OPTIDXNIFTY27-JUN-2024PE21950,161.2,302.15,360.0,302.15,341.9,341.9,180.7,134.0,1075.0,43.0,22475.85,23968418.75,372168.75
OPTIDXNIFTY16-MAY-2024CE21950,791.75,598.65,646.65,557.05,646.65,646.65,145.1,50.0,975.0,39.0,22475.85,21995037.5,593787.5
OPTIDXNIFTY16-MAY-2024CE22350,467.45,551.05,551.05,271.0,324.05,324.05,143.4,1166.0,160775.0,6431.0,22475.85,3644833063.75,51511813.75
OPTIDXNIFTY16-MAY-2024PE22350,76.95,57.7,188.55,57.05,128.55,128.55,51.6,1851.0,504475.0,20179.0,22475.85,11340186300.0,65170050.0
OPTIDXNIFTY30-MAY-2024PE22350,151.05,151.05,276.0,121.95,216.75,216.75,65.7,1873.0,214225.0,8569.0,22475.85,4830770173.75,42841423.75
OPTIDXNIFTY30-MAY-2024CE22400,538.0,583.0,617.5,363.7,411.45,411.45,126.55,17157.0,940450.0,37618.0,22475.85,21462681886.25,396601886.25
OPTIDXNIFTY27-JUN-2024PE22400,400.1,370.55,542.75,370.55,494.35,494.35,94.25,4461.0,113700.0,4548.0,22475.85,2601767503.75,54887503.75
OPTIDXNIFTY26-DEC-2024PE15000,0.05,0.0,0.0,0.0,,0.05,0.0,1148.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY26-JUN-2025PE15000,0.45,0.0,0.0,0.0,,0.55,0.1,72.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY30-DEC-2027PE15000,9.45,0.0,0.0,0.0,,10.3,0.85,14.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE24450,1608.8,0.0,0.0,0.0,,1764.45,155.65,2.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY30-MAY-2024CE24450,6.1,6.8,7.05,5.1,6.15,6.15,0.05,344.0,12925.0,517.0,22475.85,316095073.75,78823.75
OPTIDXNIFTY25-JUL-2024CE21200,1884.3,0.0,0.0,0.0,,1726.0,158.3,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY09-MAY-2024CE21200,1527.45,0.0,0.0,0.0,,1300.45,227.0,38.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY23-MAY-2024PE21200,11.2,10.7,24.2,10.7,13.9,13.9,2.7,240.0,11175.0,447.0,22475.85,237096108.75,186108.75
OPTIDXNIFTY30-MAY-2024PE23900,1172.6,1040.15,1322.45,1040.15,1322.45,1322.45,149.85,25.0,225.0,9.0,22475.85,5639763.75,262263.75
OPTIDXNIFTY09-MAY-2024PE21200,2.95,2.5,3.0,1.45,1.7,1.7,1.25,25347.0,7827825.0,313113.0,22475.85,165965922721.25,16032721.25
OPTIDXNIFTY23-MAY-2024PE23900,1181.45,0.0,0.0,0.0,,1345.8,164.35,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY23-MAY-2024CE23900,9.2,9.0,11.4,7.45,8.4,8.4,0.8,168.0,1325.0,53.0,22475.85,31679472.5,11972.5
OPTIDXNIFTY30-MAY-2024CE23900,13.75,9.85,18.3,9.85,10.4,10.4,3.35,10512.0,814025.0,32561.0,22475.85,19465304672.5,10107172.5
OPTIDXNIFTY25-JUL-2024PE21200,82.9,99.4,194.45,99.4,194.45,102.1,19.2,10.0,525.0,21.0,22475.85,11185961.25,55961.25
OPTIDXNIFTY06-JUN-2024PE21200,,0.0,0.0,0.0,,28.5,,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY09-MAY-2024CE23900,1.25,1.35,2.55,1.1,2.1,2.1,0.85,21250.0,9328025.0,373121.0,22475.85,222957172880.0,17375380.0
OPTIDXNIFTY25-JUL-2024CE23900,294.9,0.0,0.0,0.0,,241.9,53.0,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE23900,1183.2,1134.4,1385.0,1134.4,1385.0,1290.45,107.25,44.0,75.0,3.0,22475.85,1888860.0,96360.0
OPTIDXNIFTY16-MAY-2024PE23900,1196.1,0.0,0.0,0.0,,1367.55,171.45,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024CE23900,197.85,217.15,220.05,159.5,178.5,178.5,19.35,1303.0,17225.0,689.0,22475.85,414970077.5,3292577.5
OPTIDXNIFTY09-MAY-2024PE23900,1220.1,1362.2,1437.85,1362.2,1437.85,1396.6,176.5,11.0,50.0,2.0,22475.85,1265001.25,70001.25
OPTIDXNIFTY25-JUL-2024CE21100,1971.4,0.0,0.0,0.0,,1811.0,160.4,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE21100,71.7,85.65,85.65,85.65,85.65,88.7,17.0,26.0,100.0,4.0,22475.85,2118565.0,8565.0
OPTIDXNIFTY27-JUN-2024PE21100,131.15,126.0,186.1,125.05,171.5,171.5,40.35,7685.0,49075.0,1963.0,22475.85,1043428046.25,7945546.25
OPTIDXNIFTY23-MAY-2024PE21100,9.0,9.0,19.75,8.5,11.15,11.15,2.15,195.0,3250.0,130.0,22475.85,68614488.75,39488.75
OPTIDXNIFTY16-MAY-2024PE21100,0.85,6.75,6.95,4.0,5.2,5.2,4.35,46.0,1850.0,74.0,22475.85,39045430.0,10430.0
OPTIDXNIFTY09-MAY-2024CE21100,1618.15,1664.6,1664.6,1425.0,1425.0,1400.3,217.85,54.0,175.0,7.0,22475.85,3955105.0,262605.0
OPTIDXNIFTY27-JUN-2024CE24450,95.95,100.0,111.65,76.5,91.75,91.75,4.2,288.0,12100.0,484.0,22475.85,296926437.5,1081437.5
OPTIDXNIFTY30-MAY-2024PE24450,1683.5,0.0,0.0,0.0,,1854.35,170.85,16.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY16-MAY-2024PE24450,1736.65,0.0,0.0,0.0,,1913.15,176.5,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY23-MAY-2024CE24350,3.85,4.85,6.0,4.85,5.65,5.65,1.8,23.0,150.0,6.0,22475.85,3653326.25,826.25
OPTIDXNIFTY09-MAY-2024CE24350,1.25,1.75,2.1,0.85,1.85,1.85,0.6,9592.0,1239275.0,49571.0,22475.85,30178144922.5,1798672.5
OPTIDXNIFTY27-JUN-2024CE24350,109.85,110.0,112.45,86.55,101.85,101.85,8.0,257.0,5675.0,227.0,22475.85,138729145.0,542895.0
OPTIDXNIFTY06-JUN-2024CE24350,,0.0,0.0,0.0,,19.8,,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY25-JUL-2024CE21150,1927.7,0.0,0.0,0.0,,1768.3,159.4,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY06-JUN-2024CE21150,,0.0,0.0,0.0,,1493.95,,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE21150,77.15,0.0,0.0,0.0,,95.2,18.05,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY06-JUN-2024PE21150,,0.0,0.0,0.0,,25.15,,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024CE21150,1776.8,1683.45,1683.45,1683.45,1683.45,1612.75,164.05,15.0,25.0,1.0,22475.85,570836.25,42086.25
OPTIDXNIFTY23-MAY-2024CE21150,1588.55,0.0,0.0,0.0,,1414.8,173.75,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY30-MAY-2024PE21150,21.6,18.0,43.5,18.0,29.85,29.85,8.25,1958.0,96225.0,3849.0,22475.85,2037769410.0,2610660.0
OPTIDXNIFTY27-JUN-2024PE21150,43.05,0.0,0.0,0.0,,56.15,13.1,484.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY09-MAY-2024CE21150,1526.8,0.0,0.0,0.0,,1350.35,176.45,28.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY16-MAY-2024PE21150,1.1,7.95,7.95,7.2,7.9,1.95,0.85,15.0,325.0,13.0,22475.85,6876278.75,2528.75
OPTIDXNIFTY23-MAY-2024PE21150,4.75,0.0,0.0,0.0,,7.55,2.8,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE23150,640.7,675.0,677.0,675.0,677.0,741.65,100.95,6.0,200.0,8.0,22475.85,4765200.0,135200.0
OPTIDXNIFTY30-MAY-2024CE23150,126.65,151.9,160.65,71.0,82.65,82.65,44.0,3531.0,191025.0,7641.0,22475.85,4441141582.5,18912832.5
OPTIDXNIFTY30-MAY-2024PE23150,496.75,424.05,725.65,423.05,647.5,647.5,150.75,698.0,11500.0,460.0,22475.85,272531940.0,6306940.0
OPTIDXNIFTY23-MAY-2024PE23150,558.5,0.0,0.0,0.0,,682.45,123.95,0.0,0.0,0.0,22475.85,0.0,0.0
OPTIDXNIFTY06-JUN-2024CE23500,,208.6,265.0,180.45,189.6,189.6,,23.0,700.0,28.0,22475.85,16603376.25,153376.25
OPTIDXNIFTY09-MAY-2024PE22500,61.35,29.85,219.0,29.8,132.8,132.8,71.45,145976.0,117401775.0,4696071.0,22475.85,2656610402058.75,15070464558.75
