CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY31-OCT-2024PE25400,162.3,153.05,175.3,136.5,143.85,143.85,18.45,34316.0,754875.0,30195.0,25796.9,19288032507.5,114207507.5
OPTIDXNIFTY31-OCT-2024PE24950,89.55,81.3,91.4,71.45,74.0,74.0,15.55,1054.0,32750.0,1310.0,25796.9,819694141.25,2581641.25
OPTIDXNIFTY31-OCT-2024PE27300,1416.4,1313.9,1346.0,1313.9,1338.0,1431.55,15.15,109.0,175.0,7.0,25796.9,5011647.5,234147.5
OPTIDXNIFTY24-OCT-2024PE27850,1929.7,0.0,0.0,0.0,,1946.15,16.45,0.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY10-OCT-2024CE23150,2705.9,0.0,0.0,0.0,,2687.35,18.55,0.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE24900,242.95,226.0,242.85,215.2,215.2,215.2,27.75,316.0,4775.0,191.0,25796.9,119976711.25,1079211.25
OPTIDXNIFTY26-DEC-2024PE25800,459.3,446.9,483.85,423.8,440.75,440.75,18.55,180.0,7300.0,292.0,25796.9,191627773.75,3287773.75
OPTIDXNIFTY17-OCT-2024PE26050,306.45,274.0,356.05,269.1,289.7,289.7,16.75,193.0,1225.0,49.0,25796.9,32288430.0,377180.0
OPTIDXNIFTY31-OCT-2024PE25650,228.05,207.3,244.45,193.45,207.2,207.2,20.85,1863.0,67875.0,2715.0,25796.9,1755476808.75,14483058.75
OPTIDXNIFTY26-DEC-2024PE26550,973.85,0.0,0.0,0.0,,977.55,3.7,0.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY31-OCT-2024CE27550,12.9,12.35,13.05,8.75,9.65,9.65,3.25,4939.0,99925.0,3997.0,25796.9,2753959811.25,1026061.25
OPTIDXNIFTY26-DEC-2024PE24750,265.15,0.0,0.0,0.0,,264.15,1.0,1.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY31-OCT-2024CE23600,2390.0,0.0,0.0,0.0,,2343.1,46.9,257.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE25300,1057.55,1104.55,1104.55,970.0,1020.3,1125.85,68.3,273.0,825.0,33.0,25796.9,21714010.0,841510.0
OPTIDXNIFTY10-OCT-2024PE26450,571.15,571.15,627.5,571.15,587.65,587.65,16.5,191.0,2800.0,112.0,25796.9,75694818.75,1634818.75
OPTIDXNIFTY31-OCT-2024CE22800,3152.9,0.0,0.0,0.0,,3130.35,22.55,114.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY24-DEC-2025CE28000,1611.0,1611.0,1625.0,1555.05,1587.1,1587.1,23.9,1014.0,2150.0,86.0,25796.9,63622623.75,3422623.75
OPTIDXNIFTY17-OCT-2024PE26500,613.7,560.0,670.8,560.0,655.0,748.8,135.1,260.0,1200.0,48.0,25796.9,32547352.5,747352.5
OPTIDXNIFTY17-OCT-2024PE24300,18.35,17.7,17.7,9.0,9.85,9.85,8.5,206.0,9375.0,375.0,25796.9,227916908.75,104408.75
OPTIDXNIFTY28-NOV-2024CE27600,195.25,0.0,0.0,0.0,,185.65,9.6,7.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE19000,7032.1,7050.0,7109.95,7000.0,7081.65,7081.65,49.55,3785.0,425.0,17.0,25796.9,11069713.75,2994713.75
OPTIDXNIFTY31-OCT-2024CE27700,11.4,12.9,17.0,7.8,8.15,8.15,3.25,11316.0,182275.0,7291.0,25796.9,5050741056.25,1723556.25
OPTIDXNIFTY31-OCT-2024PE22350,11.55,11.5,12.25,8.8,8.8,8.8,2.75,478.0,5800.0,232.0,25796.9,129686568.75,56568.75
OPTIDXNIFTY17-OCT-2024PE24400,16.55,16.55,17.6,11.0,11.4,11.4,5.15,102.0,1425.0,57.0,25796.9,34790320.0,20320.0
OPTIDXNIFTY10-OCT-2024PE27250,1393.4,0.0,0.0,0.0,,1410.25,16.85,0.0,0.0,0.0,25796.9,0.0,0.0
OPTIDXNIFTY10-OCT-2024PE26050,280.9,262.6,331.2,224.6,267.0,267.0,13.9,2315.0,235275.0,9411.0,25796.9,6192375473.75,63461723.75
OPTIDXNIFTY28-NOV-2024PE27050,1245.2,0.0,0.0,0.0,,1252.2,7.0,302.0,0.0,0.0,25796.9,0.0,0.0
