CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY26-DEC-2024PE26550,3029.35,0.0,0.0,0.0,,2479.65,549.7,1.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE18000,7.9,7.9,7.9,5.1,6.45,6.45,1.45,17142.0,106475.0,4259.0,23907.25,1917221575.0,671575.0
OPTIDXNIFTY28-NOV-2024CE26800,1.65,1.45,1.5,0.8,0.95,0.95,0.7,10560.0,203400.0,8136.0,23907.25,5451319635.0,199635.0
OPTIDXNIFTY24-DEC-2025CE18000,6268.6,6500.0,6600.0,6500.0,6600.0,7187.2,918.6,266.0,100.0,4.0,23907.25,2454625.0,654625.0
OPTIDXNIFTY28-NOV-2024CE25300,1.9,1.0,2.2,1.0,1.75,1.75,0.15,34900.0,3609425.0,144377.0,23907.25,91324339260.0,5886760.0
OPTIDXNIFTY26-DEC-2024CE25300,18.5,19.1,48.15,18.8,42.9,42.9,24.4,4756.0,323900.0,12956.0,23907.25,8206281146.25,11611146.25
OPTIDXNIFTY12-DEC-2024PE25300,1854.45,0.0,0.0,0.0,,1315.7,538.75,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY05-DEC-2024CE25300,3.7,5.0,6.85,2.85,5.25,5.25,1.55,1806.0,125675.0,5027.0,23907.25,3180181461.25,603961.25
OPTIDXNIFTY19-DEC-2024CE25300,15.7,15.7,35.0,7.65,29.8,29.8,14.1,145.0,19225.0,769.0,23907.25,486704780.0,312280.0
OPTIDXNIFTY28-NOV-2024PE22850,53.2,43.2,48.4,14.3,18.45,18.45,34.75,19392.0,9099125.0,363965.0,23907.25,208164256775.0,249250525.0
OPTIDXNIFTY30-JAN-2025PE22850,255.2,210.0,210.0,164.0,164.0,121.7,133.5,5.0,50.0,2.0,23907.25,1151850.0,9350.0
OPTIDXNIFTY05-DEC-2024PE22850,90.75,75.6,75.6,34.9,41.6,41.6,49.15,2251.0,275050.0,11002.0,23907.25,6299174850.0,14282350.0
OPTIDXNIFTY05-DEC-2024CE22850,618.35,0.0,0.0,0.0,,1119.95,501.6,2.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY30-JAN-2025CE22850,1028.0,0.0,0.0,0.0,,1468.7,440.7,2.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE22850,544.45,626.95,1109.4,613.4,1049.6,1049.6,505.15,1094.0,18725.0,749.0,23907.25,441310126.25,13443876.25
OPTIDXNIFTY19-DEC-2024CE23650,267.65,240.9,240.9,240.9,240.9,571.9,304.25,2.0,25.0,1.0,23907.25,597272.5,6022.5
OPTIDXNIFTY25-JUN-2026PE13000,0.05,0.0,0.0,0.0,,0.05,0.0,8.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY02-JAN-2025PE23650,,0.0,0.0,0.0,,251.0,,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE23650,365.8,316.25,342.9,101.0,118.05,118.05,247.75,43355.0,22802775.0,912111.0,23907.25,543361240043.75,4075611293.75
OPTIDXNIFTY12-DEC-2024CE23650,212.85,225.0,559.2,224.65,509.5,509.5,296.65,51.0,18275.0,731.0,23907.25,438716671.25,6512921.25
OPTIDXNIFTY05-DEC-2024CE23650,134.9,148.25,499.6,144.55,439.5,439.5,304.6,1476.0,556375.0,22255.0,23907.25,13306461042.5,148192292.5
OPTIDXNIFTY26-DEC-2024PE27800,4270.75,0.0,0.0,0.0,,3718.6,552.15,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE23650,464.2,400.0,421.75,231.35,252.2,252.2,212.0,1505.0,88800.0,3552.0,23907.25,2127587652.5,27467652.5
OPTIDXNIFTY26-DEC-2024CE27800,0.05,0.0,0.0,0.0,,0.1,0.05,126.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY31-DEC-2026PE13000,0.1,0.0,0.0,0.0,,0.05,0.05,6.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY24-DEC-2025PE13000,0.05,0.0,0.0,0.0,,0.05,0.0,9.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY30-JAN-2025PE23650,513.55,421.0,429.25,319.75,322.2,322.2,191.35,89.0,1200.0,48.0,23907.25,28807043.75,427043.75
OPTIDXNIFTY28-NOV-2024CE23650,65.65,98.0,416.2,73.65,345.0,345.0,279.35,18407.0,34023475.0,1360939.0,23907.25,811120900208.7501,6465716458.75
OPTIDXNIFTY28-NOV-2024PE27800,4414.15,0.0,0.0,0.0,,3861.9,552.25,2.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY12-DEC-2024PE23650,418.4,325.8,351.55,186.6,196.5,196.5,221.9,265.0,22325.0,893.0,23907.25,533540187.5,5553937.5
OPTIDXNIFTY28-NOV-2024PE26300,2916.1,2743.15,2768.25,2449.65,2449.65,2449.65,466.45,1171.0,2725.0,109.0,23907.25,79020183.75,7352683.75
OPTIDXNIFTY28-NOV-2024CE26300,1.7,1.8,1.8,0.95,1.05,1.05,0.65,4384.0,297150.0,11886.0,23907.25,7815396405.0,351405.0
OPTIDXNIFTY24-DEC-2025PE18000,8.3,0.0,0.0,0.0,,5.8,2.5,119.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY24-JUN-2027CE18000,8270.2,0.0,0.0,0.0,,8819.35,549.15,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY31-DEC-2026CE18000,7766.25,0.0,0.0,0.0,,8315.65,549.4,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-JUN-2029CE18000,10203.0,0.0,0.0,0.0,,10753.6,550.6,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY25-SEP-2025CE18000,6350.6,0.0,0.0,0.0,,6903.35,552.75,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-DEC-2028CE18000,9750.4,0.0,0.0,0.0,,10300.5,550.1,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-JUN-2025PE18000,1.2,0.0,0.0,0.0,,0.65,0.55,12.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY31-DEC-2026PE18000,27.35,0.0,0.0,0.0,,22.25,5.1,211.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE27200,3814.9,3648.5,3648.5,3275.0,3279.0,3279.0,535.9,112.0,575.0,23.0,23907.25,17599436.25,1959436.25
OPTIDXNIFTY26-DEC-2024PE27200,3674.7,3400.0,3400.0,3400.0,3400.0,3122.8,551.9,3.0,50.0,2.0,23907.25,1530000.0,170000.0
OPTIDXNIFTY28-NOV-2024CE27200,1.45,1.3,1.35,0.75,0.9,0.9,0.55,4556.0,211425.0,8457.0,23907.25,5750974676.25,214676.25
OPTIDXNIFTY30-JAN-2025CE26150,30.0,0.0,0.0,0.0,,69.05,39.05,63.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY02-JAN-2025CE23400,,0.0,0.0,0.0,,857.7,,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY05-DEC-2024PE25000,1594.1,1430.0,1500.0,1014.15,1083.85,1083.85,510.25,545.0,13850.0,554.0,23907.25,362088397.5,15838397.5
OPTIDXNIFTY12-DEC-2024CE25800,0.35,0.0,0.0,0.0,,3.3,2.95,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY12-DEC-2024PE25000,1560.0,0.0,0.0,0.0,,1038.0,522.0,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY24-DEC-2025CE25000,1340.2,1359.0,1640.0,1359.0,1597.9,1597.9,257.7,3519.0,13325.0,533.0,23907.25,352886086.25,19761086.25
OPTIDXNIFTY28-NOV-2024CE25800,1.85,1.75,1.75,1.0,1.2,1.2,0.65,9652.0,1728950.0,69158.0,23907.25,44609049910.0,2139910.0
OPTIDXNIFTY30-DEC-2027PE25000,877.15,0.0,0.0,0.0,,781.05,96.1,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY05-DEC-2024CE25800,3.4,3.3,3.6,2.3,2.9,2.9,0.5,464.0,11150.0,446.0,23907.25,287702243.75,32243.75
OPTIDXNIFTY30-DEC-2027CE25000,3956.65,0.0,0.0,0.0,,4414.1,457.45,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE25000,1651.6,1580.0,1597.3,1046.55,1113.2,1113.2,538.4,77075.0,302575.0,12103.0,23907.25,7954136012.5,389761012.5
OPTIDXNIFTY19-DEC-2024PE25000,1537.9,0.0,0.0,0.0,,1035.3,502.6,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY05-DEC-2024CE25000,4.4,4.45,13.1,3.8,10.45,10.45,6.05,15729.0,1421625.0,56865.0,23907.25,35552463796.25,11838796.25
OPTIDXNIFTY28-JUN-2029PE25000,669.5,0.0,0.0,0.0,,611.1,58.4,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY25-SEP-2025CE25000,1032.4,0.0,0.0,0.0,,1341.35,308.95,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY24-JUN-2027CE25000,3320.7,0.0,0.0,0.0,,3758.75,438.05,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE25000,801.85,0.0,0.0,0.0,,720.75,81.1,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-DEC-2028CE25000,5131.8,0.0,0.0,0.0,,5616.95,485.15,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE25800,2245.7,2080.0,2080.0,1797.1,1797.1,1751.45,494.25,146.0,575.0,23.0,23907.25,15928550.0,1093550.0
OPTIDXNIFTY05-DEC-2024PE24450,1050.1,874.5,874.5,541.0,571.75,571.75,478.35,54.0,2075.0,83.0,23907.25,51931098.75,1197348.75
OPTIDXNIFTY28-NOV-2024PE24450,1095.15,1065.0,1065.0,532.65,579.1,579.1,516.05,1312.0,16675.0,667.0,23907.25,419416001.25,11712251.25
OPTIDXNIFTY12-DEC-2024CE24450,34.95,41.55,130.5,39.65,113.6,113.6,78.65,72.0,4425.0,177.0,23907.25,108690501.25,499251.25
OPTIDXNIFTY26-DEC-2024PE24450,1034.0,900.0,925.0,583.5,619.25,619.25,414.75,358.0,6700.0,268.0,23907.25,168039920.0,4224920.0
OPTIDXNIFTY02-JAN-2025CE24450,,0.0,0.0,0.0,,285.75,,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY05-DEC-2024CE24450,11.55,13.95,81.15,13.55,63.4,63.4,51.85,1341.0,548775.0,21951.0,23907.25,13443185341.25,25636591.25
OPTIDXNIFTY24-DEC-2025CE31000,125.0,124.5,135.0,107.0,123.75,123.75,1.25,178.0,900.0,36.0,23907.25,28011342.5,111342.5
OPTIDXNIFTY25-SEP-2025PE31000,5976.9,0.0,0.0,0.0,,5456.7,520.2,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-DEC-2028CE31000,2472.85,0.0,0.0,0.0,,2826.55,353.7,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY30-DEC-2027CE31000,1510.9,0.0,0.0,0.0,,1793.8,282.9,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-JUN-2029CE31000,2977.25,0.0,0.0,0.0,,3358.75,381.5,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY24-JUN-2027PE31000,3734.6,0.0,0.0,0.0,,3418.3,316.3,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY29-JUN-2028CE31000,1981.55,0.0,0.0,0.0,,2302.7,321.15,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-JUN-2025CE31000,8.95,0.0,0.0,0.0,,19.1,10.15,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE31000,4.6,4.4,4.4,3.15,3.7,3.7,0.9,12345.0,182925.0,7317.0,23907.25,5671336768.75,661768.75
OPTIDXNIFTY25-JUN-2026CE31000,338.4,0.0,0.0,0.0,,462.3,123.9,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE31000,2935.1,0.0,0.0,0.0,,2703.35,231.75,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-DEC-2028PE31000,2622.0,0.0,0.0,0.0,,2422.7,199.3,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY25-JUN-2026PE31000,4830.4,0.0,0.0,0.0,,4402.1,428.3,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY31-DEC-2026PE31000,4212.7,0.0,0.0,0.0,,3846.25,366.45,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY24-JUN-2027CE31000,1055.1,0.0,0.0,0.0,,1291.35,236.25,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-JUN-2025PE31000,6439.65,0.0,0.0,0.0,,5897.95,541.7,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY25-SEP-2025CE31000,43.2,0.0,0.0,0.0,,74.9,31.7,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE27400,1.45,1.45,1.45,0.75,0.85,0.85,0.6,8737.0,719625.0,28785.0,23907.25,19718441638.75,716638.75
OPTIDXNIFTY02-JAN-2025PE22850,,0.0,0.0,0.0,,66.7,,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY12-DEC-2024CE22850,679.95,0.0,0.0,0.0,,1162.45,482.5,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY27-MAR-2025PE20000,55.55,57.0,59.85,47.1,48.45,48.45,7.1,10630.0,37700.0,1508.0,23907.25,755891240.0,1891240.0
OPTIDXNIFTY05-DEC-2024CE24950,1.7,5.25,14.75,4.45,12.2,12.2,10.5,585.0,49300.0,1972.0,23907.25,1230542425.0,507425.0
OPTIDXNIFTY24-JUN-2027CE20000,6677.1,0.0,0.0,0.0,,7213.4,536.3,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE24500,71.35,79.0,212.05,72.25,188.35,188.35,117.0,65023.0,3814700.0,152588.0,23907.25,94005808775.0,545658775.0
OPTIDXNIFTY12-DEC-2024PE22100,9.95,0.0,0.0,0.0,,1.2,8.75,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY19-DEC-2024CE24500,51.7,53.7,168.0,53.7,143.5,143.5,91.8,144.0,16725.0,669.0,23907.25,411348911.25,1586411.25
OPTIDXNIFTY26-DEC-2024PE24500,1052.0,1000.0,1023.9,609.85,649.55,649.55,402.45,26721.0,452150.0,18086.0,23907.25,11410200407.5,332525407.5
OPTIDXNIFTY05-DEC-2024CE24500,10.15,10.5,69.25,9.4,53.45,53.45,43.3,17560.0,3361675.0,134467.0,23907.25,82474407666.25,113370166.25
OPTIDXNIFTY19-DEC-2024PE24500,1079.15,0.0,0.0,0.0,,642.75,436.4,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY05-DEC-2024PE22100,21.55,18.75,18.75,11.1,12.95,12.95,8.6,587.0,88100.0,3524.0,23907.25,1948227445.0,1217445.0
OPTIDXNIFTY30-JAN-2025CE22100,1616.95,0.0,0.0,0.0,,2124.6,507.65,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY02-JAN-2025PE22100,,0.0,0.0,0.0,,12.45,,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE22100,1422.05,0.0,0.0,0.0,,1953.35,531.3,2.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY02-JAN-2025CE22100,,0.0,0.0,0.0,,1986.65,,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY02-JAN-2025CE24500,,0.0,0.0,0.0,,268.05,,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY12-DEC-2024PE25750,2300.7,0.0,0.0,0.0,,1751.6,549.1,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE18000,5447.6,5634.0,6000.3,5620.0,5984.25,5984.25,536.65,2273.0,2575.0,103.0,23907.25,61507691.25,15157691.25
OPTIDXNIFTY28-JUN-2029PE18000,46.1,0.0,0.0,0.0,,41.8,4.3,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY27-MAR-2025CE18000,5764.55,0.0,0.0,0.0,,6318.6,554.05,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY29-JUN-2028CE18000,9281.25,0.0,0.0,0.0,,9830.9,549.65,0.0,0.0,0.0,23907.25,0.0,0.0
OPTIDXNIFTY28-DEC-2028PE18000,45.1,0.0,0.0,0.0,,40.35,4.75,0.0,0.0,0.0,23907.25,0.0,0.0
