CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY31-OCT-2024PE26300,500.8,695.0,920.2,609.65,874.95,874.95,374.15,13909.0,799600.0,31984.0,25250.1,21625725557.5,596245557.5
OPTIDXNIFTY26-DEC-2024PE26300,842.35,842.35,942.85,686.65,876.1,876.1,33.75,81.0,4525.0,181.0,25250.1,123081115.0,4073615.0
OPTIDXNIFTY17-OCT-2024CE26300,78.7,40.0,60.9,20.0,22.35,22.35,56.35,6432.0,543325.0,21733.0,25250.1,14307300733.75,17853233.75
OPTIDXNIFTY24-OCT-2024PE26300,470.2,634.35,785.5,615.9,785.5,1040.6,570.4,56.0,150.0,6.0,25250.1,4049018.75,104018.75
OPTIDXNIFTY28-NOV-2024PE26300,588.35,635.0,914.0,635.0,887.2,887.2,298.85,448.0,24100.0,964.0,25250.1,652294455.0,18464455.0
OPTIDXNIFTY03-OCT-2024CE24700,1117.5,893.9,945.3,522.5,553.4,25250.1,24132.6,139.0,50300.0,2012.0,25250.1,1277395080.0,34985080.0
OPTIDXNIFTY26-DEC-2024PE24700,188.8,221.1,296.3,200.5,280.05,280.05,91.25,907.0,10350.0,414.0,25250.1,258063996.25,2418996.25
OPTIDXNIFTY10-OCT-2024PE24700,6.35,15.0,51.15,11.7,35.6,35.6,29.25,36181.0,5687200.0,227488.0,25250.1,140652353408.75,178513408.75
OPTIDXNIFTY03-OCT-2024CE23400,2406.0,2170.0,2170.0,2100.0,2100.0,25250.1,22844.1,0.0,100.0,4.0,25250.1,2553500.0,213500.0
OPTIDXNIFTY17-OCT-2024PE24700,16.65,28.0,81.95,23.85,61.1,61.1,44.45,2311.0,305350.0,12214.0,25250.1,7557517052.5,15372052.5
OPTIDXNIFTY10-OCT-2024CE24700,1171.9,947.0,1005.7,648.6,679.95,679.95,491.95,1797.0,70350.0,2814.0,25250.1,1790697021.25,53052021.25
OPTIDXNIFTY03-OCT-2024PE24700,0.9,1.1,1.9,0.05,0.1,25250.1,25249.2,145620.0,66442400.0,2657696.0,25250.1,1641165832446.25,38552446.25
OPTIDXNIFTY28-NOV-2024CE26300,391.4,309.45,347.85,212.65,218.35,218.35,173.05,1473.0,154275.0,6171.0,25250.1,4097155355.0,39722855.0
OPTIDXNIFTY03-OCT-2024PE26300,484.25,699.25,1078.0,647.3,1044.1,25250.1,24765.85,11054.0,430325.0,17213.0,25250.1,11711959785.0,394412285.0
OPTIDXNIFTY24-OCT-2024PE24700,36.75,65.0,101.2,65.0,85.7,85.7,48.95,118.0,7275.0,291.0,25250.1,180343046.25,650546.25
OPTIDXNIFTY31-OCT-2024CE24700,1301.5,1100.0,1152.8,866.95,883.75,883.75,417.75,1321.0,29000.0,1160.0,25250.1,744180330.0,27880330.0
OPTIDXNIFTY28-NOV-2024PE23400,40.2,42.2,66.7,40.05,58.6,58.6,18.4,5413.0,54525.0,2181.0,25250.1,1278867565.0,2982565.0
OPTIDXNIFTY26-DEC-2024CE26300,587.65,488.8,498.0,370.05,373.85,373.85,213.8,39.0,975.0,39.0,25250.1,26054551.25,412051.25
OPTIDXNIFTY17-OCT-2024PE26300,460.9,600.0,953.4,597.05,906.35,906.35,445.45,799.0,10425.0,417.0,25250.1,281265712.5,7088212.5
