CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY25-APR-2024PE21950,157.35,178.85,320.25,178.85,279.85,279.85,122.5,189.0,9400.0,188.0,21997.7,208978770.0,2648770.0
OPTIDXNIFTY10-APR-2024PE22350,256.6,0.0,0.0,0.0,,434.1,177.5,3.0,0.0,0.0,21997.7,0.0,0.0
OPTIDXNIFTY14-MAR-2024CE21950,438.6,485.95,485.95,71.0,96.9,96.9,341.7,39758.0,42226700.0,844534.0,21997.7,931123755677.5,4247690677.5
OPTIDXNIFTY28-MAR-2024PE22350,195.85,198.25,447.85,176.1,384.35,384.35,188.5,1640.0,704800.0,14096.0,21997.7,15950046157.5,197766157.5
OPTIDXNIFTY04-APR-2024PE21950,95.9,100.75,237.95,100.75,219.45,219.45,123.55,45.0,2700.0,54.0,21997.7,59785442.5,520442.5
OPTIDXNIFTY04-APR-2024PE22350,219.85,219.85,411.0,219.85,382.45,382.45,162.6,2226.0,3650.0,73.0,21997.7,82619792.5,1042292.5
OPTIDXNIFTY04-APR-2024CE22350,379.45,379.45,379.45,200.0,204.2,204.2,175.25,2363.0,5900.0,118.0,21997.7,133529800.0,1664800.0
OPTIDXNIFTY25-APR-2024CE21950,720.95,715.95,715.95,556.5,594.1,594.1,126.85,53.0,2550.0,51.0,21997.7,57492457.5,1519957.5
OPTIDXNIFTY30-MAY-2024PE21950,223.8,0.0,0.0,0.0,,335.35,111.55,0.0,0.0,0.0,21997.7,0.0,0.0
OPTIDXNIFTY28-MAR-2024PE21950,80.5,71.55,228.3,70.15,182.8,182.8,102.3,2841.0,648600.0,12972.0,21997.7,14334092410.0,97322410.0
OPTIDXNIFTY14-MAR-2024PE22350,85.0,63.0,455.0,56.3,384.3,384.3,299.3,49300.0,82402450.0,1648049.0,21997.7,1851481900422.5,9787142922.5
OPTIDXNIFTY10-APR-2024CE22350,361.85,425.0,428.55,297.0,310.9,197.25,164.6,46.0,2600.0,52.0,21997.7,58974935.0,864935.0
OPTIDXNIFTY21-MAR-2024CE21950,498.35,484.7,493.3,216.75,248.75,248.75,249.6,1797.0,634200.0,12684.0,21997.7,14081285017.5,160595017.5
OPTIDXNIFTY14-MAR-2024CE22350,118.1,129.0,155.0,5.6,8.55,8.55,109.55,160075.0,155208950.0,3104179.0,21997.7,3475629917937.5,6709885437.5
OPTIDXNIFTY28-MAR-2024CE21950,576.25,601.1,601.1,307.05,335.5,335.5,240.75,1595.0,169400.0,3388.0,21997.7,3777302192.5,58972192.5
OPTIDXNIFTY25-APR-2024CE22350,554.25,574.75,575.0,355.25,367.9,367.9,186.35,230.0,16350.0,327.0,21997.7,372746557.5,7324057.5
OPTIDXNIFTY21-MAR-2024PE22350,149.7,131.7,431.75,127.2,364.5,364.5,214.8,2061.0,1878750.0,37575.0,21997.7,42367022377.5,376959877.5
OPTIDXNIFTY21-MAR-2024PE21950,43.9,37.9,185.1,34.35,143.3,143.3,99.4,2863.0,2612600.0,52252.0,21997.7,57630071342.5,283501342.5
OPTIDXNIFTY10-APR-2024CE21950,619.2,0.0,0.0,0.0,,385.7,233.5,0.0,0.0,0.0,21997.7,0.0,0.0
OPTIDXNIFTY14-MAR-2024PE21950,7.95,5.6,118.6,4.2,72.6,72.6,64.65,41494.0,160291500.0,3205830.0,21997.7,3526625581482.5,8227156482.5
OPTIDXNIFTY21-MAR-2024CE22350,210.8,238.95,240.2,61.25,73.05,73.05,137.75,11767.0,4156700.0,83134.0,21997.7,93423647982.5,521402982.5
OPTIDXNIFTY10-APR-2024PE21950,116.05,261.0,267.95,234.9,252.5,252.5,136.45,7.0,550.0,11.0,21997.7,12213547.5,141047.5
OPTIDXNIFTY30-MAY-2024CE21950,927.8,0.0,0.0,0.0,,697.4,230.4,0.0,0.0,0.0,21997.7,0.0,0.0
OPTIDXNIFTY25-APR-2024PE22350,306.9,307.0,503.0,305.0,458.05,458.05,151.15,217.0,15500.0,310.0,21997.7,352464545.0,6039545.0
OPTIDXNIFTY04-APR-2024CE21950,574.75,415.0,447.45,396.0,415.3,415.3,159.45,71.0,3650.0,73.0,21997.7,81631550.0,1514050.0
