CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY27-JUN-2024PE22550,423.0,414.8,457.5,409.9,449.25,449.25,26.25,354.0,9050.0,362.0,22604.85,208017478.75,3939978.75
OPTIDXNIFTY27-JUN-2024PE22800,518.35,515.95,558.95,499.05,552.3,552.3,33.95,2499.0,67125.0,2685.0,22604.85,1565621052.5,35171052.5
OPTIDXNIFTY25-JUL-2024PE22800,519.5,533.8,597.95,530.65,594.75,594.75,75.25,9.0,1300.0,52.0,22604.85,30381152.5,741152.5
OPTIDXNIFTY02-MAY-2024CE22800,39.15,45.0,74.8,14.7,21.5,21.5,17.65,312344.0,173021475.0,6920859.0,22604.85,3953751932440.0,8862302440.0
OPTIDXNIFTY09-MAY-2024CE22550,262.8,269.35,325.5,227.95,237.0,237.0,25.8,3063.0,431675.0,17267.0,22604.85,9854047875.0,119776625.0
OPTIDXNIFTY23-MAY-2024PE22550,210.3,200.55,221.5,177.25,215.5,215.5,5.2,73.0,1950.0,78.0,22604.85,44366433.75,393933.75
OPTIDXNIFTY16-MAY-2024CE20650,2061.4,0.0,0.0,0.0,,2018.85,42.55,0.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE20650,17.95,0.0,0.0,0.0,,18.35,0.4,38.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE21800,230.25,225.0,243.55,222.0,240.35,240.35,10.1,4378.0,28475.0,1139.0,22604.85,627276036.25,6521036.25
OPTIDXNIFTY23-MAY-2024CE21800,994.8,0.0,0.0,0.0,,953.4,41.4,0.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY16-MAY-2024PE21800,33.95,32.05,32.7,25.0,30.85,30.85,3.1,3738.0,181450.0,7258.0,22604.85,3960943585.0,5333585.0
OPTIDXNIFTY09-MAY-2024CE21800,913.85,945.0,1000.0,925.0,925.0,852.3,61.55,244.0,2025.0,81.0,22604.85,46094811.25,1949811.25
OPTIDXNIFTY09-MAY-2024CE24300,1.4,1.25,1.9,1.25,1.4,1.4,0.0,495.0,20275.0,811.0,22604.85,492713302.5,30802.5
OPTIDXNIFTY25-JUL-2024PE24300,1448.9,0.0,0.0,0.0,,1478.6,29.7,0.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY30-MAY-2024CE23400,71.5,71.95,91.25,57.8,61.45,61.45,10.05,27838.0,1012425.0,40497.0,22604.85,23768377562.5,77632562.5
OPTIDXNIFTY27-JUN-2024CE23400,296.3,301.7,367.0,300.65,310.5,310.5,14.2,1497.0,18500.0,740.0,22604.85,439060000.0,6160000.0
OPTIDXNIFTY16-MAY-2024PE20600,0.15,0.0,0.0,0.0,,0.15,0.0,0.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY09-MAY-2024PE22500,106.75,107.0,107.0,62.1,98.7,98.7,8.05,47190.0,7744900.0,309796.0,22604.85,174906352127.5,646102127.5
OPTIDXNIFTY09-MAY-2024CE20600,2083.25,0.0,0.0,0.0,,2040.7,42.55,24.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY30-MAY-2024PE22500,214.5,215.05,234.1,186.35,226.95,226.95,12.45,133540.0,3733900.0,149356.0,22604.85,84784235035.0,771485035.0
OPTIDXNIFTY23-MAY-2024CE20600,2139.7,0.0,0.0,0.0,,2097.15,42.55,6.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY09-MAY-2024PE23500,828.15,801.2,836.5,705.85,826.25,826.25,1.9,179.0,3025.0,121.0,22604.85,73547376.25,2459876.25
OPTIDXNIFTY16-MAY-2024CE23500,15.65,17.85,20.75,10.05,12.45,12.45,3.2,3478.0,169600.0,6784.0,22604.85,3988482798.75,2882798.75
OPTIDXNIFTY27-JUN-2024PE23500,902.1,885.0,947.95,862.0,937.65,937.65,35.55,3659.0,29275.0,1171.0,22604.85,714229003.75,26266503.75
OPTIDXNIFTY30-MAY-2024PE23500,792.55,791.95,832.0,706.2,821.45,821.45,28.9,12504.0,82200.0,3288.0,22604.85,1994497737.5,62797737.5
OPTIDXNIFTY25-JUL-2024PE22550,467.45,0.0,0.0,0.0,,426.8,40.65,1.0,0.0,0.0,22604.85,0.0,0.0
OPTIDXNIFTY16-MAY-2024CE22800,187.6,186.8,235.1,159.1,168.0,168.0,19.6,3658.0,267775.0,10711.0,22604.85,6159432938.75,54162938.75
OPTIDXNIFTY16-MAY-2024PE22800,278.2,265.85,290.15,219.05,281.0,281.0,2.8,1329.0,153700.0,6148.0,22604.85,3542620527.5,38260527.5
OPTIDXNIFTY27-JUN-2024CE22550,719.5,720.35,800.0,716.6,723.35,723.35,3.85,195.0,1075.0,43.0,22604.85,25047646.25,806396.25
OPTIDXNIFTY27-JUN-2024CE22800,570.8,576.3,663.45,572.6,578.6,578.6,7.8,3662.0,104975.0,4199.0,22604.85,2457816972.5,64386972.5
