CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY14-NOV-2024PE26100,1733.65,0.0,0.0,0.0,,2056.45,322.8,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE25400,193.95,170.0,171.6,115.0,137.05,137.05,56.9,1916.0,88200.0,3528.0,23995.35,2252208037.5,11928037.5
OPTIDXNIFTY05-DEC-2024PE24300,390.4,475.0,517.4,475.0,517.4,467.25,76.85,9.0,400.0,16.0,23995.35,9917805.0,197805.0
OPTIDXNIFTY14-NOV-2024CE25400,12.95,10.1,10.65,7.1,8.1,8.1,4.85,7323.0,665700.0,26628.0,23995.35,16914151236.25,5371236.25
OPTIDXNIFTY14-NOV-2024PE25400,1048.05,1385.0,1520.05,1385.0,1460.0,1359.0,310.95,56.0,450.0,18.0,23995.35,12067692.5,637692.5
OPTIDXNIFTY14-NOV-2024PE24300,269.25,229.95,583.85,229.95,409.1,409.1,139.85,11353.0,851125.0,34045.0,23995.35,21037699158.75,355361658.75
OPTIDXNIFTY30-JAN-2025CE25400,374.35,0.0,0.0,0.0,,264.9,109.45,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY21-NOV-2024CE26450,1.3,0.0,0.0,0.0,,0.1,1.2,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY07-NOV-2024PE26450,2116.3,0.0,0.0,0.0,,2440.0,323.7,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY14-NOV-2024CE26450,0.1,3.0,14.0,2.2,2.75,2.75,2.65,282.0,14525.0,581.0,23995.35,384232055.0,45805.0
OPTIDXNIFTY21-NOV-2024PE26450,2049.3,0.0,0.0,0.0,,2371.75,322.45,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY14-NOV-2024PE26450,2082.25,0.0,0.0,0.0,,2405.8,323.55,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY07-NOV-2024CE26450,1.4,1.65,2.05,1.05,1.35,1.35,0.05,9116.0,490400.0,19616.0,23995.35,12971928867.5,848867.5
OPTIDXNIFTY26-DEC-2024PE26450,1924.05,0.0,0.0,0.0,,2223.85,299.8,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE26450,2018.85,0.0,0.0,0.0,,2338.5,319.65,10.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE26450,9.3,9.3,10.25,7.3,9.15,9.15,0.15,81.0,1750.0,70.0,23995.35,46303272.5,15772.5
OPTIDXNIFTY28-NOV-2024CE27600,0.1,0.0,0.0,0.0,,0.05,0.05,147.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE27600,3022.3,0.0,0.0,0.0,,3342.75,320.45,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE27600,5.95,0.0,0.0,0.0,,2.2,3.75,68.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY28-JUN-2029CE29000,4480.9,0.0,0.0,0.0,,4255.4,225.5,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY27-MAR-2025PE29000,3847.1,4125.0,4300.9,4125.0,4218.0,4270.6,423.5,714.0,150.0,6.0,23995.35,4986008.75,636008.75
OPTIDXNIFTY30-DEC-2027PE29000,1864.85,0.0,0.0,0.0,,2000.25,135.4,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY24-DEC-2025CE29000,517.55,522.85,525.0,427.0,471.15,471.15,46.4,631.0,2175.0,87.0,23995.35,64078047.5,1003047.5
OPTIDXNIFTY28-DEC-2028PE29000,1502.5,0.0,0.0,0.0,,1609.1,106.6,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY30-DEC-2027CE29000,2742.3,0.0,0.0,0.0,,2555.7,186.6,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE27650,5.4,19.2,20.0,11.1,16.5,2.0,3.4,52.0,700.0,28.0,23995.35,19365256.25,10256.25
OPTIDXNIFTY07-NOV-2024PE23350,16.85,16.9,82.0,13.2,29.85,29.85,13.0,19171.0,9765775.0,390631.0,23995.35,228486805948.75,455959698.75
OPTIDXNIFTY05-DEC-2024CE23350,1164.35,0.0,0.0,0.0,,883.55,280.8,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY14-NOV-2024CE23350,1022.35,729.0,777.25,617.8,777.25,777.25,245.1,279.0,9225.0,369.0,23995.35,221797727.5,6393977.5
OPTIDXNIFTY30-JAN-2025CE23350,1514.6,0.0,0.0,0.0,,1256.3,258.3,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY14-NOV-2024PE23350,41.5,45.0,136.1,45.0,76.05,76.05,34.55,803.0,107000.0,4280.0,23995.35,2508794131.25,10344131.25
OPTIDXNIFTY14-NOV-2024PE26000,1634.3,1931.0,2080.0,1931.0,1970.0,1956.65,322.35,436.0,1625.0,65.0,23995.35,45500301.25,3250301.25
OPTIDXNIFTY05-DEC-2024CE26000,35.25,34.2,38.85,21.0,24.85,24.85,10.4,615.0,13125.0,525.0,23995.35,341585555.0,335555.0
OPTIDXNIFTY28-JUN-2029PE26000,684.6,0.0,0.0,0.0,,742.65,58.05,1.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY25-JUN-2026CE26000,2211.05,1900.0,1900.0,1900.0,1900.0,2014.15,196.9,1.0,25.0,1.0,23995.35,697500.0,47500.0
OPTIDXNIFTY25-JUN-2026PE26000,1171.8,0.0,0.0,0.0,,1296.8,125.0,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY24-JUN-2027CE26000,3537.8,0.0,0.0,0.0,,3310.35,227.45,0.0,0.0,0.0,23995.35,0.0,0.0
OPTIDXNIFTY21-NOV-2024CE26000,11.2,11.25,11.25,7.2,8.3,8.3,2.9,3533.0,84875.0,3395.0,23995.35,2207470436.25,720436.25
OPTIDXNIFTY27-MAR-2025PE26000,1390.95,1436.7,1719.15,1436.7,1560.1,1560.1,169.15,12774.0,43200.0,1728.0,23995.35,1192908518.75,69708518.75
OPTIDXNIFTY25-SEP-2025PE26000,1327.05,0.0,0.0,0.0,,1492.7,165.65,0.0,0.0,0.0,23995.35,0.0,0.0
