CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY14-AUG-2024CE26450,,22.5,22.5,20.0,20.0,28.1,,1.0,50.0,2.0,24530.9,1323562.5,1062.5
OPTIDXNIFTY29-AUG-2024PE26450,,0.0,0.0,0.0,,1783.45,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY08-AUG-2024PE26450,,0.0,0.0,0.0,,1829.8,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY26-SEP-2024PE26450,,0.0,0.0,0.0,,1760.45,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY22-AUG-2024PE26450,,0.0,0.0,0.0,,1793.9,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY25-JUL-2024PE26450,,0.0,0.0,0.0,,1888.3,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY22-AUG-2024CE26450,,0.0,0.0,0.0,,54.05,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY29-AUG-2024CE26450,,0.0,0.0,0.0,,80.35,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY08-AUG-2024CE26450,,0.0,0.0,0.0,,13.4,,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY25-JUL-2024CE26450,,1.95,3.85,1.55,2.55,2.55,,22432.0,2888650.0,115546.0,24530.9,76411849355.0,7056855.0
OPTIDXNIFTY26-SEP-2024CE24850,876.4,567.9,581.65,550.0,550.0,550.0,326.4,4.0,100.0,4.0,24530.9,2542030.0,57030.0
OPTIDXNIFTY25-JUL-2024CE21700,3096.35,3050.0,3050.0,2945.0,2945.0,2856.25,240.1,664.0,100.0,4.0,24530.9,2467125.0,297125.0
OPTIDXNIFTY29-AUG-2024PE21700,18.6,17.4,19.0,16.0,16.3,16.3,2.3,380.0,26850.0,1074.0,24530.9,583114712.5,469712.5
OPTIDXNIFTY25-JUL-2024PE21700,2.8,3.0,4.0,1.5,2.7,2.7,0.1,5736.0,769025.0,30761.0,24530.9,16689487422.5,1644922.5
OPTIDXNIFTY29-AUG-2024CE21700,3284.7,3030.0,3030.0,3030.0,3030.0,3012.4,272.3,7.0,75.0,3.0,24530.9,1854750.0,227250.0
OPTIDXNIFTY29-AUG-2024PE20450,0.1,7.35,7.35,7.35,7.35,0.15,0.05,9.0,25.0,1.0,24530.9,511433.75,183.75
OPTIDXNIFTY29-AUG-2024CE20450,4521.75,0.0,0.0,0.0,,4248.05,273.7,0.0,0.0,0.0,24530.9,0.0,0.0
OPTIDXNIFTY22-AUG-2024CE23100,,0.0,0.0,0.0,,1641.55,,0.0,0.0,0.0,24530.9,0.0,0.0
