CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY28-NOV-2024PE24200,287.4,300.0,362.95,294.1,319.65,319.65,32.25,37750.0,1704550.0,68182.0,24205.35,41820084161.25,569974161.25
OPTIDXNIFTY31-DEC-2026PE30000,2877.2,0.0,0.0,0.0,,2956.6,79.4,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE30000,2029.15,0.0,0.0,0.0,,2080.45,51.3,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY28-JUN-2029PE30000,1636.3,0.0,0.0,0.0,,1675.65,39.35,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY24-JUN-2027CE30000,1813.45,0.0,0.0,0.0,,1741.95,71.5,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY28-DEC-2028CE30000,3512.05,0.0,0.0,0.0,,3417.25,94.8,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY24-JUN-2027PE30000,2560.05,0.0,0.0,0.0,,2628.7,68.65,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY07-NOV-2024CE23300,1132.0,1101.1,1101.1,955.0,994.25,994.25,137.75,147.0,2050.0,82.0,24205.35,49799388.75,2034388.75
OPTIDXNIFTY30-DEC-2027PE30000,2269.45,0.0,0.0,0.0,,2328.5,59.05,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY31-OCT-2024CE23300,1080.5,1010.0,1010.0,885.3,905.45,24205.35,23124.85,492.0,2150.0,86.0,24205.35,52061441.25,1966441.25
OPTIDXNIFTY25-JUN-2026CE30000,796.7,0.0,0.0,0.0,,749.85,46.85,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY14-NOV-2024PE23300,40.45,42.25,56.2,35.0,38.3,38.3,2.15,5643.0,369475.0,14779.0,24205.35,8624503083.75,15735583.75
OPTIDXNIFTY27-MAR-2025CE30000,33.65,33.5,33.5,30.15,31.75,31.75,1.9,7121.0,3600.0,144.0,24205.35,108113053.75,113053.75
OPTIDXNIFTY31-OCT-2024PE23300,0.85,0.4,0.5,0.05,0.05,24205.35,24204.5,59860.0,10237200.0,409488.0,24205.35,238529255378.75,2495378.75
OPTIDXNIFTY28-NOV-2024PE23300,98.7,102.05,124.0,96.8,101.6,101.6,2.9,14481.0,297650.0,11906.0,24205.35,6967755787.5,32510787.5
OPTIDXNIFTY21-NOV-2024PE23300,26.55,0.0,0.0,0.0,,35.25,8.7,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE30000,5252.75,5300.0,5405.0,5288.15,5345.15,5345.15,92.4,1117.0,3100.0,124.0,24205.35,109574288.75,16574288.75
OPTIDXNIFTY28-NOV-2024CE23300,1207.85,1215.0,1215.0,1145.0,1181.1,1181.1,26.75,161.0,2700.0,108.0,24205.35,66060130.0,3150130.0
OPTIDXNIFTY21-NOV-2024CE23300,1162.05,0.0,0.0,0.0,,1030.9,131.15,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY28-DEC-2028PE30000,1819.9,0.0,0.0,0.0,,1864.75,44.85,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY31-DEC-2026CE30000,1305.4,0.0,0.0,0.0,,1244.5,60.9,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE23300,176.0,195.0,205.0,173.7,192.05,192.05,16.05,1058.0,6350.0,254.0,24205.35,149198632.5,1243632.5
OPTIDXNIFTY14-NOV-2024CE23300,1117.45,0.0,0.0,0.0,,982.4,135.05,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE22850,12.85,0.0,0.0,0.0,,16.9,4.05,0.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY31-OCT-2024PE22850,0.6,0.6,0.6,0.05,0.1,24205.35,24204.75,9063.0,1787150.0,71486.0,24205.35,40836669483.75,291983.75
OPTIDXNIFTY31-OCT-2024PE26300,1933.2,1980.0,2110.0,1980.0,2096.8,24205.35,22272.15,9366.0,22400.0,896.0,24205.35,635572123.75,46452123.75
OPTIDXNIFTY26-DEC-2024PE26300,1751.3,0.0,0.0,0.0,,1875.35,124.05,69.0,0.0,0.0,24205.35,0.0,0.0
OPTIDXNIFTY07-NOV-2024CE26300,2.1,1.95,4.3,1.5,2.4,2.4,0.3,14584.0,1694825.0,67793.0,24205.35,44577760102.5,3862602.5
