CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY14-NOV-2024PE26400,1861.55,0.0,0.0,0.0,,1901.3,39.75,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY07-NOV-2024CE26400,4.95,4.95,4.95,3.5,3.9,3.9,1.05,297.0,300.0,12.0,24399.4,7921282.5,1282.5
OPTIDXNIFTY21-NOV-2024CE26400,16.0,0.0,0.0,0.0,,9.05,6.95,1.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY14-NOV-2024CE26400,9.5,9.5,10.0,7.0,9.0,9.0,0.5,105.0,550.0,22.0,24399.4,14524913.75,4913.75
OPTIDXNIFTY26-DEC-2024PE26400,1650.0,0.0,0.0,0.0,,1776.25,126.25,5.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE26400,1811.5,1808.1,1808.1,1808.1,1808.1,1848.8,37.3,321.0,25.0,1.0,24399.4,705202.5,45202.5
OPTIDXNIFTY31-OCT-2024PE26400,1925.5,1876.0,1999.9,1876.0,1942.15,1942.15,16.65,6674.0,5600.0,224.0,24399.4,158718348.75,10878348.75
OPTIDXNIFTY14-NOV-2024PE23150,13.2,0.0,0.0,0.0,,13.05,0.15,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY07-NOV-2024CE23150,1354.35,0.0,0.0,0.0,,1313.65,40.7,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY21-NOV-2024CE23150,1433.2,0.0,0.0,0.0,,1393.05,40.15,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE27600,1.2,8.0,8.0,8.0,8.0,0.9,0.3,127.0,50.0,2.0,24399.4,1380400.0,400.0
OPTIDXNIFTY31-OCT-2024PE27600,3096.6,0.0,0.0,0.0,,3164.9,68.3,53.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE27600,2854.85,0.0,0.0,0.0,,2894.0,39.15,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE22850,17.3,0.0,0.0,0.0,,17.5,0.2,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY24-OCT-2024CE22850,1589.7,0.0,0.0,0.0,,24399.4,22809.7,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY24-OCT-2024CE27400,0.4,0.2,0.2,0.05,0.05,24399.4,24399.0,6612.0,1063175.0,42527.0,24399.4,29131092690.0,97690.0
OPTIDXNIFTY31-OCT-2024PE22850,4.0,4.0,6.3,1.65,2.05,2.05,1.95,6010.0,610975.0,24439.0,24399.4,13962612875.0,1834125.0
OPTIDXNIFTY24-OCT-2024PE27400,2959.45,0.0,0.0,0.0,,24399.4,21439.95,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY14-NOV-2024CE24700,280.65,284.95,285.0,221.4,237.2,237.2,43.45,435.0,20675.0,827.0,24399.4,515716987.5,5044487.5
OPTIDXNIFTY07-NOV-2024CE24700,192.05,201.35,208.05,142.8,154.75,154.75,37.3,7560.0,394700.0,15788.0,24399.4,9815002065.0,65912065.0
OPTIDXNIFTY21-NOV-2024PE24700,432.0,431.95,452.2,407.6,430.0,460.35,28.35,3.0,300.0,12.0,24399.4,7540955.0,130955.0
OPTIDXNIFTY07-NOV-2024PE24700,357.0,334.85,412.15,330.0,350.55,350.55,6.45,2564.0,101175.0,4047.0,24399.4,2535508967.5,36486467.5
OPTIDXNIFTY26-DEC-2024PE24700,549.35,549.35,580.0,523.0,525.6,525.6,23.75,1980.0,7900.0,316.0,24399.4,199536973.75,4406973.75
OPTIDXNIFTY28-NOV-2024PE24050,238.25,226.25,251.05,214.2,218.25,218.25,20.0,439.0,19050.0,762.0,24399.4,462444431.25,4291931.25
OPTIDXNIFTY24-OCT-2024PE24050,5.4,4.5,4.6,0.05,0.1,24399.4,24394.0,115935.0,100561450.0,4022458.0,24399.4,2418656193811.25,153321311.25
OPTIDXNIFTY07-NOV-2024CE24050,551.35,551.35,551.35,551.35,551.35,513.25,38.1,1.0,25.0,1.0,24399.4,615033.75,13783.75
OPTIDXNIFTY21-NOV-2024PE24050,168.45,0.0,0.0,0.0,,173.85,5.4,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY28-NOV-2024CE24050,796.6,816.0,825.75,743.9,769.45,769.45,27.15,375.0,3675.0,147.0,24399.4,91276982.5,2893232.5
OPTIDXNIFTY26-DEC-2024PE24050,277.35,320.0,321.95,310.0,321.95,284.9,7.55,104.0,550.0,22.0,24399.4,13399696.25,172196.25
OPTIDXNIFTY24-OCT-2024CE24050,387.85,414.8,443.0,283.2,349.95,24399.4,24011.55,8088.0,427250.0,17090.0,24399.4,10424125847.5,148763347.5
OPTIDXNIFTY07-NOV-2024PE27000,2489.75,0.0,0.0,0.0,,2530.8,41.05,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY24-DEC-2025CE27000,1314.4,1291.6,1291.6,1200.0,1264.3,1264.3,50.1,5001.0,9425.0,377.0,24399.4,266361337.5,11886337.5
OPTIDXNIFTY24-JUN-2027PE27000,1270.35,0.0,0.0,0.0,,1277.85,7.5,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY28-NOV-2024PE26950,2342.1,0.0,0.0,0.0,,2381.8,39.7,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY07-NOV-2024CE26950,3.4,3.55,3.55,3.0,3.1,3.1,0.3,267.0,3800.0,152.0,24399.4,102421843.75,11843.75
OPTIDXNIFTY31-DEC-2026PE27000,1395.8,0.0,0.0,0.0,,1405.35,9.55,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY31-OCT-2024CE26950,2.35,2.0,2.65,1.45,2.05,2.05,0.3,1048.0,53300.0,2132.0,24399.4,1436538206.25,103206.25
OPTIDXNIFTY27-MAR-2025PE27000,1944.45,1944.45,2025.0,1940.0,1962.45,1962.45,18.0,5988.0,34975.0,1399.0,24399.4,1013412053.75,69087053.75
OPTIDXNIFTY24-OCT-2024PE26950,2509.5,0.0,0.0,0.0,,24399.4,21889.9,3.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY25-JUN-2026PE27000,1548.9,0.0,0.0,0.0,,1561.5,12.6,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY28-DEC-2028CE27000,5028.5,0.0,0.0,0.0,,4992.05,36.45,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY24-DEC-2025PE27000,1878.4,1863.15,1900.0,1815.0,1833.8,1833.8,44.6,2334.0,2525.0,101.0,24399.4,72807318.75,4632318.75
OPTIDXNIFTY31-OCT-2024PE26950,2474.65,0.0,0.0,0.0,,2515.75,41.1,11.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY25-SEP-2025CE27000,884.75,0.0,0.0,0.0,,863.4,21.35,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY29-JUN-2028PE27000,1044.7,0.0,0.0,0.0,,1049.15,4.45,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE27000,35.2,37.0,37.15,28.4,29.1,29.1,6.1,60972.0,275000.0,11000.0,24399.4,7433640532.5,8640532.5
OPTIDXNIFTY31-OCT-2024CE27000,2.45,2.45,2.5,1.5,1.9,1.9,0.55,291740.0,6880525.0,275221.0,24399.4,185786591657.5,12416657.5
OPTIDXNIFTY24-OCT-2024CE27000,0.35,0.2,0.25,0.05,0.1,24399.4,24399.05,35414.0,13637575.0,545503.0,24399.4,368215970861.25,1445861.25
OPTIDXNIFTY07-NOV-2024PE26950,2439.9,0.0,0.0,0.0,,2480.95,41.05,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY26-JUN-2025PE27000,1930.5,0.0,0.0,0.0,,1953.65,23.15,8.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY26-JUN-2025CE27000,502.5,509.95,512.0,405.5,458.0,458.0,44.5,331.0,8275.0,331.0,24399.4,227382922.5,3957922.5
OPTIDXNIFTY25-JUN-2026CE27000,1864.7,0.0,0.0,0.0,,1836.7,28.0,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE26950,41.55,0.0,0.0,0.0,,37.05,4.5,117.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY07-NOV-2024CE24100,557.45,564.0,564.0,479.85,511.65,511.65,45.8,499.0,19225.0,769.0,24399.4,473381013.75,10058513.75
OPTIDXNIFTY28-NOV-2024CE24100,769.25,797.95,797.95,700.0,727.85,727.85,41.4,843.0,6900.0,276.0,24399.4,171403901.25,5113901.25
OPTIDXNIFTY26-DEC-2024CE24100,912.7,1091.7,1091.7,954.9,1001.7,1001.7,89.0,3.0,100.0,4.0,24399.4,2511571.25,101571.25
OPTIDXNIFTY28-NOV-2024PE24100,249.3,230.45,270.5,221.7,230.05,230.05,19.25,5362.0,151075.0,6043.0,24399.4,3677010776.25,36103276.25
OPTIDXNIFTY07-NOV-2024PE24100,130.7,124.05,150.0,108.45,111.6,111.6,19.1,2218.0,181450.0,7258.0,24399.4,4394864670.0,21919670.0
OPTIDXNIFTY31-OCT-2024CE24100,446.9,485.0,485.0,362.8,402.7,402.7,44.2,2801.0,252875.0,10115.0,24399.4,6196144117.5,101856617.5
OPTIDXNIFTY07-NOV-2024CE22750,1749.25,0.0,0.0,0.0,,1708.85,40.4,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY24-OCT-2024CE22750,1689.7,0.0,0.0,0.0,,24399.4,22709.7,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY21-NOV-2024PE22750,7.6,0.0,0.0,0.0,,7.55,0.05,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY21-NOV-2024CE23200,1386.8,0.0,0.0,0.0,,1346.7,40.1,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY14-NOV-2024CE23200,1345.15,0.0,0.0,0.0,,1304.65,40.5,0.0,0.0,0.0,24399.4,0.0,0.0
OPTIDXNIFTY31-OCT-2024PE23200,7.3,7.95,7.95,3.6,4.3,4.3,3.0,56391.0,4074600.0,162984.0,24399.4,94551909953.75,21189953.75
OPTIDXNIFTY28-NOV-2024PE23200,89.25,85.75,94.85,76.6,80.3,80.3,8.95,13618.0,378900.0,15156.0,24399.4,8821357711.25,30877711.25
OPTIDXNIFTY24-OCT-2024PE23200,0.55,0.35,0.35,0.05,0.05,24399.4,24398.85,56851.0,10267100.0,410684.0,24399.4,238198306021.25,1586021.25
OPTIDXNIFTY07-NOV-2024PE23200,26.2,24.7,27.3,16.7,18.35,18.35,7.85,1873.0,56575.0,2263.0,24399.4,1313682511.25,1142511.25
