CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY24-DEC-2025CE19500,5216.85,0.0,0.0,0.0,,5241.5,24.65,29.0,0.0,0.0,22368.0,0.0,0.0
OPTIDXNIFTY09-MAY-2024CE22350,287.95,288.15,305.0,261.5,271.45,271.45,16.5,564.0,69550.0,1391.0,22368.0,1574228800.0,19786300.0
OPTIDXNIFTY25-APR-2024PE21950,21.5,15.75,16.4,7.05,10.2,10.2,11.3,44636.0,28809150.0,576183.0,22368.0,632658081232.5,297238732.5
OPTIDXNIFTY02-MAY-2024CE22350,220.5,245.5,245.5,186.7,199.25,199.25,21.25,4420.0,1585750.0,31715.0,22368.0,35780907677.5,339395177.5
OPTIDXNIFTY09-MAY-2024PE22350,200.5,189.95,198.2,168.45,187.45,187.45,13.05,265.0,51500.0,1030.0,22368.0,1160478755.0,9453755.0
OPTIDXNIFTY27-JUN-2024PE22350,420.0,415.0,427.65,403.35,426.0,426.0,6.0,53.0,750.0,15.0,22368.0,17076322.5,313822.5
OPTIDXNIFTY23-MAY-2024CE22350,439.2,403.0,403.0,381.3,381.3,381.3,57.9,1.0,250.0,5.0,22368.0,5684815.0,97315.0
OPTIDXNIFTY23-MAY-2024PE21950,166.5,0.0,0.0,0.0,,154.65,11.85,0.0,0.0,0.0,22368.0,0.0,0.0
OPTIDXNIFTY25-APR-2024CE21950,432.3,450.0,476.35,410.8,428.75,428.75,3.55,7466.0,129850.0,2597.0,22368.0,2908011450.0,57803950.0
OPTIDXNIFTY30-MAY-2024PE21950,163.1,160.0,163.8,139.85,158.1,158.1,5.0,560.0,20950.0,419.0,22368.0,463021680.0,3169180.0
OPTIDXNIFTY23-MAY-2024PE22350,314.85,270.9,270.9,256.05,256.05,298.45,16.4,2.0,100.0,2.0,22368.0,2261347.5,26347.5
OPTIDXNIFTY25-APR-2024CE22350,118.0,150.0,159.95,87.2,101.1,101.1,16.9,62155.0,81541200.0,1630824.0,22368.0,1831812677477.5,9366857477.5
OPTIDXNIFTY02-MAY-2024PE22350,156.25,140.0,153.2,121.3,139.45,139.45,16.8,2901.0,1747900.0,34958.0,22368.0,39307890030.0,242325030.0
OPTIDXNIFTY02-MAY-2024CE21950,523.8,523.8,546.95,486.45,502.25,502.25,21.55,543.0,7000.0,140.0,22368.0,157294367.5,3644367.5
OPTIDXNIFTY27-JUN-2024CE21950,970.0,0.0,0.0,0.0,,955.9,14.1,15.0,0.0,0.0,22368.0,0.0,0.0
OPTIDXNIFTY16-MAY-2024PE21950,122.65,112.5,112.5,112.5,112.5,112.5,10.15,7.0,150.0,3.0,22368.0,3309375.0,16875.0
OPTIDXNIFTY02-MAY-2024PE21950,56.35,48.75,51.1,35.3,42.3,42.3,14.05,2805.0,682100.0,13642.0,22368.0,15001468732.5,29373732.5
OPTIDXNIFTY09-MAY-2024PE21950,87.7,78.25,84.6,69.85,78.05,78.05,9.65,266.0,24400.0,488.0,22368.0,537461975.0,1881975.0
OPTIDXNIFTY09-MAY-2024CE21950,563.5,541.5,541.5,541.5,541.5,541.5,22.0,34.0,50.0,1.0,22368.0,1124575.0,27075.0
OPTIDXNIFTY23-MAY-2024CE21950,688.35,0.0,0.0,0.0,,699.25,10.9,0.0,0.0,0.0,22368.0,0.0,0.0
OPTIDXNIFTY27-JUN-2024CE22350,693.4,650.05,681.55,650.05,670.15,670.15,23.25,62.0,500.0,10.0,22368.0,11509637.5,334637.5
OPTIDXNIFTY30-MAY-2024CE21950,712.35,713.55,719.7,691.15,691.15,691.15,21.2,158.0,750.0,15.0,22368.0,16997017.5,534517.5
OPTIDXNIFTY25-APR-2024PE22350,111.7,76.6,103.75,58.85,78.9,78.9,32.8,53002.0,92393550.0,1847871.0,22368.0,2072369944452.5,7374101952.5
OPTIDXNIFTY09-MAY-2024CE21200,1216.0,0.0,0.0,0.0,,1241.0,25.0,0.0,0.0,0.0,22368.0,0.0,0.0
OPTIDXNIFTY23-MAY-2024PE21200,34.45,0.0,0.0,0.0,,30.3,4.15,0.0,0.0,0.0,22368.0,0.0,0.0
OPTIDXNIFTY30-MAY-2024PE23900,1432.85,0.0,0.0,0.0,,1405.95,26.9,9.0,0.0,0.0,22368.0,0.0,0.0
OPTIDXNIFTY09-MAY-2024PE21200,21.85,13.2,20.7,13.1,17.7,17.7,4.15,432.0,35000.0,700.0,22368.0,742608615.0,608615.0
