CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY07-MAR-2024CE23100,10.1,16.0,27.0,14.6,21.55,21.55,11.45,92.0,7550.0,151.0,21840.05,174533467.5,128467.5
OPTIDXNIFTY22-FEB-2024CE23100,2.8,2.85,2.85,1.9,2.1,2.1,0.7,1773.0,187850.0,3757.0,21840.05,4339764822.5,429822.5
OPTIDXNIFTY25-APR-2024CE23100,194.55,194.0,194.0,194.0,194.0,194.0,0.55,33.0,50.0,1.0,21840.05,1164700.0,9700.0
OPTIDXNIFTY29-FEB-2024CE23100,10.05,10.4,11.55,6.3,10.55,10.55,0.5,5861.0,1018200.0,20364.0,21840.05,23528843842.5,8423842.5
OPTIDXNIFTY22-FEB-2024PE21300,52.75,84.3,98.2,21.1,29.95,29.95,22.8,11337.0,3603250.0,72065.0,21840.05,76955387545.0,206162545.0
OPTIDXNIFTY15-FEB-2024CE21300,465.85,308.8,625.1,256.5,590.1,590.1,124.25,2751.0,1554950.0,31099.0,21840.05,33643644485.0,523209485.0
OPTIDXNIFTY07-MAR-2024PE21300,128.75,155.75,181.85,91.55,95.75,95.75,33.0,109.0,15850.0,317.0,21840.05,339890167.5,2285167.5
OPTIDXNIFTY14-MAR-2024CE21300,665.35,0.0,0.0,0.0,,734.85,69.5,0.0,0.0,0.0,21840.05,0.0,0.0
OPTIDXNIFTY25-APR-2024PE21300,196.25,302.05,314.95,235.1,237.7,237.7,41.45,26.0,1200.0,24.0,21840.05,25874640.0,314640.0
OPTIDXNIFTY29-FEB-2024CE21300,613.95,478.7,716.1,450.85,682.7,682.7,68.75,4026.0,127100.0,2542.0,21840.05,2773424497.5,66194497.5
OPTIDXNIFTY29-FEB-2024CE18650,3148.35,0.0,0.0,0.0,,3241.7,93.35,659.0,0.0,0.0,21840.05,0.0,0.0
OPTIDXNIFTY14-MAR-2024PE22250,541.75,0.0,0.0,0.0,,475.25,66.5,0.0,0.0,0.0,21840.05,0.0,0.0
OPTIDXNIFTY15-FEB-2024CE22250,2.65,1.6,3.25,0.55,1.8,1.8,0.85,79269.0,47234300.0,944686.0,21840.05,1051033614697.5,70439697.5
OPTIDXNIFTY07-MAR-2024PE22250,528.5,0.0,0.0,0.0,,458.1,70.4,0.0,0.0,0.0,21840.05,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE22250,91.0,62.0,119.65,51.35,109.2,109.2,18.2,1772.0,436900.0,8738.0,21840.05,9751076925.0,30051925.0
OPTIDXNIFTY29-FEB-2024PE22250,518.1,650.0,684.85,411.45,422.85,422.85,95.25,729.0,12350.0,247.0,21840.05,281302630.0,6515130.0
OPTIDXNIFTY28-MAR-2024PE21150,171.55,198.6,213.85,136.8,139.1,139.1,32.45,105.0,1650.0,33.0,21840.05,35144777.5,247277.5
OPTIDXNIFTY14-MAR-2024PE21150,73.05,0.0,0.0,0.0,,55.2,17.85,0.0,0.0,0.0,21840.05,0.0,0.0
