CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY20-JUN-2024PE25300,,0.0,0.0,0.0,,1779.1,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY24-DEC-2025CE19500,6263.85,0.0,0.0,0.0,,6217.1,46.75,61.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE25300,,1785.1,1791.8,1785.1,1788.75,1788.75,,11.0,275.0,11.0,23516.0,7449400.0,491900.0
OPTIDXNIFTY04-JUL-2024CE25300,,2.0,4.85,2.0,4.75,7.3,,11.0,325.0,13.0,23516.0,8223966.25,1466.25
OPTIDXNIFTY30-DEC-2027CE29000,,0.0,0.0,0.0,,3553.9,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY26-JUN-2025CE29000,,0.0,0.0,0.0,,553.8,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY26-SEP-2024CE29000,,0.0,0.0,0.0,,15.0,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY27-JUN-2024PE24900,1329.05,1275.9,1276.9,1261.5,1276.9,1348.65,19.6,115.0,100.0,4.0,23516.0,2617211.25,127211.25
OPTIDXNIFTY25-JUL-2024CE24900,31.9,31.9,46.65,27.9,33.65,33.65,1.75,2055.0,98275.0,3931.0,23516.0,2450382661.25,3335161.25
OPTIDXNIFTY04-JUL-2024CE24900,5.6,5.1,6.75,3.3,4.45,4.45,1.15,660.0,39850.0,1594.0,23516.0,992460133.75,195133.75
OPTIDXNIFTY04-JUL-2024PE24900,1294.5,1244.25,1281.85,1236.25,1281.85,1334.05,39.55,16.0,400.0,16.0,23516.0,10461598.75,501598.75
OPTIDXNIFTY29-AUG-2024CE24550,457.95,0.0,0.0,0.0,,434.1,23.85,2.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY18-JUL-2024CE23000,886.8,0.0,0.0,0.0,,845.75,41.05,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY27-MAR-2025CE23000,2474.45,0.0,0.0,0.0,,2435.1,39.35,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY18-JUL-2024PE23550,397.5,278.65,299.85,260.0,260.0,409.65,12.15,12.0,375.0,15.0,23516.0,8936450.0,105200.0
OPTIDXNIFTY25-JUL-2024CE23000,837.6,848.5,932.8,742.15,799.2,799.2,38.4,32129.0,281325.0,11253.0,23516.0,6703125501.25,232650501.25
OPTIDXNIFTY04-JUL-2024CE23550,259.95,273.75,332.35,196.75,229.5,229.5,30.45,1192.0,177125.0,7085.0,23516.0,4215440425.0,44146675.0
OPTIDXNIFTY29-AUG-2024PE23550,413.55,408.8,429.25,408.8,415.8,572.85,159.3,92.0,450.0,18.0,23516.0,10785087.5,187587.5
OPTIDXNIFTY20-JUN-2024PE23550,81.4,60.5,181.4,39.1,99.35,99.35,17.95,74411.0,121029650.0,4841186.0,23516.0,2860720289687.5,10472032187.5
OPTIDXNIFTY26-JUN-2025CE23000,2917.55,0.0,0.0,0.0,,2877.25,40.3,2.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE23000,1687.85,1716.9,1768.75,1620.75,1662.6,1662.6,25.25,19598.0,90750.0,3630.0,23516.0,2241335540.0,154085540.0
OPTIDXNIFTY20-JUN-2024CE23000,565.3,582.8,691.9,417.0,505.05,505.05,60.25,21366.0,1327900.0,53116.0,23516.0,31255388308.75,713688308.75
OPTIDXNIFTY26-DEC-2024PE23000,403.2,400.0,428.9,391.4,418.15,418.15,14.95,66914.0,282525.0,11301.0,23516.0,6613797830.0,115722830.0
OPTIDXNIFTY29-AUG-2024CE23000,1051.7,1054.55,1135.2,968.0,1022.65,1022.65,29.05,3131.0,22450.0,898.0,23516.0,540063945.0,23713945.0
OPTIDXNIFTY24-DEC-2025CE23000,3275.0,3275.0,3333.0,3250.0,3250.0,3250.0,25.0,269.0,275.0,11.0,23516.0,7226875.0,901875.0
OPTIDXNIFTY11-JUL-2024CE23550,334.35,344.5,400.0,275.0,308.3,308.3,26.05,108.0,6875.0,275.0,23516.0,164189517.5,2283267.5
OPTIDXNIFTY30-DEC-2027CE23000,6504.75,0.0,0.0,0.0,,6456.9,47.85,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY18-JUL-2024PE24550,1016.75,0.0,0.0,0.0,,1045.55,28.8,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY25-JUN-2026CE23000,4480.3,0.0,0.0,0.0,,4436.35,43.95,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY20-JUN-2024CE23500,118.3,138.0,217.0,55.9,77.55,77.55,40.75,216108.0,174613225.0,6984529.0,23516.0,4120624178083.7505,17213390583.75
OPTIDXNIFTY27-JUN-2024PE22500,8.8,7.85,10.45,3.85,7.45,7.45,1.35,279114.0,5319925.0,212797.0,23516.0,119739138143.75,40825643.75
OPTIDXNIFTY29-AUG-2024PE20600,17.45,0.0,0.0,0.0,,17.65,0.2,8.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY29-AUG-2024CE22500,1439.75,1462.0,1528.6,1358.0,1403.45,1403.45,36.3,575.0,5225.0,209.0,23516.0,125143080.0,7580580.0
OPTIDXNIFTY04-JUL-2024PE20600,0.05,8.0,8.0,3.0,3.7,3.7,3.65,29.0,325.0,13.0,23516.0,6696788.75,1788.75
OPTIDXNIFTY25-JUL-2024PE20600,10.0,12.2,14.0,10.0,13.35,13.35,3.35,156.0,1625.0,65.0,23516.0,33493495.0,18495.0
OPTIDXNIFTY25-JUL-2024CE20600,3112.0,3114.0,3123.3,3114.0,3123.3,3065.75,46.25,150.0,200.0,8.0,23516.0,4743503.75,623503.75
OPTIDXNIFTY31-DEC-2026CE29000,,0.0,0.0,0.0,,2327.95,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY24-DEC-2025PE29000,,0.0,0.0,0.0,,3545.35,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY28-DEC-2028CE29000,,0.0,0.0,0.0,,4753.35,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY29-JUN-2028CE29000,,0.0,0.0,0.0,,4158.45,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY26-DEC-2024CE29000,,0.0,0.0,0.0,,124.8,,0.0,0.0,0.0,23516.0,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE29000,,0.0,0.0,0.0,,4527.5,,0.0,0.0,0.0,23516.0,0.0,0.0
