CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY04-JAN-2024CE18650,2387.5,0.0,0.0,0.0,,2347.5,40.0,0.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY14-DEC-2023PE18650,2.7,2.2,2.45,1.4,1.9,1.9,0.8,349.0,60750.0,1215.0,20901.15,1133096560.0,109060.0
OPTIDXNIFTY21-DEC-2023PE18650,0.05,0.0,0.0,0.0,,0.05,0.0,0.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY28-DEC-2023CE18650,2363.45,0.0,0.0,0.0,,2323.45,40.0,77.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE18650,2584.5,0.0,0.0,0.0,,2544.75,39.75,0.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY14-DEC-2023CE18650,2315.25,0.0,0.0,0.0,,2275.3,39.95,1.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY29-FEB-2024CE20200,1185.15,0.0,0.0,0.0,,1149.85,35.3,31.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY04-JAN-2024PE20200,54.0,56.0,62.15,42.55,43.45,43.45,10.55,253.0,8050.0,161.0,20901.15,163014440.0,404440.0
OPTIDXNIFTY21-DEC-2023CE20200,845.9,835.0,835.0,780.0,820.25,820.25,25.65,785.0,650.0,13.0,20901.15,13660235.0,530235.0
OPTIDXNIFTY21-DEC-2023CE18350,2638.55,0.0,0.0,0.0,,2598.6,39.95,0.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY04-JAN-2024CE19800,1255.25,0.0,0.0,0.0,,1215.4,39.85,19.0,0.0,0.0,20901.15,0.0,0.0
OPTIDXNIFTY21-DEC-2023PE19800,14.5,14.45,15.1,8.5,8.7,8.7,5.8,2572.0,211550.0,4231.0,20901.15,4190926832.5,2236832.5
OPTIDXNIFTY29-FEB-2024PE19800,101.75,100.0,115.5,92.05,92.05,71.65,30.1,228.0,3900.0,78.0,20901.15,77608527.5,388527.5
OPTIDXNIFTY14-DEC-2023PE19800,5.05,5.05,5.3,2.25,3.25,3.25,1.8,22918.0,3316600.0,66332.0,20901.15,65678774362.5,10094362.5
