CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTIDXNIFTY26-SEP-2024PE26300,1493.45,0.0,0.0,0.0,,2057.15,563.7,11.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY22-AUG-2024CE26300,6.05,5.1,11.9,5.1,10.35,10.35,4.3,253.0,13700.0,548.0,24055.6,360414581.25,104581.25
OPTIDXNIFTY08-AUG-2024CE26300,1.7,1.7,3.0,1.6,2.65,2.65,0.95,55143.0,4243175.0,169727.0,24055.6,111605426373.75,9923873.75
OPTIDXNIFTY08-AUG-2024PE23400,4.55,9.1,195.0,9.1,70.45,70.45,65.9,60087.0,26040075.0,1041603.0,24055.6,611016520605.0,1678765605.0
OPTIDXNIFTY22-AUG-2024CE23400,1434.9,0.0,0.0,0.0,,828.4,606.5,0.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY08-AUG-2024CE23400,1345.6,902.0,979.4,647.4,741.95,741.95,603.65,501.0,53425.0,2137.0,24055.6,1288990423.75,38845423.75
OPTIDXNIFTY26-SEP-2024PE24700,445.65,478.05,974.8,478.05,822.95,822.95,377.3,1441.0,62225.0,2489.0,24055.6,1585124367.5,48166867.5
OPTIDXNIFTY08-AUG-2024PE24700,165.55,290.0,837.4,290.0,640.3,640.3,474.75,36726.0,6566600.0,262664.0,24055.6,165564422145.0,3369402145.0
OPTIDXNIFTY29-AUG-2024PE24700,345.0,550.0,974.1,517.55,779.05,779.05,434.05,44697.0,1545775.0,61831.0,24055.6,39265878330.0,1085235830.0
OPTIDXNIFTY22-AUG-2024PE24700,290.45,489.65,924.2,482.7,725.7,725.7,435.25,667.0,40475.0,1619.0,24055.6,1025551548.75,25819048.75
OPTIDXNIFTY22-AUG-2024PE23400,32.55,66.0,255.05,66.0,189.65,189.65,157.1,1142.0,64175.0,2567.0,24055.6,1513702962.5,12007962.5
OPTIDXNIFTY31-OCT-2024PE23400,186.8,280.0,422.0,280.0,402.9,402.9,216.1,637.0,4700.0,188.0,24055.6,111436497.5,1456497.5
OPTIDXNIFTY05-SEP-2024PE23400,65.75,0.0,0.0,0.0,,171.9,106.15,0.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY14-AUG-2024PE24700,228.95,416.0,879.9,300.0,685.5,685.5,456.55,4159.0,484950.0,19398.0,24055.6,12243980385.0,265715385.0
OPTIDXNIFTY29-AUG-2024CE20650,4175.6,0.0,0.0,0.0,,3501.45,674.15,10.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY14-AUG-2024PE23550,17.45,67.5,261.35,45.75,161.55,161.55,144.1,1941.0,307500.0,12300.0,24055.6,7286011537.5,44386537.5
OPTIDXNIFTY27-MAR-2025CE23000,3095.45,1800.0,2257.8,1800.0,2257.8,2257.8,837.65,51.0,1250.0,50.0,24055.6,31280791.25,2530791.25
OPTIDXNIFTY05-SEP-2024PE24550,346.05,0.0,0.0,0.0,,667.65,321.6,1.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY31-OCT-2024PE24550,534.6,0.0,0.0,0.0,,830.55,295.95,0.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY30-DEC-2027PE23000,487.6,0.0,0.0,0.0,,606.05,118.45,0.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY05-SEP-2024CE24550,679.65,0.0,0.0,0.0,,324.35,355.3,0.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY29-AUG-2024PE23000,34.5,56.95,277.9,51.0,176.0,176.0,141.5,118745.0,7795625.0,311825.0,24055.6,180530524301.25,1231149301.25
OPTIDXNIFTY26-SEP-2024PE23550,148.7,437.0,437.0,340.0,355.0,301.55,152.85,47.0,2025.0,81.0,24055.6,48471725.0,782975.0
OPTIDXNIFTY22-AUG-2024CE24550,384.6,0.0,0.0,0.0,,184.4,200.2,31.0,0.0,0.0,24055.6,0.0,0.0
OPTIDXNIFTY26-DEC-2024PE23000,228.05,280.0,419.95,280.0,377.3,377.3,149.25,75240.0,844500.0,33780.0,24055.6,19722695065.0,299195065.0
